"MB_ID","JobsA10","JobsA15","JobsA20","JobsA25","JobsA30","JobsA35","JobsA40","JobsA45","JobsA5_","JobsA50","JobsA55","JobsA60"
10477860000,77450,187151,363990,687456,1311365,1861338,2457362,3630518,7233,3955508,4106587,4193398
10477870000,51524,173952,341615,621194,1209664,1810388,2355113,3557187,6068,3935843,4087280,4188773
10477880000,70620,183544,357515,653455,1296583,1848252,2450930,3625260,6896,3953192,4102006,4192711
10477890000,112423,265815,488924,926932,1634732,2137564,3040149,3835377,18921,4020139,4153539,4208472
10477920000,83944,173015,350760,716673,1295595,1801780,2397947,3541236,15426,3970993,4117304,4197470
10477940000,100175,205162,418756,836949,1425205,1946146,2527839,3654977,39212,4015358,4140005,4203128
10477950000,101993,217852,430637,864955,1446186,1963831,2539389,3657238,40647,4021089,4139991,4204037
10477960000,100005,205064,418702,837234,1424851,1945865,2523574,3653501,39211,4015133,4139471,4203249
10477970000,102672,219982,431669,894238,1452307,1967357,2543789,3667692,41309,4022516,4141622,4204529
10477980000,100871,208103,418739,838412,1428179,1948060,2536482,3662267,38797,4017718,4141472,4203263
10477990000,104731,233240,440879,882107,1498039,2011638,2567864,3660180,47301,4029350,4139985,4205102
10478010000,100552,217530,429170,866409,1449807,1963628,2534900,3642764,42093,4019039,4138002,4203508
10478020000,104836,222205,440590,919714,1478758,1984046,2576295,3694358,43544,4027361,4145072,4205197
10478030000,97574,208049,418237,830613,1429890,1948746,2513754,3624657,40617,4013472,4134809,4202919
10478060000,116573,255103,486670,960328,1593198,2152305,2576246,3670785,49037,4036261,4138585,4206686
10478070000,116779,255872,487149,982645,1593835,2153324,2577935,3674030,49173,4037115,4138873,4206845
10478100000,104157,231385,441391,843459,1498416,2030394,2517121,3581835,46711,4012146,4120074,4202013
10478110000,104507,235999,442372,870358,1502130,2017317,2548948,3645504,47283,4027231,4133612,4204487
10478120000,99441,221717,426547,816634,1443930,1976329,2508247,3612840,41864,4015190,4127543,4202251
10478130000,100151,217302,426325,822548,1447745,1977289,2512669,3622893,41994,4017177,4130228,4202646
10478140000,127352,274818,524797,1062043,1671404,2192262,2720972,3764773,51653,4053554,4155961,4209767
10478150000,113781,252408,483207,971207,1575135,2110143,2648490,3729928,47237,4045642,4153263,4207979
10478160000,114558,256622,489500,983098,1584891,2118187,2664348,3739016,48112,4048709,4154716,4208645
10478170000,129431,263825,526808,954893,1643313,2155282,2735556,3766990,55165,4042212,4148263,4206059
10478190000,124368,263642,513563,995117,1629886,2155476,2651289,3709344,50697,4043176,4143041,4206356
10478200000,122057,261861,512471,997407,1610092,2157904,2649779,3712271,50284,4044348,4147846,4207190
10478210000,126389,266934,518682,978665,1637692,2160807,2656314,3713694,50180,4043314,4140180,4205950
10478220000,131427,277229,534172,970027,1664047,2184225,2777309,3792050,56277,4046623,4151338,4207491
10478230000,129622,264507,520360,941856,1646780,2159413,2753976,3780244,55512,4040049,4149486,4206780
10478240000,132909,281031,535241,974130,1667079,2188801,2777423,3792674,57405,4047794,4151521,4207896
10478250000,128917,264879,522738,958864,1642404,2169837,2722227,3756342,53192,4040731,4147451,4206174
10478260000,132145,268859,528139,965957,1651902,2179765,2739631,3765845,54130,4043488,4148598,4206492
10478270000,128607,273377,527686,1021906,1650632,2179662,2697326,3744019,51515,4046249,4145389,4206818
10478280000,128666,262876,521529,949331,1637435,2167027,2715284,3752503,52054,4038938,4146981,4206019
10478290000,95373,204197,413078,793783,1412614,1942121,2490273,3599073,41126,4004761,4125086,4200554
10478300000,97841,200529,410481,823235,1410254,1935675,2513910,3641939,38352,4007781,4135834,4202363
10478310000,130085,263316,537236,937337,1668426,2183529,2879174,3818556,52640,4038622,4152059,4207781
10478320000,129288,265983,521506,939753,1647949,2157403,2776425,3783744,55224,4038940,4150085,4206663
10478330000,131783,266890,547065,954101,1690278,2193131,2919339,3830593,55367,4041894,4154473,4208151
10478340000,129276,266898,530627,934735,1651681,2164992,2803424,3804639,54117,4037700,4150004,4206142
10478350000,129445,268890,532163,937841,1658790,2167661,2809510,3805809,53606,4038628,4150674,4206523
10478360000,118724,254216,500033,899398,1605596,2155194,2776995,3794315,56055,4019032,4147040,4205268
10478380000,123470,259137,510059,903558,1631076,2165933,2865170,3816059,58125,4025112,4150438,4207170
10478400000,118960,252110,519127,918870,1590853,2178724,2702772,3746724,27888,4014114,4142521,4204145
10478410000,122916,255806,524693,935086,1610032,2187577,2714385,3757542,44213,4017126,4143823,4204998
10478420000,115474,246931,508876,905469,1573934,2163958,2665875,3723318,43493,4008725,4136860,4203365
10478430000,117886,251283,504038,900913,1591240,2156474,2701116,3745985,47943,4014012,4141843,4203467
10478440000,123460,253612,522137,912634,1616842,2178646,2733360,3772071,46583,4018569,4145420,4205241
10478450000,120154,255925,499423,893513,1610466,2149773,2815339,3806411,56722,4021451,4149013,4205929
10478460000,107479,245378,491187,888164,1578700,2147018,2723275,3763828,46055,4011078,4142405,4204311
10478480000,117707,249701,501884,898280,1588424,2145405,2702333,3746259,48344,4014888,4142481,4203633
10478490000,123264,260285,523634,919014,1638061,2167912,2805044,3808468,52917,4027178,4149867,4206406
10478500000,123305,260539,523865,919263,1638158,2167951,2805386,3808504,54218,4027317,4150232,4206462
10478510000,130004,264742,537750,941140,1677805,2189696,2890822,3823147,55203,4035831,4153837,4208050
10478520000,121694,257581,511274,909499,1621288,2155076,2780612,3795411,54141,4023949,4147917,4205335
10478540000,121194,254586,506748,895641,1610659,2146332,2772192,3791220,54089,4021573,4147097,4205049
10478550000,120471,252623,499213,889691,1589319,2140895,2751300,3772693,54427,4019491,4145603,4204620
10478560000,92060,217208,425728,791903,1399572,2053107,2586659,3653747,5952,3991331,4122402,4198974
10478610000,93589,261237,503238,908129,1362557,2145633,2519090,3533738,7798,4001236,4114736,4200090
10478620000,54871,200437,454843,838546,1287539,1914701,2326078,2837464,8152,3840388,4083066,4176247
10478630000,56501,207590,463845,860099,1325289,1938854,2338126,2860534,9836,3859043,4085197,4178392
10478660000,80299,202260,424297,844331,1406534,1922314,2312825,2985204,7668,3922525,4084471,4187165
10478670000,74842,186249,400289,798531,1371259,1899757,2286995,2959542,5774,3902173,4081629,4184552
10478680000,89687,209905,441782,857312,1440893,1949020,2342533,3077343,9599,3974301,4089480,4191860
10478690000,84050,193658,420761,825260,1405526,1931192,2327472,3050382,7613,3944570,4086679,4188223
10478700000,82015,185646,399532,808862,1381942,1949095,2335522,3008694,6768,3925250,4085378,4184450
10478710000,88783,207898,450085,875600,1478568,1994833,2371992,3191426,8658,3988655,4096927,4194424
10478720000,54440,168804,351012,754609,1276076,1847127,2248909,2795170,6237,3800541,4070105,4170667
10478730000,77694,187004,375458,787924,1326520,1881891,2281632,2901394,7521,3859722,4076699,4179145
10478740000,85507,195404,392258,807714,1349460,1897868,2301069,2946209,8322,3889831,4081318,4183100
10478750000,56156,167004,354052,745231,1229852,1832322,2260031,2761989,6605,3764187,4066783,4161195
10478760000,84157,184174,371295,774854,1282575,1867589,2275842,2812173,7262,3821138,4072705,4172127
10478770000,80610,176229,375806,778587,1315838,1889129,2289668,2861813,6913,3859347,4077294,4175574
10478780000,86098,191424,407108,824219,1403860,1968698,2351619,3057731,8255,3944929,4088000,4186876
10478790000,47540,142961,326568,672124,1156372,1771093,2206346,2705396,3416,3697842,4059634,4151940
10478800000,67196,149921,335958,691600,1190007,1795095,2220668,2720634,4058,3722517,4062722,4155248
10478810000,83317,179355,378460,786893,1323928,1894404,2295559,2900043,7333,3865787,4078089,4176175
10478820000,78857,163284,361009,738491,1241728,1846495,2262600,2784599,5287,3798588,4069791,4166662
10478830000,76302,161008,356052,731601,1231611,1840418,2259761,2777464,5085,3778150,4068045,4164898
10478840000,108348,218241,504695,936613,1573341,2107247,2462556,3434936,15661,4011957,4108145,4198175
10478850000,62764,183803,379374,782823,1202990,1878102,2300683,2781126,7494,3741822,4076604,4151140
10478860000,53283,192638,432001,815263,1230788,1871546,2295456,2777719,7422,3797026,4078406,4167136
10478870000,73388,217577,489396,896285,1377348,1983472,2368463,2929813,9111,3918322,4090750,4185631
10478880000,50030,183878,383974,788232,1204982,1845726,2276142,2736819,6941,3696775,4073105,4156977
10478890000,60104,179133,365093,762221,1169632,1854520,2289436,2758235,6905,3684390,4073820,4147393
10478900000,47894,175217,349837,738899,1150979,1789131,2226004,2695645,5465,3668314,4064595,4145608
10478910000,57949,194181,398912,797013,1286902,1866894,2279026,2795017,8419,3810696,4076155,4169533
10478920000,57928,189184,370417,771886,1283342,1849627,2253068,2795348,7146,3805011,4074120,4170593
10478930000,60551,180050,366964,764389,1170968,1857926,2291790,2768159,6987,3695549,4074398,4148114
10478940000,53936,184757,361604,763224,1261543,1843747,2247756,2774255,6842,3792121,4072548,4168378
10478950000,67073,196640,403518,812447,1240072,1923618,2326605,2846651,9023,3849796,4080497,4163550
10478960000,64659,190466,390177,787528,1210879,1914042,2322215,2863403,8886,3845979,4079453,4163372
10478970000,67831,193569,389730,796526,1221624,1917050,2329899,2887896,8755,3858285,4080800,4166421
10478980000,89979,202174,411660,825672,1249631,1945124,2347800,2930446,9482,3894744,4085270,4171756
10478990000,54971,168097,347290,737220,1145200,1808296,2254009,2727295,5878,3636583,4064231,4141307
10479000000,58296,172686,359579,748327,1215240,1825953,2267436,2750668,6594,3749184,4066700,4156282
10479010000,62660,184602,372664,771805,1185527,1893284,2307423,2796925,7775,3773047,4075741,4155999
10479020000,60242,179497,369762,760132,1177410,1855627,2292731,2774154,7440,3755485,4073354,4155636
10479030000,62837,184500,377325,770743,1256562,1888480,2298993,2815258,8135,3804999,4075816,4166489
10479040000,58828,176702,363640,757748,1257080,1862472,2275078,2796406,6940,3798997,4070477,4166857
10479050000,59963,175299,364820,754919,1170045,1844751,2290025,2763115,6571,3679027,4069359,4146543
10479060000,61693,181554,364936,768070,1260990,1861189,2272966,2794663,7021,3806658,4071242,4168176
10479070000,58148,167312,348561,729834,1141570,1798382,2249518,2702230,5820,3631534,4062239,4140996
10479080000,82990,181323,379315,787041,1291500,1896116,2301863,2845594,6389,3832388,4074711,4172457
10479090000,57545,171032,353662,741420,1161797,1814332,2261333,2733569,6380,3655710,4066005,4144811
10479100000,74100,159709,344565,718335,1132537,1783502,2237567,2652114,5517,3629050,4060986,4141182
10479110000,81081,171623,365426,747147,1224648,1840262,2281287,2757221,5698,3768144,4068932,4162907
10479120000,80212,169434,361067,726392,1208236,1827148,2265987,2728478,5100,3747049,4066303,4157068
10479130000,58260,172952,355829,753333,1154591,1824261,2287952,2763330,5853,3679538,4069483,4146579
10479140000,82323,188044,385508,789046,1218674,1914976,2325334,2880853,8257,3848720,4079378,4164336
10479150000,88784,195745,391672,801495,1279135,1951333,2348825,2922700,8000,3891100,4083200,4170099
10479160000,77998,178873,362741,765358,1184869,1885117,2303335,2826518,6533,3809474,4076064,4158793
10479170000,81488,172020,365570,747868,1225021,1849313,2281584,2757778,5641,3768681,4068994,4162937
10479180000,78432,162570,360411,733290,1178655,1807018,2251613,2719564,4565,3726605,4064111,4152581
10479190000,82002,173229,370925,748150,1226991,1844686,2276315,2773320,5353,3758212,4068497,4161528
10479200000,81591,183137,372773,772652,1240923,1897441,2309482,2854454,6785,3817866,4076756,4160179
10479210000,83728,190910,393658,793239,1290893,1925646,2329642,2912209,7351,3854448,4080262,4170628
10479220000,86931,195503,403914,801099,1318505,1938445,2337112,2992422,7843,3870539,4083696,4174249
10479230000,91797,199567,414977,806904,1349609,1949084,2345800,3060282,8280,3902590,4086553,4179462
10479260000,112706,222477,459482,909679,1527203,2085924,2457346,3438670,18800,3988218,4104577,4196847
10479270000,109663,214478,456537,903435,1524034,2084832,2454553,3438457,17089,3987916,4104580,4196926
10479290000,100827,199080,433512,869851,1471596,2053073,2418704,3337358,12257,3976069,4099757,4192170
10479300000,83001,182547,379103,783624,1296062,1901305,2302127,2844617,6737,3832985,4075020,4172688
10479310000,90631,186304,406237,802089,1410653,1996674,2371060,3171769,5332,3952422,4088732,4186438
10479320000,83843,178625,385827,767542,1264752,1886790,2299790,2844675,6361,3815991,4072669,4169312
10479340000,101138,213500,456543,862926,1396296,2012539,2392385,3121727,10192,3959386,4093125,4182521
10479350000,96200,203349,424811,819307,1372663,1971011,2359657,3076302,8883,3915632,4088636,4181162
10479360000,94673,206039,432612,848114,1352225,1998809,2380468,3059790,9359,3947289,4090859,4177246
10479370000,102186,221570,468624,888177,1399369,2036722,2412861,3166325,11835,3975007,4095502,4184651
10479380000,99955,207183,430885,828586,1403909,1998154,2376300,3168993,10040,3941700,4092105,4185275
10479390000,95009,194564,411615,804655,1365231,1961381,2352857,3140961,7834,3908433,4088307,4181301
10479400000,95173,194361,411390,813769,1389439,1985768,2372997,3179139,6590,3932250,4087482,4184646
10479410000,91456,183383,407605,806956,1385675,1985187,2371667,3180860,5218,3933197,4087461,4184859
10479420000,96869,192593,418520,827473,1411786,2014392,2389394,3249671,7106,3951079,4093805,4186987
10479430000,106897,211017,471807,897184,1519519,2088323,2443056,3421717,14045,3996619,4105755,4196701
10479440000,116872,233106,497561,944481,1581720,2119933,2498898,3505067,21352,4010177,4112601,4201417
10479450000,118067,228112,498621,951920,1577485,2118877,2491578,3499992,20840,4010359,4112645,4201167
10479460000,99018,197547,433006,862082,1487886,2069328,2424075,3399825,12068,3979076,4101660,4193539
10479470000,99642,200864,454315,861858,1483108,2063046,2427941,3338860,12059,3989269,4102063,4194270
10479480000,96373,191211,426793,843844,1475137,2051258,2420797,3395146,6703,3979896,4101209,4194382
10479490000,107271,209194,451686,900454,1537041,2093162,2465080,3478282,16600,3991502,4108433,4198542
10479500000,89580,178034,402717,786688,1365678,1966998,2360485,3156728,4293,3918435,4085533,4183222
10479510000,69834,212146,485040,885787,1353880,1968156,2357610,2907374,11077,3892576,4088628,4182687
10479520000,62967,207774,479401,866686,1336719,1955122,2349601,2882596,8887,3871413,4086917,4179880
10479561000,78814,247069,584429,972587,1567645,2083523,2493008,3261581,12185,4020434,4111735,4196370
10479562000,66179,232513,544441,936355,1486973,2032496,2441028,3128187,9385,3981650,4102512,4192556
10479570000,68349,210145,474589,867217,1337478,1954787,2349522,2870944,8069,3870991,4086869,4179757
10479580000,65822,208285,478501,881907,1353304,1968787,2358172,2908410,7581,3893928,4088889,4183031
10479590000,66442,201680,446316,842598,1279503,1909170,2327247,2832664,7751,3837108,4082839,4173663
10479600000,65885,200814,443190,836110,1272628,1916448,2326590,2820450,7232,3832552,4082591,4172784
10479610000,69666,238392,562588,950314,1522877,2062012,2461149,3211828,10145,4007119,4106247,4194291
10479620000,64501,230384,532760,921290,1453408,2016440,2416003,3091601,7578,3963277,4098456,4190667
10479640000,115406,291883,664879,1072369,1718331,2188815,2639681,3542256,18263,4053016,4130973,4205890
10479650000,82792,253093,593124,992687,1605411,2111511,2522727,3343278,12345,4029231,4119174,4198703
10479660000,77204,241997,568527,963091,1547355,2067544,2476533,3245688,9367,4011245,4107960,4195038
10479670000,72996,219425,506558,903061,1405365,1991126,2374209,2974116,7876,3927598,4092502,4187179
10479680000,83573,241923,530828,925548,1446237,2012586,2396136,3071061,10160,3961393,4096498,4189954
10479690000,67006,200842,438600,833100,1249892,1920863,2328275,2831021,7588,3828517,4082707,4168638
10479702000,97008,216093,470267,868021,1311605,2006587,2383268,3034163,10061,3956696,4093607,4180169
10479710000,101230,222286,488105,896766,1377432,2046347,2416597,3173103,12084,3983251,4098142,4185863
10479720000,123177,267660,614902,1009438,1605208,2109885,2523417,3338367,18455,4029909,4118775,4198502
10479730000,116932,261467,600194,993281,1583342,2097003,2508404,3287759,16798,4024685,4112745,4196685
10479740000,91873,249582,570401,959974,1516999,2054648,2458624,3188918,14778,4005278,4105767,4193629
10479750000,116053,264301,610563,1010685,1589824,2127741,2522574,3309801,16292,4030619,4111675,4195654
10479760000,113682,260573,599724,997584,1550584,2125963,2511506,3312360,17183,4030150,4110265,4195368
10479770000,103859,231280,517761,930080,1420608,2065637,2426786,3156384,11852,3999580,4099144,4187151
10479780000,104297,233392,518671,932338,1422163,2066967,2432489,3167148,12683,4000125,4099660,4187638
10479790000,99984,227582,496816,917742,1362579,2060531,2431104,3214179,10297,3993387,4101062,4188641
