"MB_ID","JobsT10","JobsT15","JobsT20","JobsT25","JobsT30","JobsT35","JobsT40","JobsT45","JobsT5_","JobsT50","JobsT55","JobsT60"
10477520000,1000,2337,3248,4198,5566,8704,14324,21094,188,74975,122901,189513
10477530000,1309,3527,11425,30164,77691,103020,152116,242877,26,618575,1247541,1701688
10477540000,1623,2390,3039,4026,5641,8940,14595,19119,89,75856,123058,188800
10477560000,358,1101,3303,15062,50657,82655,123245,189950,48,293018,806268,1427400
10477570000,282,1225,3768,12654,52812,87340,129075,189003,58,480203,1032450,1471772
10477580000,778,1864,4675,17966,49078,85376,124880,189651,32,293409,804422,1432103
10477590000,1359,1632,2234,2905,4339,6858,9080,18716,335,72620,115780,174351
10477600000,347,1259,4010,13682,49834,82039,121656,181243,37,278108,758132,1375950
10477610000,1329,3932,5745,17211,50811,83165,123085,186896,52,289545,755643,1363077
10477620000,326,2401,4852,9742,42214,74516,113915,168668,27,258631,481568,1126204
10477630000,645,2488,7642,23616,68410,105317,154122,242902,41,771314,1327093,1708253
10477640000,162,1818,4763,35908,51643,67546,90396,116998,0,177971,250358,374000
10477650000,1005,5264,13125,54395,84868,124090,188338,304976,25,791757,1399754,1843859
10477660000,729,1451,3577,6550,9086,18049,70283,110151,21,158692,241844,556710
10477670000,158,787,813,2078,2914,3290,4712,7648,0,14396,30203,81307
10477680000,760,2759,9084,19994,57635,116767,147937,215989,75,328684,509173,655034
10477690000,860,3111,11480,28503,80052,132260,178357,259607,21,436698,565654,747526
10477700000,647,3194,10121,27874,88395,129060,169040,242975,29,382815,580162,750245
10477710000,1067,4131,11330,28356,92936,132377,161660,244774,0,391036,593823,750175
10477720000,1299,3510,9112,18672,50146,109445,145309,206407,66,294028,451617,612138
10477730000,1551,5561,11275,22394,76136,123080,161409,223788,58,321909,481389,619180
10477740000,1670,8259,19840,44490,67617,94361,130207,188721,122,249441,347138,477879
10477750000,915,6343,11576,30728,67807,96472,140782,192380,28,264214,368740,505603
10477760000,426,2521,9383,21914,52920,104920,151609,224854,41,358018,531823,703140
10477780000,420,1852,6589,14611,32811,101219,142163,182043,35,295463,454080,601981
10477800000,393,1624,5145,20314,57142,88301,127495,159246,109,215433,320606,494659
10477810000,466,2100,5783,21898,58106,80938,118177,148942,77,211542,303474,459001
10477820000,713,2013,7644,20823,55373,120313,157222,227443,53,364916,549375,718580
10477830000,945,2342,8643,20163,52209,118363,152308,224796,29,358381,539634,682244
10477840000,590,2267,6715,14566,40748,94632,133150,164373,29,222146,371575,562209
10477850000,576,1574,4596,14031,28990,88403,129889,163601,56,221726,400099,560569
10477860000,801,1091,3878,7151,10649,35212,86983,134146,27,203977,316292,823274
10477870000,761,1010,3361,6756,9235,44176,90141,134003,74,204563,320944,843355
10477880000,70,336,2030,2359,4499,6152,8558,16085,69,61805,101040,159158
10477890000,943,3145,14078,44931,73394,108949,166616,257938,139,475273,1028430,1607463
10477920000,184,466,4026,26813,55252,78491,138057,278503,14,429838,586719,809226
10477940000,2113,20090,39031,58225,80395,124906,202893,376341,15,536243,724417,962768
10477950000,3231,29320,41773,58618,79695,121534,198822,363818,280,515781,720332,1261035
10477960000,16634,26200,41391,58384,86403,127113,214482,376016,43,567115,743661,1096023
10477970000,3469,25337,39525,58241,83805,128795,214496,389012,24,544602,755154,1248897
10477980000,2723,21762,37893,58846,85784,133325,212670,376816,9,566571,735003,1038398
10477990000,7556,31784,45514,62203,87228,124609,198501,322935,75,464263,705801,1346561
10478010000,3803,29452,42544,60093,83412,131644,207451,374403,570,535937,711879,1258714
10478020000,2126,4160,35612,56277,83281,126459,191928,376345,3,539957,736521,981546
10478030000,3200,28591,43285,62579,82920,128063,212860,385100,649,537171,758139,1288826
10478060000,5667,26294,41923,57459,88549,136811,201599,300816,101,478936,1077909,1669767
10478070000,730,26423,29363,56162,84276,119744,182910,274698,7,421189,932306,1549212
10478100000,8718,32853,48368,65784,95491,146262,230412,385798,827,561249,839916,1524654
10478110000,7711,31048,46714,59699,87205,125602,193939,331677,51,474197,696426,1364547
10478120000,3724,30228,45756,60413,82671,127737,210920,367277,194,516090,738351,1355046
10478130000,3652,29507,42437,59659,80086,118457,198061,369387,56,517490,726900,1270254
10478140000,9290,25432,53319,71473,101204,160794,233386,330849,32,542405,1203873,1603639
10478150000,9059,22585,48718,61912,89867,133021,188738,280360,44,450664,990993,1237463
10478160000,9120,22780,48488,62908,90741,135533,194229,292347,371,457470,1010396,1272730
10478170000,13100,28911,54519,75072,111602,152015,226463,369414,60,571427,871950,1564638
10478190000,16711,28749,54452,75948,112022,154141,233805,380853,11,578380,866894,1593285
10478200000,17423,42941,55566,79893,127246,187354,265114,419794,796,1025004,1299743,1823844
10478210000,9310,24478,53030,70093,95775,149514,210099,306237,374,474549,1079977,1384830
10478220000,6703,18858,31327,66920,95975,135404,211705,344757,0,491676,699648,1370861
10478230000,6969,20869,31374,62368,97330,134883,207191,342340,452,480393,701912,1379084
10478240000,5276,14367,31150,63040,92320,136568,207907,305750,5,468806,681801,1290995
10478250000,1225,10800,27567,51565,75201,121255,173757,250490,8,421359,622575,996984
10478260000,1909,12318,28247,53421,81503,129543,184277,278585,9,449287,688983,1122754
10478270000,18102,23157,51346,89612,140446,208929,300726,645602,3,1341202,1803949,2218166
10478280000,1558,13023,25887,48921,72188,112658,164050,244116,6,405938,607029,990034
10478290000,3043,26316,41177,58763,82194,127077,202930,374670,11,547023,743831,1215360
10478300000,2868,26440,39867,57138,84479,127660,213702,383798,353,564696,743110,1133041
10478310000,6947,19265,32227,63574,94961,137747,215181,348149,85,509637,706290,1387362
10478320000,6830,20964,31871,62468,94349,132657,200556,339511,201,494615,693085,1376838
10478330000,6695,17340,30538,57465,87835,127787,203423,331395,26,476220,677128,1312542
10478340000,6861,23107,32325,61454,93812,137609,213074,354137,1210,528641,755374,1399479
10478350000,6854,21018,32173,62922,95296,136902,203939,349962,1261,514256,720576,1386784
10478360000,3350,14207,38668,61419,88157,145950,242193,407893,31,574360,1099697,1702607
10478380000,8156,34151,54023,80488,122236,194065,294481,471953,2260,800009,1466069,2042812
10478400000,665,2007,8746,20675,51449,75843,114960,178427,1,314800,474063,719808
10478410000,1410,4120,14213,40093,66272,93509,149808,243543,355,388772,590343,1154152
10478420000,797,3888,12062,37884,58729,84765,131269,222282,262,374108,579523,1078476
10478430000,3801,8683,19689,50384,77045,119099,196373,360116,173,523040,806722,1472233
10478440000,3362,11226,33333,54797,79070,129771,216946,382369,342,544032,851858,1554237
10478450000,7556,20232,52886,78432,119100,187110,298695,466165,936,768819,1416091,2003081
10478460000,628,14275,39973,64827,100201,160313,257576,429367,69,609098,1223185,1812774
10478480000,4777,14188,40920,63060,97199,151841,251486,418035,130,591461,1134220,1736661
10478490000,4879,11895,27065,55325,79469,119916,195454,354817,255,519296,793884,1458109
10478500000,4822,14208,40350,59910,88759,142116,236514,401578,9,563698,1037421,1660000
10478510000,2078,11462,33538,50410,70369,108525,180978,311270,405,467813,661569,1311123
10478520000,6702,15316,41639,61683,90934,147942,248680,408795,147,579318,1111812,1675983
10478540000,6342,15232,40728,61139,90467,144516,231406,404690,126,567419,1051088,1652433
10478550000,6315,15665,41426,62174,90429,144550,237772,403403,464,571680,1063276,1655623
10478560000,776,2050,3725,47177,60035,78776,117846,177649,202,240980,335246,671810
10478610000,779,2183,7364,41834,63601,83225,126568,186314,290,256672,350140,609262
10478620000,743,4981,12789,34806,73297,103125,149712,223232,55,298657,439553,711699
10478630000,2669,8219,19971,60356,85670,119633,182795,253389,88,374270,612196,1109204
10478660000,308,1152,4691,13928,41418,80434,117142,160941,29,225391,310128,459282
10478670000,297,970,2877,8002,15719,29917,65072,129181,29,165310,225382,356919
10478680000,400,1633,6616,24038,64248,96814,130295,174258,29,268277,424762,583397
10478690000,524,1820,6031,29108,64631,95906,128616,176357,61,263571,468325,607793
10478700000,654,2163,7900,31070,75399,111824,153781,211486,27,325901,497495,652446
10478710000,595,1793,7026,24608,77139,102766,145185,201338,34,309478,487809,636637
10478720000,724,2348,5512,20965,57803,74428,109088,149263,32,204969,291371,429643
10478730000,629,2691,6640,22577,58445,77018,118653,148874,109,208062,299861,468682
10478740000,678,2715,8327,23744,61421,78576,122463,154449,21,210921,309058,473852
10478750000,670,3208,6154,15061,52724,68835,93331,136528,104,185671,264141,384159
10478760000,808,2190,5782,23630,60312,74307,101066,135588,114,189750,268873,381814
10478770000,803,2970,8266,44014,69621,86158,114514,161581,50,249091,373637,573704
10478780000,931,3365,20190,52334,65539,92506,124781,176114,37,268293,407383,655896
10478790000,437,2403,18691,51101,62840,81480,115750,166389,36,242242,343365,627797
10478800000,373,1315,3130,16674,46228,61065,78386,107473,122,143168,216941,352743
10478810000,808,1887,4740,16033,48617,62154,82108,112591,55,152033,225223,347158
10478820000,635,2348,3926,11061,34057,63408,79142,99636,82,156063,221021,306965
10478830000,731,2224,7011,22400,61286,78139,98651,134307,50,196019,289839,448838
10478840000,356,1934,14404,49291,63669,91992,128568,187266,36,311403,469757,666278
10478850000,3215,9380,23613,60008,90201,128061,188060,258695,45,377352,614759,1156023
10478860000,671,4563,11878,43852,64034,94038,133192,182384,113,250048,351641,518378
10478870000,1035,4670,11723,43265,68855,101656,141411,207562,234,297214,488747,674017
10478880000,474,3444,9228,41988,49225,83331,123754,165116,127,238328,332025,510093
10478890000,779,3936,9826,44595,66595,93430,119532,168377,21,251168,352849,514703
10478900000,435,1658,4813,12774,24824,69408,118320,158187,35,215840,305662,503397
10478910000,771,3036,7276,15898,50159,98089,139357,175062,53,241294,385750,600293
10478920000,742,2655,6653,14403,36702,74574,110235,143145,97,194258,270919,421600
10478930000,963,3469,10246,28362,57916,85697,129489,183066,24,250055,363481,534651
10478940000,680,3038,7760,16040,43662,79564,118699,156715,76,215606,312714,483494
10478950000,1369,4935,12861,48772,72617,104510,149600,208327,51,301047,417463,812940
10478960000,1035,4146,14090,51524,71457,99801,146250,200773,76,296394,413145,786455
10478970000,1115,4801,10875,41501,67457,92226,140973,199513,58,284011,409578,686804
10478980000,446,3284,8348,29262,60179,83602,125536,161413,144,225714,329644,490224
10478990000,931,3381,8206,24970,58415,73327,102983,138815,34,196542,295775,418371
10479000000,1039,2572,5869,11603,44227,64259,77759,112590,32,165015,218065,305293
10479010000,536,2170,7264,18112,57284,78348,119484,157188,102,227631,321897,451008
10479020000,450,2319,7476,17959,57032,79911,119036,147833,72,222483,315728,447022
10479030000,1077,2272,7402,19130,43907,72386,101698,138598,90,195827,294619,438661
10479040000,1031,2093,6569,14952,42835,69158,97520,140081,124,190493,284477,410342
10479050000,1278,2578,6781,22461,55143,66637,85057,123426,37,177329,251788,362584
10479060000,1030,3314,6000,22041,56504,67582,95424,140792,80,199791,280149,411147
10479070000,1176,2856,6874,21413,55122,67964,83219,122261,69,173877,238024,338667
10479080000,679,1966,5541,40477,57791,69215,92518,141578,111,198507,277305,434398
10479090000,1183,2684,6611,25824,56640,66265,81733,116142,31,171445,236328,327079
10479100000,1147,3112,6233,24306,54721,67264,83965,113240,89,167960,240581,365299
10479110000,868,2642,6342,21604,55614,68215,88407,123944,0,176170,250252,390578
10479120000,1200,3378,7356,26672,58470,68271,91381,130310,34,179461,260858,411855
10479130000,713,3105,8072,28963,58636,76367,116605,149536,37,210356,309828,429700
10479140000,1594,4911,21288,51675,74180,104673,161566,231256,270,318044,464570,1050018
10479150000,479,2041,8079,41196,61370,85290,126687,179142,128,246367,361875,553032
10479160000,1153,3180,8037,36154,61807,84580,122471,161181,41,222027,325177,485464
10479170000,1746,3583,7703,29345,60064,69115,91902,131220,99,180632,269845,431061
10479180000,617,2196,4842,24135,53241,65927,81521,118846,103,172965,253417,397235
10479190000,576,2952,6779,26758,57528,67607,83235,119508,44,182297,258663,408698
10479200000,759,2181,6400,33842,60815,82179,126906,160247,135,233113,339611,501563
10479210000,476,1527,5590,27884,58913,81643,127205,162381,61,233499,343648,506086
10479220000,878,2661,6775,31801,60863,80104,121533,161224,99,225755,335771,487714
10479230000,508,1552,4937,40549,59310,71596,108384,146013,29,201011,301466,455640
10479260000,679,3420,30081,50223,58689,75236,105286,158820,19,223347,324033,549482
10479270000,420,1918,31440,48628,60200,71461,103358,159614,0,221291,314265,611465
10479290000,546,2123,9748,24831,56950,66398,87815,135438,29,180704,258949,399529
10479300000,790,1769,5797,26212,57679,67055,85172,135858,148,192275,260993,419667
10479310000,620,1860,4990,16880,47954,65122,85790,122056,144,156604,228098,373118
10479320000,1382,3622,6743,25792,60126,70822,99201,140846,29,183278,274880,427722
10479340000,427,2933,9748,40930,63068,92199,132578,192481,117,281313,408972,718109
10479350000,578,1499,6839,46570,61005,83909,127556,161504,138,235757,343004,504999
10479360000,784,5145,23419,53502,78651,115797,174123,247657,20,335180,481315,1105991
10479370000,481,4283,15030,55399,70533,105433,147997,221856,3,312079,452728,987993
10479380000,578,1238,4572,25299,57950,70475,106213,145952,61,197786,294578,449122
10479390000,487,1333,4669,42620,58526,69276,98806,149405,29,199930,298513,449371
10479400000,491,2320,5806,43841,56613,66623,92666,128920,135,177087,251295,393480
10479410000,248,858,3434,18279,47510,64057,83767,115414,45,178037,237242,392648
10479420000,396,1648,6277,40949,56568,69314,94861,132756,35,187782,267245,412018
10479430000,378,1040,3563,17463,52876,62014,78402,109400,83,156425,221932,332180
10479440000,457,2509,20709,52420,68149,90202,140081,204900,43,320581,494155,756201
10479450000,460,1686,34041,48013,59131,68552,93198,152527,35,216976,297864,561461
10479460000,276,1616,19175,48174,60996,84379,112244,163690,19,240490,336727,608912
10479470000,256,715,10945,43386,55895,68619,102860,158697,19,283623,421810,626427
10479480000,182,619,10302,44550,57687,72837,103106,164324,19,266488,409961,615802
10479490000,479,3264,20930,50633,68939,89557,132415,196752,129,311090,479999,727227
10479500000,303,1268,13100,39594,61599,82624,134201,206092,0,283433,417387,1104066
10479510000,1844,7572,16390,56568,79941,117110,168254,252154,98,381045,570846,939697
10479520000,845,2794,9391,20637,67111,99999,150615,196980,88,288005,409901,639893
10479561000,1146,3823,14988,33084,94274,136304,183061,284827,109,487110,659307,994915
10479562000,1934,5159,12111,27506,52041,112789,165527,216637,88,327839,521155,668519
10479570000,928,6262,14536,51986,77118,103477,171173,233589,161,339072,531091,917234
10479580000,1303,4438,10123,22616,71155,109396,154804,211324,51,312918,479489,648250
10479590000,2334,9171,24001,59621,89600,127985,194510,271197,151,393667,643583,1211916
10479600000,1051,4271,8994,21244,43894,81916,124978,173347,58,248660,356373,514529
10479610000,2025,6291,11986,26546,64133,125065,170018,238451,117,369718,547727,679182
10479620000,2091,6438,11490,21148,67557,113938,153249,215400,139,296831,499745,586556
10479640000,704,3714,15489,69187,94673,141145,201206,294645,0,422434,599596,865295
10479650000,1193,1958,5901,28931,75534,102839,156126,226221,95,318857,415447,597536
10479660000,1396,5855,12013,23158,58307,111705,153314,217748,212,299405,433825,576695
10479670000,1292,4666,9970,25273,61695,87299,135874,187026,233,265627,377474,539528
10479680000,1203,3994,10460,46644,69390,105332,161747,217327,22,310017,453754,659225
10479690000,1547,5409,12780,47675,68018,87704,127889,187845,0,266591,382884,662661
10479702000,1503,6209,19628,52997,75056,108618,160009,222962,44,327198,451635,958468
10479710000,2169,7751,28321,54966,81837,133372,199485,284456,299,395439,637861,1281306
10479720000,685,15946,55586,82650,117140,182452,266988,385195,15,559716,1096880,1696074
10479730000,520,3808,43719,73194,99604,149487,217814,306271,30,471791,691675,1371176
10479740000,1106,12952,57949,88391,124620,194678,277462,394014,26,566606,1076315,1711923
10479750000,2486,21740,55547,88698,122159,194381,276911,400404,39,601485,1235802,1817065
10479760000,1344,14032,52191,75662,109884,167087,238861,355351,30,534156,1051599,1667485
10479770000,121,1009,7644,45147,63973,94746,140478,204118,26,300766,415764,728491
10479780000,138,2686,12466,49661,67435,101630,157292,226717,52,328889,457883,962680
10479790000,285,3802,32714,58458,72258,105063,168421,234087,26,343170,488791,1133051
10479800000,2323,9393,52243,64218,86303,141074,199217,282633,56,415996,962472,1634674
10479810000,157,4827,36538,58720,73877,111012,171983,238102,13,346445,508727,1179425
10479820000,234,4267,18327,57084,72347,99116,166412,236905,58,344751,483384,1119218
10479830000,338,13901,48518,64524,94629,150292,204707,313661,46,488520,1031537,1617070
10479840000,138,2136,9453,46863,65021,90850,144497,197841,59,299226,414101,820083
10479850000,2146,25230,56301,71378,114819,163531,240988,356602,15,551061,1193984,1756074
10479860000,1179,12474,51489,66694,97617,150125,209889,319914,23,494719,1006199,1618534
10479870000,1927,42570,60583,86513,132149,183775,274326,387241,31,615513,1252512,1845205
10479880000,462,32052,47566,65278,102998,154977,230617,335855,13,534417,1163136,1730843
10479890000,235,2764,15423,48710,68021,95552,154387,216714,71,312458,434611,964360
10479900000,170,933,14637,54229,76279,113366,164263,242454,23,391982,584440,1161343
10479910000,142,4591,18913,51804,72565,101043,163781,233426,2,333932,488114,1109829
10479920000,2134,19974,50991,75267,119396,165181,245658,366666,21,565086,1200221,1780037
10479930000,124,997,10691,52336,73883,103705,143071,219204,32,345155,525709,740648
10479940000,293,16904,49080,67766,103645,158275,231370,357498,11,543774,1118431,1694783
10479950000,2660,6594,10497,13171,46866,87933,119232,165259,1262,233216,314106,429586
10479960000,1949,7833,32130,83635,112106,162117,242995,341013,270,487505,695697,1299533
10479970000,646,8124,32038,69910,97284,131343,199577,285201,30,441288,653053,1260428
10479981000,2085,6234,13428,23430,65246,88191,131570,175785,391,248391,342158,461634
10479982000,992,6824,13670,39081,63260,87335,123091,167355,84,225935,320952,429500
10479990000,1247,3105,15814,59249,80823,109867,153418,235855,507,328470,457641,811717
10480002000,1193,5527,26952,60415,83458,120922,180336,274369,539,422010,629222,1253709
10480010000,1372,2690,15705,61968,76883,109528,153952,222903,74,311287,429840,795555
10480020000,383,2389,9688,50255,74579,105221,139772,205280,160,283836,388118,571663
10480030000,696,19311,53476,78887,117586,167037,248015,356367,28,547631,1100220,1709941
10480040000,322,1226,4206,30848,71620,103123,139521,206883,21,288645,394244,576583
10480050000,326,2450,9760,55758,83117,115412,150448,223371,63,338682,497482,693930
10480060000,1889,41309,61469,91503,133755,197388,288003,407154,14,681929,1345900,1900963
10480070000,563,18248,53069,78710,116695,163590,248089,358015,44,542986,1109409,1716620
10480080000,536,3607,50094,68997,103109,151060,215258,315956,0,494445,915483,1534408
10480100000,1607,3771,23232,59988,84854,116891,158052,233681,39,362771,533328,744631
10480110000,558,19855,52991,79219,114262,166138,238939,352498,51,552733,1152936,1737874
10480120000,800,4043,25683,58229,83407,119049,175680,253948,21,388145,567567,1082150
10480180000,1178,3032,15490,38134,69250,85918,131816,179986,0,248234,356280,649695
10480220000,491,2464,27819,60483,78604,117169,168240,231497,108,371299,566509,1183593
10480230000,977,12893,40290,57019,79590,122153,179111,268877,177,398467,833340,1474691
10480240000,633,41005,53186,77279,125720,174579,268217,386318,36,668991,1343111,1868988
10480250000,985,42396,53378,84750,131698,189274,283108,412963,122,769087,1470763,1977445
10480260000,7675,43731,55334,88424,145487,203610,294405,478363,61,1055354,1691111,2126289
10480270000,536,7749,45037,57882,94699,147397,208552,312928,63,484257,1023389,1597602
10480280000,4754,42477,54690,82578,133327,195796,283900,443372,35,926502,1603115,2094562
10480290000,675,38173,45795,64240,101988,165976,239616,344887,76,633845,1295566,1863837
10480300000,29691,42674,57692,97468,156047,228990,324127,640662,83,1394939,1874579,2260040
10480310000,795,36857,43941,61167,101704,156549,232444,349075,81,565537,1230928,1805730
10480320000,427,17233,41990,55149,84917,142417,212233,307074,51,542126,1175078,1751707
10480331000,7456,41101,54270,82510,135746,204631,289985,464473,180,1058408,1722952,2168526
10480332000,15744,40292,53900,93490,147396,220270,316308,676510,222,1411191,1865575,2272209
10480340000,329,10153,33600,55071,85806,141142,211502,307158,82,498637,1089441,1701426
10480350000,374,28759,37635,57808,94843,156158,226855,333285,107,553141,1210293,1784421
10480361000,28190,38707,48495,79065,127144,199519,308555,519444,47,1241167,1778232,2191181
10480362000,431,28752,40766,51036,80967,135280,210757,304402,31,503838,1153227,1720847
10480370000,722,38028,46947,72514,123194,180151,263733,382068,27,701534,1426599,1928608
10480380000,400,24732,36030,56123,89894,149949,219573,320551,154,517446,1138052,1741664
10480390000,528,36575,41784,62427,103685,162798,250804,356058,97,732506,1420465,1935589
10480400000,548,10046,34995,47786,75738,119800,180285,270156,161,434453,970883,1571711
10480410000,400,9579,34415,48263,73787,119975,176124,269707,34,430223,927449,1522255
10480420000,654,8383,37284,54436,79185,121144,175616,277219,68,434013,929763,1552042
10480430000,504,20959,50369,71880,120347,164358,249637,370063,0,589146,1253363,1815057
