"MB_ID","JobsT10","JobsT15","JobsT20","JobsT25","JobsT30","JobsT35","JobsT40","JobsT45","JobsT5_","JobsT50","JobsT55","JobsT60"
10477520000,1000,2337,3248,4198,5566,8704,14324,21094,188,74975,122901,189513
10477530000,1309,3527,11425,30164,77691,103020,152116,245498,26,620216,1247995,1702187
10477540000,1623,2390,3039,4026,5641,8940,14595,19119,89,75856,123058,188800
10477560000,358,1101,3303,15062,50657,82655,123245,195043,48,295070,806664,1427933
10477570000,282,1225,3768,12654,52812,87340,129075,188949,58,486006,1033465,1472182
10477580000,778,1864,4675,17966,49078,85376,124880,194216,32,295347,804450,1432584
10477590000,1359,1632,2234,2905,4339,6858,9080,18716,335,72620,115780,174351
10477600000,347,1259,4010,13682,49834,82039,121656,185831,37,280134,758588,1376450
10477610000,1329,3932,5745,17211,50811,83165,123085,190863,52,291454,755774,1363580
10477620000,326,2401,4852,9742,42214,74516,113915,170340,27,261388,482310,1126565
10477630000,645,2488,7642,23616,68410,105317,154122,249554,41,773077,1327515,1708638
10477640000,162,1818,4763,35908,51643,67546,90396,116998,0,184093,251065,375005
10477650000,1005,5264,13125,54395,84868,124090,187948,311025,25,792850,1400610,1844211
10477660000,729,1451,3577,6550,9086,18049,70283,110151,21,158692,241929,558979
10477670000,158,787,813,2078,2914,3290,4712,7648,0,14396,30203,81307
10477680000,760,2759,9084,19992,61588,118212,148878,216293,75,328756,507627,653862
10477690000,860,3111,11480,28763,84874,135059,186680,266721,21,459381,583451,753597
10477700000,647,3194,10121,27874,93790,131610,169752,243618,29,383117,580446,750305
10477710000,1067,4131,11330,28356,98077,135271,160194,246033,0,391191,594022,750412
10477720000,1299,3510,9112,18672,57801,111223,146345,206911,66,294834,451975,611992
10477730000,1551,5561,11275,22562,82263,123846,162067,224498,58,322832,481715,619022
10477740000,1670,8259,19840,44490,67396,94452,137177,190041,122,250235,347459,478931
10477750000,915,6343,11576,30728,67807,103989,142787,192810,28,264368,369469,506194
10477760000,426,2521,9383,21914,57381,105996,152250,225248,41,358161,532088,703253
10477780000,420,1852,6589,14596,36461,102583,142956,183024,35,296158,454693,602489
10477800000,393,1624,5145,20314,57675,94255,129068,159763,109,220856,321092,495140
10477810000,466,2100,5783,21898,58106,80895,120892,149984,77,212093,303529,458739
10477820000,713,2013,7644,20806,59632,121746,158256,228059,53,364884,549730,718733
10477830000,945,2342,8643,20129,57338,119164,153553,225333,29,358421,539959,682364
10477840000,590,2267,6715,14566,40948,101447,134463,165346,29,222638,372247,559486
10477850000,576,1574,4596,14031,28716,93033,131307,164595,56,222355,400527,560812
10477860000,801,1091,3878,7151,10649,35212,86983,134230,27,207836,322226,824428
10477870000,761,1010,3361,6756,9235,44176,90141,134003,74,209974,327572,844434
10477880000,70,336,2030,2359,4499,6152,8558,16085,69,61805,101040,159158
10477890000,943,3145,14078,44931,73394,108949,166616,258216,139,479603,1029295,1608418
10477920000,184,466,4026,26813,55252,78491,138057,278587,14,435370,588620,811155
10477940000,2113,20090,39031,58225,80395,124906,204455,378498,15,536843,719508,963070
10477950000,3231,29320,41773,58618,79695,121619,205464,364697,280,516669,720671,1261596
10477960000,16634,26200,41391,58384,86403,127197,221597,378019,43,567933,743602,1096893
10477970000,3469,25337,39525,58241,83805,128879,221735,390414,24,545193,755480,1249729
10477980000,2723,21762,37893,58846,85784,133325,219294,378632,9,567275,735217,1039125
10477990000,7556,31784,45514,62203,87228,125188,200362,323344,75,464569,706303,1347480
10478010000,3803,29452,42544,60093,83412,131511,212553,375251,570,536637,712310,1259471
10478020000,2126,4160,35612,56277,83281,126459,192096,378799,3,540585,736774,982127
10478030000,3200,28591,43285,62579,82920,128315,219583,385984,649,538035,758503,1289486
10478060000,5667,26294,41923,57459,88549,136589,201928,304361,101,479655,1078649,1670062
10478070000,730,26423,29363,56162,84276,119828,189773,276645,7,421793,932695,1549865
10478100000,8718,32853,48368,65784,95575,152827,232382,386656,827,561612,840607,1525251
10478110000,7711,31048,46714,59699,87205,127109,196505,331957,51,474613,697060,1365312
10478120000,3724,30228,45756,60413,82671,127845,213033,367734,194,516504,738895,1355787
10478130000,3652,29507,42437,59659,80086,118683,204077,370273,56,518238,727324,1270895
10478140000,9290,25432,53319,71473,101204,160962,240558,331791,32,543206,1204310,1604305
10478150000,9059,22585,48718,61912,89867,133021,196250,282061,44,451547,991443,1238204
10478160000,9120,22780,48488,62908,90741,135533,201747,294071,371,458342,1010804,1273597
10478170000,13100,28911,54519,75072,111740,158674,228417,370183,60,571751,872697,1565219
10478190000,16711,28749,54452,75948,112106,160250,235636,381694,11,578746,867742,1593812
10478200000,17423,42941,55566,79893,127231,192602,267408,420142,796,1025327,1300419,1824343
10478210000,9310,24478,53030,70093,95775,149598,217960,307552,374,475362,1080325,1385619
10478220000,6703,18858,31327,66920,95975,135782,214883,345602,0,492340,700114,1371674
10478230000,6969,20869,31374,62368,97330,135306,210932,343107,452,481091,702304,1379871
10478240000,5276,14367,31150,63040,92542,142644,209884,305982,5,469182,682426,1291906
10478250000,1225,10800,27567,51565,75117,128506,175411,251492,8,421992,623255,997563
10478260000,1909,12318,28247,53421,81365,134614,185232,279503,9,450057,689671,1122989
10478270000,18102,23157,51346,89612,140446,208847,303825,646091,3,1341839,1804491,2218965
10478280000,1558,13023,25887,48921,72272,120095,165795,244990,6,406403,607877,990330
10478290000,3043,26316,41177,58763,82194,127161,210227,376416,11,547941,744230,1216212
10478300000,2868,26440,39867,57138,84479,127660,220966,385614,353,565506,743465,1133845
10478310000,6947,19265,32227,63574,94961,137903,218149,348772,85,510346,706843,1388143
10478320000,6830,20964,31871,62468,94434,132742,207721,341184,201,495469,693546,1377556
10478330000,6695,17340,30538,57465,87835,127787,210822,333268,26,477060,677532,1313304
10478340000,6861,23107,32325,61454,93812,137609,220010,355570,1210,529464,755822,1400224
10478350000,6854,21018,32173,62922,95296,136902,211370,351490,1261,515159,720949,1387684
10478360000,3350,14207,38668,61419,88157,146202,244156,408385,31,574669,1100169,1703538
10478380000,8156,34151,54023,80488,122236,201270,295883,472875,2260,800508,1466795,2042947
10478400000,665,2007,8746,20675,51449,75843,114960,185952,1,316663,474937,720277
10478410000,1410,4120,14213,40093,66272,93509,149791,245654,355,389181,590642,1154738
10478420000,797,3888,12062,37884,58729,84765,130922,225442,262,374607,580014,1078933
10478430000,3801,8683,19689,50384,77045,119099,203265,361656,173,523934,807101,1473182
10478440000,3362,11226,33333,54797,79070,129771,224293,383457,342,544834,852155,1554904
10478450000,7556,20232,52886,78432,119184,194426,300176,467070,936,769152,1417026,2003568
10478460000,628,14275,39973,64827,100285,162452,259338,429659,69,609488,1223680,1813601
10478480000,4777,14188,40920,63060,97199,152189,253440,418387,130,591865,1134833,1737212
10478490000,4879,11895,27065,55325,79469,120084,202372,356411,255,520072,794237,1458750
10478500000,4822,14208,40350,59910,88759,142452,239103,401991,9,564103,1037294,1660737
10478510000,2078,11462,33538,50410,70369,108525,186810,313223,405,468344,661913,1311840
10478520000,6702,15316,41639,61683,90934,147507,250984,409167,147,579597,1112264,1676797
10478540000,6342,15232,40728,61139,90467,144516,234194,405115,126,567821,1051555,1653078
10478550000,6315,15665,41426,62174,90429,144940,239635,403859,464,572043,1063787,1656494
10478560000,776,2050,3725,47177,60035,79792,120469,179807,202,241329,335660,672350
10478610000,779,2183,7364,41834,63601,83224,133418,190000,290,257084,350762,609690
10478620000,743,4981,12789,34806,73382,99420,154428,225381,55,298964,439646,712592
10478630000,2669,8219,19971,60373,85670,119801,186318,253923,88,374259,612086,1108828
10478660000,308,1152,4691,13928,42718,82966,122317,162851,29,220030,314153,455382
10478670000,297,970,2877,8002,15719,29920,70742,130229,29,165647,226223,356470
10478680000,400,1633,6616,24038,64467,96998,137872,176940,29,269104,432110,587366
10478690000,524,1820,6031,29108,65434,96564,135791,178845,61,259196,472964,604513
10478700000,654,2163,7900,31070,75399,118056,156044,212092,27,325851,499541,650853
10478710000,595,1793,7026,24680,77443,109232,147845,203741,34,310174,486803,634747
10478720000,724,2348,5512,20965,57803,74426,112882,150015,32,205502,285911,434566
10478730000,629,2691,6640,22577,58445,77216,120757,149755,109,208545,295350,468536
10478740000,678,2715,8327,23744,61421,79274,124543,155321,21,211457,309120,473643
10478750000,670,3208,6154,15061,52724,68835,97264,138034,104,186093,264420,384913
10478760000,808,2190,5782,23630,60312,74307,100645,141907,114,191311,269727,382679
10478770000,803,2970,8266,44014,69621,86158,114984,168006,50,245499,378936,574416
10478780000,931,3365,20190,52334,65539,92491,124781,176474,37,271449,408526,656221
10478790000,437,2403,18691,51101,62840,81480,115750,166348,36,244330,343848,635317
10478800000,373,1315,3130,16674,46228,61065,78386,107473,122,141717,217810,358357
10478810000,808,1887,4740,16033,48617,62154,82108,112813,55,156749,226787,344543
10478820000,635,2348,3926,11061,34057,63492,79142,103425,82,157623,221455,307463
10478830000,731,2224,7011,22400,61286,78139,98651,134951,50,197983,290729,444340
10478840000,356,1934,14404,49291,63669,91992,128568,188672,36,313598,470610,666209
10478850000,3215,9380,23613,60285,96909,125495,192878,265544,45,381912,615603,1157269
10478860000,671,4563,11878,43852,64034,100404,129253,188430,113,250922,351689,517807
10478870000,1035,4670,11723,43265,68867,109258,143146,208748,234,297691,489477,674251
10478880000,474,3444,9228,41988,49003,84236,119343,166498,127,239550,332082,512165
10478890000,779,3936,9826,44595,66173,96787,113668,175385,21,252404,353856,515994
10478900000,435,1658,4813,12774,24824,71188,123010,158928,35,216534,306249,504004
10478910000,771,3036,7276,15898,49246,105407,140864,176020,53,242056,386037,600405
10478920000,742,2655,6653,14403,36702,74382,114895,145242,97,195391,271233,422198
10478930000,963,3469,10246,28362,58000,92554,130303,185695,24,256540,365839,536352
10478940000,680,3038,7760,16040,43662,80204,123493,157754,76,216631,308020,483704
10478950000,1369,4935,12861,48772,73886,107230,151044,211163,51,303406,424487,815040
10478960000,1035,4146,14090,51524,73164,102401,146855,201733,76,297644,414507,788454
10478970000,1115,4801,10875,41501,67541,96728,142114,200871,58,285041,417012,688305
10478980000,446,3284,8348,29262,60177,86467,126690,157802,144,228634,336219,493463
10478990000,931,3381,8206,24970,58415,75826,110212,137548,34,199742,296197,422321
10479000000,1039,2572,5869,11603,44227,64259,77843,118516,32,166036,218631,306501
10479010000,536,2170,7264,18112,57268,80967,120696,153264,102,230691,326065,458960
10479020000,450,2319,7476,17959,57032,83480,119962,145925,72,226547,321313,449976
10479030000,1077,2272,7402,19130,43907,72470,109169,134291,90,201659,295383,437042
10479040000,1031,2093,6569,14952,42835,69749,104620,136633,124,196548,290047,409859
10479050000,1278,2578,6781,22461,55143,66721,87046,125968,37,178149,252602,364354
10479060000,1030,3314,6000,22041,56504,67750,101836,142016,80,200200,280505,412653
10479070000,1176,2856,6874,21413,55122,67964,85441,124890,69,174863,239271,337923
10479080000,679,1966,5541,40477,57791,69215,94050,144034,111,199121,273173,441447
10479090000,1183,2684,6611,25824,56640,66265,83244,118577,31,172000,237388,336137
10479100000,1147,3112,6233,24306,54721,67264,84440,119963,89,170043,241284,365619
10479110000,868,2642,6342,21604,55614,68215,89666,126843,0,177237,252492,392263
10479120000,1200,3378,7356,26672,58470,68271,92657,133029,34,175414,262852,412185
10479130000,713,3105,8072,28963,58636,81776,118075,146263,37,216339,313038,434057
10479140000,1594,4911,21288,53349,81139,102392,167021,232317,270,318202,469057,1053042
10479150000,479,2041,8079,41196,61370,92791,127564,181491,128,253636,364218,558691
10479160000,1153,3180,8037,36154,61805,87427,123395,156183,41,226644,330426,488196
10479170000,1746,3583,7703,29345,60064,69115,94221,133142,99,179406,271467,431075
10479180000,617,2196,4842,24135,53241,65927,81659,126558,103,175241,253438,398711
10479190000,576,2952,6779,26758,57528,67607,82802,125875,44,184181,260304,409630
10479200000,759,2181,6400,33842,60815,88306,127953,158152,135,237586,343042,503324
10479210000,476,1527,5590,27884,58913,88307,128131,162261,61,237275,346560,508180
10479220000,878,2661,6775,31801,60864,83934,122966,156441,99,231840,338468,489237
10479230000,508,1552,4937,40549,59310,73224,116561,143753,29,205746,301050,455050
10479260000,679,3420,30081,50223,58689,75882,105316,160056,19,222781,329823,550491
10479270000,420,1918,31440,48628,60200,71534,103442,166401,0,216439,320123,613129
10479290000,546,2123,9748,24831,56950,66398,88999,137771,29,183293,255321,403224
10479300000,790,1769,5797,26212,57679,67055,84516,140293,148,195449,255320,429536
10479310000,620,1860,4990,16880,47954,65122,86391,124489,144,164383,223433,378347
10479320000,1382,3622,6743,25792,60126,71368,105592,143043,29,184270,280641,428196
10479340000,427,2933,9748,40930,63068,95780,129064,197839,117,282296,410247,720003
10479350000,578,1499,6839,46570,61005,90452,128515,160721,138,239693,346186,506960
10479360000,784,5145,23419,54405,86288,115614,178549,249076,20,333483,481693,1108644
10479370000,481,4283,15030,55483,74019,108296,145334,223641,3,313202,454840,990921
10479380000,578,1238,4572,25299,57950,73433,113947,143124,61,203067,298752,449370
10479390000,487,1333,4669,42620,58526,69498,104453,147459,29,203899,305480,448454
10479400000,491,2320,5806,43841,56613,66623,92750,136336,135,179966,253303,394533
10479410000,248,858,3434,18279,47510,64057,83767,122027,45,179338,237705,395554
10479420000,396,1648,6277,40949,56568,69314,93463,139090,35,188933,273019,413931
10479430000,378,1040,3563,17463,52876,62014,78402,111362,83,156504,220956,339714
10479440000,457,2509,20709,52420,68149,90202,143631,200214,43,328276,503995,771501
10479450000,460,1686,34041,48013,59131,68540,93420,157314,35,211936,304296,564469
10479460000,276,1616,19175,48174,60996,84379,112244,164054,19,243058,332045,613171
10479470000,256,715,10945,43386,55895,68619,102860,159141,19,285568,423045,626696
10479480000,182,619,10302,44550,57687,72837,103772,170582,19,264220,417235,617896
10479490000,479,3264,20930,50633,68939,89557,133111,195600,129,316259,481617,728534
10479500000,303,1268,13100,39594,61599,82624,140164,208297,0,284027,417955,1105036
10479510000,1844,7572,16390,56568,80027,116287,175867,253806,98,380679,570171,939412
10479520000,845,2794,9391,20637,67119,107588,152437,198171,88,288799,410613,640107
10479561000,1146,3824,15007,32792,102931,138896,184517,285270,109,487815,659369,994430
10479562000,1934,5159,12111,27506,52094,120084,166694,217508,88,328872,521977,668757
10479570000,928,6262,14536,51986,77798,105081,173309,234521,161,339333,531771,917848
10479580000,1303,4438,10123,22616,71244,116803,156197,212281,51,313374,480189,648431
10479590000,2334,9171,24001,61286,96948,123833,200823,277220,151,393873,646362,1209456
10479600000,1051,4271,8994,21244,43894,87834,127221,173915,58,249069,356990,514853
10479610000,2025,6291,11986,26933,70695,126863,171055,238933,117,370935,548119,678999
10479620000,2091,6438,11490,21148,74658,115409,154258,215885,139,297717,499912,586290
10479640000,704,4222,20453,71132,95173,141552,201913,295226,0,422183,599370,865405
10479650000,1193,1958,6039,34821,77283,103335,156640,227310,95,319524,415396,597389
10479660000,1396,5855,12013,23326,65348,112637,154384,218200,212,300126,434062,576543
10479670000,1292,4666,9970,25273,61948,93969,137574,187570,233,266045,378153,539518
10479680000,1203,3994,10460,46644,69390,112626,163244,218204,22,310458,454489,659796
10479690000,1547,5409,12780,47675,68018,85746,134438,195483,0,267876,378450,664280
10479702000,1503,6209,19628,52997,80882,110842,160667,223445,44,327432,453339,960218
10479710000,2169,7751,28321,54966,89151,131930,203270,285674,299,396658,638281,1281213
10479720000,685,15946,56094,84765,117583,182856,267803,385933,15,559729,1096906,1696210
10479730000,520,3808,43803,81120,100823,150380,218245,306935,30,472304,691556,1370861
10479740000,1106,13309,64678,90094,125143,195158,278546,394518,26,566329,1076036,1712224
10479750000,2486,21740,56213,91331,122930,194788,277913,401190,39,601679,1235566,1817501
10479760000,1344,14032,52555,82188,111519,167983,239203,356256,30,534606,1051484,1667318
10479770000,121,1009,7644,45147,64225,97948,140950,204339,26,300407,416630,728881
10479780000,138,2686,12466,49661,67813,103508,157648,227158,52,329814,458569,962665
10479790000,285,3802,32714,58458,72258,112848,169852,234739,26,343566,489560,1133510
10479800000,2323,9393,52243,64218,86477,145675,199752,283271,56,416603,963191,1635049
10479810000,157,4827,36538,58720,73776,118529,173298,239077,13,347212,509505,1179573
10479820000,234,4267,18327,57084,72498,101080,167479,236044,58,342953,483637,1120778
10479830000,338,13901,48518,64746,101837,152118,205729,314517,46,489708,1032478,1617523
10479840000,138,2136,9453,46863,65381,96623,146676,198397,59,299629,414877,820693
10479850000,2146,25230,56301,71630,117674,163979,241463,357108,15,551853,1194421,1756019
10479860000,1179,12474,51489,67001,103884,151382,210895,320623,23,495561,1006706,1618494
10479870000,1927,42570,60667,93790,133741,184832,275068,388638,31,617122,1253842,1845010
10479880000,462,32052,47566,65362,109569,156399,231663,336684,13,535385,1163574,1730786
10479890000,235,2764,15423,48710,68021,102827,156444,217517,71,312790,435165,964897
10479900000,170,933,14637,54367,83426,115171,165546,242819,23,393319,585519,1161948
10479910000,142,4591,18913,52500,72578,102819,165407,232366,2,333624,488670,1111190
10479920000,2134,19974,50991,81462,121588,165837,246030,367731,21,569321,1200647,1779967
10479930000,124,997,10691,52336,80561,105657,143396,219667,32,346092,526282,740679
10479940000,293,16904,49080,70084,105990,158896,231847,358429,11,545023,1118849,1694789
10479950000,2660,6594,10497,13171,47004,91152,119827,165876,1262,233809,314873,430176
10479960000,1949,7833,37588,85586,112577,162381,243980,341666,270,487429,695595,1299603
10479970000,646,8124,32038,75556,99296,131833,200040,285788,30,441971,652957,1260251
10479981000,2085,6234,13428,23430,65246,95777,133291,176695,391,248831,342797,462110
10479982000,992,6824,13670,39081,63259,87328,130069,168482,84,226774,321226,430543
10479990000,1247,3105,15814,59249,88225,111167,154305,236388,507,329218,457976,811561
10480002000,1193,5527,26952,60415,90673,123100,180891,274767,539,422738,629922,1253627
10480010000,1372,2690,15705,61968,78717,112270,154534,223460,74,312240,431328,796285
10480020000,383,2389,9688,50255,77577,107700,140195,205845,160,284629,390076,573111
10480030000,696,19311,53614,86462,119701,167940,248611,357223,28,548462,1100385,1709751
10480040000,322,1226,4206,30848,73507,105580,140130,207442,21,289652,395859,577550
10480050000,326,2450,9760,56370,89748,117368,151367,223817,63,339642,497983,693770
10480060000,1889,41309,61607,96251,134756,198277,288814,408756,14,683758,1345839,1900969
10480070000,563,18248,53237,85904,118731,164466,248577,358739,44,543698,1109534,1716438
10480080000,536,3607,50094,70915,105700,151718,215911,317065,0,495246,916423,1534504
10480100000,1607,3771,23232,59988,91948,118584,158981,234514,39,363717,534371,745196
10480110000,558,19855,53637,84907,116153,166678,239431,353143,51,553380,1152713,1737772
10480120000,800,4043,25683,58229,90625,121163,176488,254303,21,389012,568200,1082184
10480180000,1178,3032,15490,38134,69250,86127,135206,180632,0,248850,356783,650486
10480220000,491,2464,27819,60483,78063,120675,168795,232081,108,371795,567320,1184019
10480230000,977,12893,40290,57019,79590,122237,179043,272140,177,399213,834004,1475473
10480240000,633,41005,53186,82441,127920,175152,263601,386891,36,670351,1343281,1869045
10480250000,985,42396,53378,91741,133706,189717,283638,413676,122,769785,1470810,1977298
10480260000,7675,43731,55334,88508,150444,204563,295264,478799,61,1055959,1691497,2126235
10480270000,536,7749,45037,58050,101513,148479,209394,313709,63,485078,1023660,1597504
10480280000,4754,42477,54690,82662,140348,197126,285102,444236,35,927368,1603614,2094600
10480290000,675,38173,45795,64462,102330,169029,240362,345762,76,634669,1296948,1864335
10480300000,29691,42674,57692,97876,158885,229652,324848,641505,83,1395666,1874788,2259868
10480310000,795,36857,43941,61167,105552,159155,232975,349787,81,566929,1232743,1806800
10480320000,427,17233,41990,55149,84917,145678,214712,307305,51,542637,1176609,1755986
10480331000,7456,41101,54270,83018,143093,206717,290715,465084,180,1059035,1723755,2168527
10480332000,15744,40292,53900,93628,154461,222319,317185,676922,222,1412104,1866159,2271960
10480340000,329,10153,33600,55071,86233,147924,212763,308122,82,499074,1090214,1701482
10480350000,374,28759,37635,57808,94942,159328,227560,333997,107,553971,1211041,1784850
10480361000,28190,38707,48495,79065,127228,206919,310081,520405,47,1241508,1778965,2191538
10480362000,431,28752,40766,51036,80967,138713,213158,304932,31,504297,1154921,1722955
10480370000,722,38028,46947,72303,128699,181154,264934,382715,27,702356,1426899,1928505
10480380000,400,24732,36030,56123,90062,154824,220326,321337,154,518188,1138727,1742060
10480390000,528,36575,41784,62427,103685,169419,252568,357071,97,732861,1421424,1936187
10480400000,548,10046,34995,47786,75738,119968,187354,271384,161,435336,971650,1572210
10480410000,400,9579,34415,48263,73787,119975,182195,272484,34,430795,928129,1522958
10480420000,654,8383,37284,54436,79185,121144,176078,279806,68,434652,930424,1552584
10480430000,504,20959,50369,73607,122454,164999,250246,370950,0,590244,1253751,1826482
