"MB_ID","JobsW10","JobsW15","JobsW20","JobsW25","JobsW30","JobsW35","JobsW40","JobsW45","JobsW5_","JobsW50","JobsW55","JobsW60"
11012810000,39,96,434,977,2136,7486,10698,13216,14,15893,33403,40520
11012820000,668,1424,2511,3422,4301,5598,10553,12120,84,13456,16637,19142
11012830000,537,1925,3392,5352,9623,11943,13439,16622,0,20423,30690,53794
11012840000,858,1999,3867,5221,8772,10759,12365,15866,194,17067,23136,51663
11012850000,130,375,778,1343,1785,2343,3583,4590,471,9119,11622,13014
11012860000,148,423,1083,1528,2094,2745,3576,4766,1,8215,10770,12815
11012870000,327,702,1252,1693,2467,3418,4920,6883,0,10808,12882,14153
11012880000,208,580,1183,1705,2222,3069,4204,5218,2,9765,11147,13160
11012890000,830,1577,2113,3124,4207,5993,9890,11943,228,13297,16027,17692
11012900000,853,1326,1716,2558,3110,4467,6605,10101,0,12551,13342,16121
11012910000,636,1315,1717,2542,3261,4376,6704,9749,41,11982,14016,16800
11012920000,680,1547,2521,3896,7319,10666,12122,13280,50,15961,18962,29045
11012930000,923,1375,2218,3086,5161,8260,10146,12630,0,14010,16740,20695
11012940000,977,1412,2010,2871,3996,5819,9765,11752,124,13846,16491,17148
11012950000,759,1296,2334,3573,5634,9828,12231,13846,0,16459,17587,23864
11012960000,454,1073,1564,1945,2925,3852,5564,7481,101,11454,12844,16402
11012970000,350,871,1625,2528,4148,6481,10949,12656,107,15408,16002,19061
11013360000,242,1060,1773,2650,3586,4344,5406,8778,3,11331,12330,13599
11013370000,117,1049,1769,2566,3340,3992,5214,6866,2,10648,12275,13556
11013380000,126,1181,2337,3937,4596,5284,6752,10016,40,12291,13356,16604
11013390000,221,434,547,1829,2636,4320,4992,5953,140,8227,10575,13084
11013400000,54,1046,1900,2223,2874,3313,4209,4990,54,6451,10584,12327
11013411000,877,1650,2229,2600,3081,3819,5283,8806,130,11584,12771,15499
11013412000,550,1314,1784,2492,2889,3312,4861,7985,49,10441,12096,12990
11013420000,371,1167,1677,2188,2609,3143,3881,4746,0,5863,9055,12108
11013430000,113,343,502,736,871,1585,2583,3925,0,7546,13284,17951
11013440000,0,0,52,140,256,438,587,730,0,1056,2014,2968
11013450000,81,177,218,319,735,1118,1839,3152,50,5011,7201,9749
11013460000,21,85,104,137,137,168,267,336,21,533,936,1284
11013470000,64,83,104,104,137,137,154,280,0,320,517,868
11013520000,367,1054,2085,3711,6418,8899,12996,17457,101,22400,39997,69264
11013530000,428,1120,2533,4030,6495,9085,13154,17385,0,24037,44381,74366
11013540000,278,1591,4506,6336,12509,17746,21812,25835,15,33526,45620,60845
11013550000,1359,2375,5610,9459,14329,18900,22926,28480,0,34255,42266,46732
11013560000,1250,2082,4176,6432,8467,11409,17968,24082,248,29080,35535,45752
11013570000,1030,2670,3508,5497,8031,13591,17418,24538,139,30230,35438,40816
11013580000,485,1557,4131,7092,11957,14632,20288,24965,0,30062,35413,48210
11013590000,95,656,3895,7679,13317,16251,20355,26373,50,31573,37267,52002
11013600000,144,868,1948,4293,10019,14908,22220,30075,13,40503,53948,75403
11013610000,589,1441,3414,6115,10445,24610,42591,63535,0,68761,75732,82851
11013620000,134,366,1904,4527,7434,15637,21177,31380,0,48308,54904,77114
11013630000,624,1224,2264,3489,5886,18107,33259,56281,54,65610,70908,80026
11013640000,351,955,2484,5174,8212,14467,19605,31054,22,50307,69358,75030
11013650000,286,1341,2305,3707,6040,20332,48759,57189,14,62391,70587,79095
11013660000,427,1338,2903,5146,11500,30923,39860,61943,68,69422,74872,81105
11013670000,444,1255,2957,5591,19330,44884,51685,57830,3,63394,71021,79149
11013680000,484,1004,1971,3003,5802,15545,31795,55820,55,62328,69923,76687
11013700000,445,1205,2521,4699,16920,45654,52344,58002,0,61802,71490,77711
11013710000,605,1499,3095,7994,20390,34383,52051,60771,40,68343,73967,79327
11013730000,509,1448,2720,4250,17653,31932,53439,59013,0,64058,74890,80457
11013740000,346,1308,2865,5678,15816,32085,52845,61445,141,69295,73961,80141
11013750000,815,1464,3404,15523,41976,48559,54602,57504,217,65027,71728,81918
11013760000,400,1324,2207,5877,26601,48358,52050,55918,46,64936,73013,79492
11013770000,315,645,1936,14159,39296,43461,47312,50205,150,55202,58435,66943
11013780000,596,2176,4842,10255,19821,35151,54839,61677,127,68727,73424,79931
11013790000,646,2099,2872,4276,5629,11837,30347,38606,69,56883,64609,69562
11013800000,864,3030,5219,14219,30527,47425,51929,62935,78,67008,74868,79321
11013810000,502,1387,2771,5294,7346,10101,15295,24482,95,40756,47954,68585
11013820000,596,1706,3733,5652,8220,12600,24579,41564,56,47091,65247,72757
11013840000,154,310,482,1042,1998,2755,4537,6519,0,9129,14840,33465
11013850000,191,488,1006,1906,2928,6559,8197,9324,74,10799,14500,18356
11013860000,110,464,1009,1598,2806,4830,6004,8908,13,10232,13997,19277
11013870000,103,620,1063,2252,3240,4737,6438,9097,0,15065,29682,54756
11013880000,166,357,653,1694,2558,4805,9227,20704,0,44449,53905,63127
11013890000,149,358,834,1819,2667,4195,6217,10536,30,19959,46658,61272
11013900000,191,742,1388,2716,6655,15497,41467,51834,0,56022,60876,66986
11013910000,643,1671,2544,3448,4426,5337,7403,11978,238,15208,19582,25387
11013920000,192,479,789,1908,2747,5318,9641,21304,61,44745,54258,63134
11013930000,315,758,1690,3864,6263,9322,11133,13292,8,19831,24696,27730
11013940000,148,397,718,1090,1757,3870,6467,7717,62,9628,12144,16968
11013950000,245,530,1547,2379,3706,4658,6066,9004,10,14202,18901,23150
11013960000,260,541,1258,2252,3261,4315,5827,7303,8,11757,16651,21159
11013970000,746,2333,4869,7755,10409,12939,18189,22899,109,26972,33654,40414
11013980000,698,1365,2355,4496,8578,13292,17735,22600,49,27610,32837,37776
11013990000,1169,2685,5119,7237,11650,16722,23216,26696,22,32096,35403,40621
11014000000,1340,2820,4317,6000,8414,12378,17020,23726,0,29232,36177,41282
11014010000,345,727,1178,2310,3286,5473,6697,9523,75,13679,16179,21222
11014020000,278,601,921,2324,2746,3933,6698,8588,14,12837,17673,22818
11014030000,261,634,1098,2164,3077,5395,6763,9474,0,13110,16247,22349
11014040000,296,646,961,1639,2849,4190,6842,8478,32,11568,14903,22384
11014470000,456,745,1541,2083,2556,3220,4085,5696,35,7597,10061,13821
11014480000,472,1153,1847,2499,3111,3844,4746,6788,0,8929,11164,14394
11014490000,259,574,913,1605,2960,4228,5497,7199,0,9512,12166,15665
11014500000,94,367,778,1199,1973,2638,2997,3911,23,5020,6936,9294
11014550000,185,1069,3370,6356,8713,12416,14694,18382,20,23431,31166,37160
11014560000,442,1502,4007,7734,10184,12661,15656,20744,149,26138,34058,38394
11014570000,229,963,3075,4803,7190,10165,12774,15661,58,19513,22844,26524
11014580000,235,872,2227,4049,6366,8872,12406,15635,13,19159,21161,25413
11014590000,888,1389,2684,4071,6394,9950,15920,23256,0,28671,33783,37245
11014600000,238,1340,2785,5322,7603,9439,11271,14176,0,15762,18879,24077
11014610000,145,638,1997,3595,5659,7507,9516,10765,17,12708,16040,22499
11014650000,124,124,124,235,641,893,1522,2129,124,3159,4021,5122
11014670000,198,561,2514,3849,5156,6975,9139,11673,0,12501,14182,15822
11014680000,373,858,1610,4321,5832,7909,10621,17046,0,23646,26417,29622
11014690000,412,1201,3774,5669,7283,10156,13383,21723,96,24838,28944,35229
11014700000,623,1388,1983,3697,4660,5794,7477,11747,0,15046,16650,19178
11014710000,152,654,1224,1571,2233,5302,10516,11637,18,15124,19108,25634
11204396600,544,2432,3379,5307,7805,10719,11959,14949,63,17249,22498,28026
11204401600,381,1288,2091,3171,4926,6244,8925,12137,36,15706,22593,29363
11204402100,165,927,1791,3907,5924,8179,9772,11801,7,14235,19182,24377
11204407500,909,2174,3508,6230,7838,9775,12045,16076,203,22359,28834,34925
11204414500,512,993,1960,3087,3899,5588,7096,9335,103,11909,15687,19790
11204414600,126,660,1862,2675,3547,5314,6012,8593,3,10799,13278,17320
11204414700,221,653,1913,2623,3576,5353,6125,8466,5,11047,13226,17450
11204415000,1018,1611,2360,3699,5320,7230,9509,11579,113,15575,19682,26700
11204415500,709,1118,1820,2552,4671,5833,7714,9652,48,12809,17073,23963
11204415600,374,1173,2430,3206,4536,5881,8177,10064,1,12336,15373,21274
11204415900,19,495,1694,2571,3474,4622,6061,8195,3,10496,12581,16031
11204416200,1646,2378,3082,4343,6292,9443,10902,12499,100,15400,22371,27371
11204416300,458,1271,2721,4632,6301,9922,12735,16788,9,22443,27867,36768
11204416600,887,2233,3092,4336,7141,8993,10749,12424,135,15316,19642,28634
11204416700,405,996,2706,4457,6083,9279,12241,15756,4,21006,27064,36159
11204417100,1167,2259,3375,6005,8458,10548,12129,13775,100,18100,27072,30261
11204417700,1705,2237,3230,5045,7353,10169,11796,13503,12,17848,20970,29546
11204418000,530,1210,1640,2444,3762,5472,7809,10883,71,15023,19620,25499
11204418500,326,1128,1915,2348,3814,5774,7964,10677,48,14094,20300,26055
11204418600,878,1670,2556,4842,5746,7820,9948,12638,65,16998,24439,29981
11204418700,781,2079,2863,4511,6774,8566,10519,14208,190,18404,25194,31161
11204441400,152,387,704,1999,2709,4774,7098,9765,23,13438,17385,20996
11204442700,939,2190,3317,4933,7221,9291,11377,16121,127,21754,27420,32719
11204442800,27,531,1589,2247,3134,3887,5474,7008,5,9340,12706,15626
11204448900,213,400,931,1366,2089,3798,6072,7900,38,10886,13014,15378
11204449100,190,276,718,1076,2705,3994,6484,9376,11,11417,13661,17354
11204449200,155,254,948,2429,4251,6287,9355,11854,27,14021,17566,21195
11204449300,179,313,675,1893,2810,4668,6688,9914,34,11758,14244,17882
11204449400,135,251,683,2062,3037,5158,7904,10782,16,12591,15814,18257
11204450200,178,331,921,2033,3234,5148,7622,10200,7,12392,15029,18054
11204450500,212,778,1256,1836,2687,4417,5963,8003,39,10104,12884,15550
11204450600,250,807,1168,1867,2564,4403,5835,8030,18,10404,12948,15612
11204451100,125,373,772,1057,1809,3420,5001,6948,0,9846,11677,14380
11204451400,176,596,1007,1540,2211,3307,5368,7346,39,9070,12409,14729
11204451500,201,679,1026,1698,2257,4144,5902,7635,11,9559,12745,15034
11204452000,1003,2006,3141,4607,6733,8532,11371,11990,130,14385,16746,23329
11204453900,242,677,1048,1712,2227,4129,5393,7301,11,9442,12305,14673
11204520300,745,1550,3114,4054,4655,5872,9811,12199,142,13084,16249,19170
11204520400,312,1397,2659,4032,5150,5640,8868,11675,88,12609,15943,16638
11204520900,528,1674,3418,8638,11382,13409,15879,17951,190,24894,51831,61322
11204521000,441,1239,4863,8081,10253,14362,15797,21412,64,49605,60052,64576
11204521100,327,1355,3391,7728,10649,12830,15569,17548,58,24580,51338,61729
11204521200,83,104,104,104,137,185,306,336,31,533,910,1253
11204521600,404,901,1768,2959,4032,4841,5624,7015,124,10068,12329,14257
11204521700,434,929,1806,3050,4065,5003,5371,6305,48,10770,12441,13703
11204521900,607,1251,2090,3021,3964,5155,8060,11570,27,12282,15787,16869
11204522000,71,104,137,137,171,306,386,728,19,873,1326,2679
11204522300,666,1394,2379,3184,4407,5577,9742,11777,102,13939,16662,17652
11204522900,114,184,1076,1417,2014,3637,7645,12738,20,14304,16492,25415
11204523000,114,976,1062,1465,2311,3466,7073,11435,29,13872,19224,32430
11204523100,298,505,751,1349,2576,4363,5021,5301,147,6149,9562,12677
11204523500,221,492,582,1641,2613,4331,4987,5664,77,7924,10527,12990
11204524800,241,439,599,1170,2380,3491,4897,5452,77,5944,9552,11565
11204524900,215,430,612,1667,2593,4210,4984,5508,25,6459,10351,12870
11204564300,1075,2037,3723,5289,7776,10636,14681,17934,109,21020,25520,32851
11204572100,1526,2814,4108,6817,9385,12214,18819,24317,73,29153,36146,41384
11204575700,593,1509,3190,5389,7314,8845,11587,15144,130,18787,23098,27570
11204582500,855,1284,1806,3037,4029,5638,6201,8040,217,10820,13701,16210
11204629500,1350,1977,3741,9848,14082,18741,23073,26760,118,35581,52437,63887
11204629600,229,579,1323,2243,2599,7320,9453,12260,129,19455,24417,28924
11204635300,1339,2165,3836,6260,9288,14042,19788,25299,149,29463,34700,39074
11204642600,985,2341,4479,6435,10751,14805,22203,26784,302,31675,36155,41649
11204649200,704,1930,4411,6696,9885,14067,16255,19472,73,25935,32492,38108
11204654500,556,1834,3092,5935,8712,12523,15638,19818,53,23151,30545,43942
11204700100,652,1059,1244,1673,2800,9285,10696,12003,145,15686,20763,27003
11204708700,370,1093,2395,4817,10630,14909,18858,21386,34,31055,47723,54016
11204711400,1335,12563,36448,40988,44147,46504,51950,55940,379,60142,67042,74741
11204712300,5726,12042,37206,41695,44171,45790,50693,55585,305,60010,64557,74453
11204712400,6557,12908,37819,42030,45084,48139,53622,56207,109,64291,71031,77038
11204724700,3751,13683,37046,42331,45373,51191,53193,59268,70,67489,72417,77692
11204724800,626,1336,2301,3474,6064,11780,15387,21266,42,23300,26669,39949
11204727500,443,1161,1834,2549,6230,8368,11085,15012,120,22288,26098,31691
11204728900,664,1583,2747,3858,5622,7386,9005,11490,226,14747,19896,26911
11204731600,355,807,1620,2532,4956,10404,15207,17714,45,22165,22645,32437
11204740900,863,2493,3842,5416,7263,10356,14223,17298,193,20426,26141,32919
11204762500,234,1037,4272,5659,8076,8875,9702,11639,22,15601,18444,26680
11204770800,1129,3060,4567,6404,9886,14166,16222,21883,321,27817,36272,41255
11204771800,3132,28225,38015,42073,44602,50850,53303,59693,604,65989,71575,77843
11204771900,975,9965,22509,41546,44033,45880,50502,55910,327,58785,64380,71718
11204776900,625,1084,3116,4262,6381,6836,7550,10942,28,12167,15886,33301
11204777300,761,1473,4276,6154,8543,9460,10106,13282,38,16376,19730,25244
11204778200,207,755,1523,2419,5617,7483,11306,16085,51,23042,28972,32223
11204778300,647,1727,4695,6826,9907,11593,14674,18140,14,26213,32415,35887
11204778400,320,899,2588,5348,7267,10485,13587,17110,22,22468,28351,35083
11204782100,203,1426,3387,5162,9017,12688,19448,24176,2,29781,34674,39043
11204785500,449,1131,1805,5249,6861,8445,13997,20559,32,27327,31059,35426
11204787300,711,2077,3451,5067,6977,10446,14483,17644,67,20656,26286,32687
11204791800,502,1047,1805,5481,6981,8913,12323,19833,0,25459,29057,33513
11204792200,199,446,4209,5017,9336,12685,16528,19972,28,22955,28544,33052
11204798000,426,1127,1851,2735,6472,9172,10756,12864,17,21424,26284,29432
11204801900,245,883,1373,1821,5611,8410,9641,11217,139,12918,19425,25843
11204810300,3787,27542,36720,43608,46871,51346,54499,61739,346,67584,73638,79249
11204811100,133,311,3804,4865,5792,6703,7543,11542,7,15024,18980,25393
11204816700,180,877,2007,3679,5513,7626,10634,15018,89,17906,21588,26545
11204821400,282,748,1197,2996,3358,12205,17113,20874,17,26006,30876,34382
11204823800,794,1783,4465,7485,16997,32194,55215,61031,28,70940,74309,80388
11204829500,7743,31707,39487,42994,45677,52325,53841,60296,291,67356,72077,78979
11204831500,426,1628,3720,6111,9726,14451,25748,41097,2,63040,68220,73678
11204839500,260,471,1140,1989,3068,8344,9491,10490,11,13973,16604,22148
11204844300,234,582,1326,3701,6243,9974,18717,23174,24,27455,33026,36920
11204852000,647,1666,4387,6776,13965,30373,53995,62018,87,68436,73164,77629
11204856200,2878,9915,33556,40505,43528,48565,52742,57907,406,65111,70175,75472
11204865600,242,677,1393,2203,3370,5257,8443,11671,0,15111,19284,26023
11204866100,869,1983,3841,5568,7785,11011,15587,18256,35,22150,27153,32487
11204880200,337,993,3473,5376,6823,9761,13926,23153,23,26928,29842,35363
11204880300,615,1434,4028,7390,11453,23316,40217,62940,35,70962,74154,78615
11204880400,827,2067,4606,7602,18050,34461,55061,62769,42,70759,74033,79101
11204880500,740,1502,3333,7015,9119,21480,40691,47861,23,67543,73444,76718
11204891200,604,1061,1454,1808,3458,4987,5817,7959,244,10048,12308,13243
11204896800,3806,11831,38259,43213,46899,49809,55324,57721,52,61813,67237,71008
11204896900,306,955,1545,2936,4931,6711,10543,12934,34,31162,33943,49281
11204901300,638,2075,4071,5563,7567,9728,13015,17577,205,20951,25527,30540
11204901900,421,1627,4322,6952,9925,11613,14545,20774,52,25091,31678,37492
11204904200,574,1750,3281,7568,13003,17520,22257,33795,51,48171,66900,76725
11204904300,562,1840,3723,8609,12260,18147,20945,33795,105,48458,68767,76856
11204905500,1171,1995,3724,5075,7908,12649,17322,20948,44,27096,32109,37646
11204908500,220,894,2827,4743,8245,13243,19882,37038,14,46833,65182,70249
11204914700,481,889,1579,2504,3750,10252,14123,17142,41,21420,22703,29889
11204919100,811,1901,3554,5398,7741,12317,18801,26180,135,31963,36397,39083
11204928600,5088,29731,39251,43014,46005,52196,53535,61695,593,67664,73339,78582
11204928900,662,1926,4292,9443,15516,17736,20693,24679,15,37460,55855,75570
11204929000,644,1403,2921,6884,11282,21753,40902,61954,72,67610,74056,76893
11204929100,246,459,4260,5522,8687,12159,15602,20477,21,24088,29448,33822
11204930200,137,452,2000,4855,6733,8315,9673,11743,17,15739,18602,20911
11204930300,0,0,0,38,274,3645,4347,7437,0,8729,9589,10282
11204930400,172,812,1241,2074,4143,5099,6833,8636,33,11008,12650,30483
11204932400,516,1152,1826,2763,3886,5429,6841,8753,18,11696,13929,17193
11204944700,736,1386,2135,3234,5668,9279,22090,36945,142,64044,72181,77262
11204948600,555,819,2517,5021,8704,15979,20216,25826,108,30659,33799,38008
11204960500,1190,1242,1436,3693,7780,12453,16697,24279,1190,29315,33887,39556
11204968900,628,1066,1467,2765,3674,5428,6593,8232,126,11692,12575,14541
11204974500,218,1008,2846,5862,8128,11639,14102,18186,34,25483,31163,36692
11204977300,486,765,1368,2220,3281,5173,6449,8515,64,11430,13558,16189
11204978100,400,982,2293,3851,5978,8509,11624,15985,126,21672,27853,31858
11204982300,554,1579,3485,5849,9397,12441,15258,19000,76,24267,29015,34128
11204983700,826,1987,3585,5282,7726,10226,14656,18874,117,22349,28269,34939
11204991300,292,1825,4271,5391,9675,13961,18660,21003,30,26813,31004,35915
11204992700,354,1666,4456,5715,9358,12198,17269,21129,64,24008,27974,31549
11205000400,479,1483,3627,6662,9586,22029,38865,60861,96,67138,72846,75865
11205002400,107,417,1111,1594,2553,8080,9281,10099,11,12716,15578,22500
11205014000,19091,34121,39288,43108,48099,52202,54300,61918,1008,68498,73743,79007
11205020300,155,906,1600,3251,4847,6698,9462,14070,67,16783,19331,24766
11205032700,375,1352,2987,3716,6971,9685,14490,17505,171,18716,23282,28500
11205037500,393,1035,1566,1954,6735,11039,15058,20901,21,25672,30032,33985
11205037600,276,531,1156,1698,5035,8453,11478,16289,47,20429,27152,31940
11205045600,7691,21401,40927,43757,45570,49966,55257,57760,79,62737,70530,78474
11205049300,658,1707,2613,3614,7512,10663,14864,17138,43,21186,22747,33797
11205061900,377,773,2460,5811,9647,12883,21583,25247,29,29882,34200,37653
11205064900,1345,2988,4292,5415,7162,10458,14104,16909,482,21035,25028,32352
11205087100,248,597,1323,2305,5671,7399,9243,12538,33,19900,25409,29688
11205089900,725,1345,2071,3151,5444,8362,21226,37040,36,61393,73350,77105
11205091500,705,1759,3376,5612,8529,11834,16280,18291,97,22613,26942,34138
11205102400,304,891,2103,3862,6434,8552,12409,16506,38,23115,29189,32615
11205116900,485,1926,3822,6617,8747,11238,13347,16824,123,21842,30790,35618
11205118900,740,1490,3429,5302,7082,10855,14379,20202,211,25629,29954,37891
11205120400,327,491,1044,2680,4024,6033,8693,12450,0,17028,21100,25270
11205122100,671,1016,1287,1708,4603,9590,11129,13557,59,17141,23461,27707
11205128300,633,1795,2952,3974,6017,8970,12371,16814,72,21924,28224,33554
11205129300,315,1247,2608,4767,8418,12104,16181,20921,18,25817,32040,38482
11205136000,241,762,1110,3786,8640,16266,19058,22660,6,27556,31587,35165
11205149700,404,1625,3184,5024,8780,12232,15315,19010,70,23242,27584,36665
11205151800,767,1655,3514,5192,6756,10284,13137,17324,180,22491,27803,31541
11205152600,242,654,1420,2619,4740,8926,10134,11297,6,14789,19420,23861
11205156500,560,914,2398,10772,24542,44002,47343,49442,36,55014,58508,66151
11205159700,2276,9786,32793,42033,43594,48669,52717,56302,102,64989,69784,74751
11205160200,772,2388,5421,11472,26846,34471,52989,61585,94,68203,75591,79572
11205167500,811,1805,3028,5288,7188,9741,13540,17432,27,20782,24544,29792
11205168900,617,1047,1547,1842,8037,12579,17056,22619,159,28530,33492,36594
11205176400,1089,2409,3824,4832,7207,9325,13308,17201,22,19880,24452,28325
11205178200,579,1407,2698,4423,7063,11734,14901,16674,92,21198,23246,26907
11205181200,745,1308,1977,3102,5400,8771,21287,51553,36,62072,70921,76908
11205182400,3511,28148,36698,42303,45128,51355,54159,61336,693,67259,73041,78866
11205184000,777,1941,4255,5368,7004,10454,12707,16592,90,21285,25728,33453
11205184100,356,871,1355,2408,3294,4692,6184,8979,2,12887,16924,21377
11205184200,233,511,1031,2391,3075,3599,5801,7300,3,10726,14763,18693
11205204000,121,344,1837,4362,6453,10548,14235,18844,6,22123,27154,31141
11205204100,101,483,3228,5963,11710,15216,19406,26412,6,29948,33462,38492
11205226000,76,137,352,717,1784,3249,4574,6212,11,9286,12511,16526
11205226100,315,315,315,315,491,599,966,1151,315,2084,3660,5116
11205226200,73,152,446,717,1365,3640,4766,7261,13,9663,13949,17656
11205232300,95,150,414,1528,2643,4807,7404,10283,20,13384,16490,20389
11205234500,128,438,705,2098,3183,4907,7265,9931,22,14489,17845,21472
11205234600,128,227,449,1722,2588,4013,6961,9565,6,12851,16772,19750
11205234700,102,163,469,1537,2733,4479,7673,10376,20,13473,16912,20189
11205234800,138,229,697,1959,2976,4600,7662,10726,10,13662,17304,21527
11205234900,125,336,995,1969,2693,4340,7164,9615,22,13776,16823,21113
11205235000,112,165,483,1574,2691,5173,7785,10574,6,13584,16957,20435
11205236600,119,229,689,1021,2423,4189,5548,8696,10,12346,15808,19178
11205236700,107,156,438,711,2149,3771,5608,8045,17,11441,14863,18770
11205236800,127,227,539,1019,2268,3920,6089,8710,42,11782,15563,19243
11205236900,107,165,399,1630,2204,3653,6505,8419,10,11917,15979,18499
11205240800,1776,2537,3246,4583,6391,9776,11313,12674,149,15314,22119,27633
11205240900,452,929,1530,2984,4205,5463,6798,10083,6,13909,17370,24199
11205241000,1260,2093,3648,5359,7435,10688,11661,12531,558,15538,18754,25961
11205241100,554,1845,3839,4663,7198,8586,10133,15086,0,17998,23781,26976
11205243500,1119,2273,3202,4824,8128,10161,11940,13877,363,17256,27661,29948
11205243600,203,1394,2978,5358,6920,9028,11841,15565,45,24248,26114,28924
11205243900,283,738,1005,2510,3554,5624,7727,10509,40,12155,14879,18629
11205244000,248,831,1091,1849,3439,4828,6914,9062,20,11147,13373,17052
11205244100,155,344,928,2316,3810,5870,8918,11333,16,13195,16661,19329
11205245400,1394,2456,3388,4407,7655,9434,11000,12518,313,15069,22152,29208
11205245500,800,1892,3554,4917,7554,9452,12158,17461,0,20392,25972,31034
11205245600,199,615,1063,1474,3021,4348,5923,7411,7,11541,15668,19506
11205245700,1000,2145,3515,5828,7635,9724,12778,17120,142,23661,28743,33003
11205246100,212,360,934,1361,2043,3766,5308,7478,32,10616,12321,14555
11205246200,229,687,1023,1562,3125,4503,6894,8720,18,11338,13760,16719
11205246300,240,678,941,1405,2949,4101,6460,8551,18,10850,13269,16220
11205246400,521,976,1314,1974,3880,5206,7447,9477,20,12188,14232,17618
11205246500,187,348,967,2253,3491,5621,8556,11081,11,12968,15603,18552
11205247300,342,1734,3627,5111,8443,10707,12964,15844,82,20782,29857,34386
11205247400,314,1044,1714,3007,4492,5946,8304,10067,16,12232,13433,14424
11205247500,656,1986,3942,5278,8810,10930,14114,17585,44,23368,30932,35959
11205247800,27,325,1221,2367,4241,7045,11487,15215,2,21634,27123,32081
11205249300,814,2031,3336,4710,8132,10593,12167,13905,65,18580,22885,29951
11205249400,611,1443,3486,5114,8396,10417,13444,17153,67,23047,26960,35588
11205249500,559,2111,3055,3907,5858,8146,12323,18491,99,25177,29458,34076
11205251100,457,887,2534,4883,6579,8614,10758,12489,12,16206,18935,23668
11205258400,2086,20,32,90,3480,3848,4705,5950,2086,7687,9910,11837
11205259300,514,1289,2688,4375,7929,11257,16542,22368,32,27343,31560,39059
11205259400,99,400,935,2093,3761,6731,9472,14158,2,18676,26137,33142
11205281200,656,656,786,1254,2688,4960,7525,10858,656,15599,18690,23067
11205283900,125,575,946,2428,3836,6157,8056,9576,68,10371,13161,14141
11205284000,133,508,1080,2703,4341,6670,8328,9739,43,10590,13388,14391
11205285100,101,625,864,2352,3268,5602,7958,9499,43,11447,13035,14010
11205286900,679,1789,6400,10175,14643,16923,20059,24085,19,38598,55311,74911
11205287000,657,1644,4514,9383,14206,16864,20332,25246,13,44222,55970,75417
11205287100,311,895,1190,1740,4300,14886,17655,21605,73,25864,31462,34734
11205333600,1565,2440,4361,7589,9441,16987,21052,27065,679,31787,38967,56308
11205334100,451,1021,1653,3316,5460,9017,21235,37602,39,62858,70672,75555
11205364300,285,1661,18334,41946,45117,49638,51479,57436,17,63163,72218,80312
11205364400,1323,1340,3451,18711,21920,34662,45949,50639,3,61870,66617,70551
11205364500,1332,2540,4509,20158,26608,35702,47599,58429,105,62388,69286,73572
11205364600,510,2581,21762,42796,46577,50116,54413,58941,72,64219,72458,79920
11205365200,22381,33542,40199,43128,46248,52312,54136,61217,1392,68604,73271,79047
11205365300,7256,17318,40691,42523,45115,47855,52430,57643,157,62412,69346,77485
11205365400,7313,21378,40524,43161,45705,49525,55123,58254,56,63734,72316,77338
11205365500,7256,20752,40087,42306,44783,46373,51118,56299,88,60495,67269,75493
11205365600,9793,21716,41054,43714,45610,50566,54004,59298,655,63321,70910,79188
11205365700,8176,20009,40964,43779,45593,50087,52618,57881,278,63448,70543,78602
11205367200,1237,3209,20968,36449,44006,50079,55506,61952,66,65613,72285,76859
11205367300,13072,23862,40591,43935,48942,52028,54414,58864,0,65887,69784,76512
11205367400,10786,24304,41373,45309,48968,51730,54902,62070,641,65269,69845,77704
11205367500,3008,27650,38709,42363,45281,51320,53031,60421,91,66886,72854,77851
11205369400,3845,27626,38924,42620,45313,51358,53991,60717,491,67545,72495,77576
11205369500,6334,12155,37761,41758,42981,47380,53124,56232,3,64967,69684,75422
11205369600,2894,14404,38925,42648,44163,51266,53444,58085,16,66119,72602,77016
11205369700,7536,15936,38609,42057,45287,51387,53594,57948,39,66738,71703,77702
11205369900,639,1846,4666,7968,17696,33467,53595,62146,36,70283,75359,79034
11205374400,354,690,1084,3260,5227,6300,11556,14578,120,18173,24047,26127
11205389500,20,20,102,3259,3804,4549,5620,7325,20,9766,10755,13778
11205390800,37,144,327,703,2721,6676,7655,13164,37,16636,22538,25370
11205390900,196,338,1023,4957,5985,6925,8246,11373,58,13871,19812,23934
11205391000,108,355,802,4773,5747,6620,7870,11138,12,15261,18094,23037
11205391100,133,332,3837,4952,5789,6576,7929,11348,8,15171,19018,23151
11205391200,316,724,1493,3902,5845,7236,9418,17289,0,20256,24914,27774
11205392800,375,932,2963,4690,6314,9081,10722,20200,38,24097,27099,31894
11205392900,343,967,1865,4566,6316,8178,15071,18405,34,23848,27504,31709
11205393000,287,966,1541,1930,6606,8552,14931,20522,0,25764,30811,34755
11205394500,546,1129,1538,2368,7695,9161,10943,13026,68,18445,25164,29058
11205482700,191,728,1067,1918,4642,6477,12222,16644,8,18512,23003,23744
11205485400,565,1109,2333,5895,6691,9756,14153,16805,24,19046,23810,25869
11205485500,185,479,1165,1987,3620,8279,13373,15385,29,18159,21828,24713
11205485600,343,788,1136,2305,3976,10622,13826,16291,71,20799,22737,29300
11205485700,466,821,1301,3326,4396,10199,13838,18041,20,22469,25700,37123
11205485800,591,1065,1919,3540,5519,11440,13920,17964,31,22297,24784,32970
