"MB_ID","JobsA10","JobsA15","JobsA20","JobsA25","JobsA30","JobsA35","JobsA40","JobsA45","JobsA5_","JobsA50","JobsA55","JobsA60"
10477580000,76165,184808,352816,680053,1187675,1812371,2298916,3456754,8278,3927362,4084355,4184447
10477590000,36759,177361,369914,660727,1261603,1933205,2528190,3608432,2673,3964861,4091761,4191862
10477600000,86938,195679,375188,707356,1288634,1884213,2409468,3576524,9920,3945728,4097785,4190129
10477610000,89914,198706,383304,721670,1343576,1918844,2483768,3618360,8310,3958236,4103959,4192153
10477620000,89918,198738,383338,721919,1343526,1919003,2484250,3618453,8310,3958213,4103988,4192160
10477630000,101202,226082,429587,791606,1508457,2014353,2867205,3798766,10202,3993276,4134116,4201117
10477640000,10294,100397,222555,568113,932038,1361391,2136508,3425356,474,3878742,4084391,4177675
10477650000,110656,252987,455479,846963,1581041,2077802,2998197,3820095,12095,4010132,4146627,4204476
10477660000,69361,182793,354907,648443,1243754,1836868,2432202,3615100,6856,3948051,4096804,4189583
10477670000,34154,136971,340531,719813,1094592,1562246,2728206,3652011,2300,3972162,4131934,4192394
10477680000,54391,207911,408157,819572,1323619,1886876,2295733,2828570,8524,3844986,4078831,4174558
10477690000,50034,209313,420668,846534,1316263,1921727,2327730,2838225,9607,3840750,4080664,4174137
10477700000,62608,227442,467728,902594,1404358,1988187,2371461,2971230,11926,3924838,4089688,4184399
10477710000,52752,207263,418422,854685,1322972,1936518,2335552,2858037,9732,3856766,4082476,4175670
10477720000,83661,239349,540056,960409,1546724,2069384,2481177,3246296,10741,4010986,4105757,4192757
10477730000,92571,246161,561005,977891,1586117,2098554,2511361,3308927,11725,4023234,4111468,4195326
10477740000,80561,219847,404382,852928,1276854,2057652,2447809,3340726,11457,3972854,4100542,4187853
10477750000,70218,221019,421172,842252,1259332,2052627,2454548,3352503,9399,3961912,4101140,4187546
10477760000,51460,195084,369846,791301,1261429,1852859,2275520,2755851,7200,3785398,4071419,4160446
10477780000,53110,191467,358819,783315,1265080,1849404,2265533,2770320,6830,3780393,4070776,4161761
10477800000,76773,196150,367230,771340,1324317,1876572,2268942,2899458,6660,3855733,4073872,4176587
10477810000,87027,207985,418950,812440,1394019,1923275,2324283,3006262,8701,3933996,4083620,4183979
10477820000,45713,191578,364785,789055,1209432,1841895,2271516,2732058,7574,3721615,4069870,4157178
10477830000,49691,190876,359876,783525,1209382,1839926,2269467,2740307,6922,3760596,4069703,4155891
10477840000,49528,187802,355868,780548,1206813,1836396,2261763,2737454,6988,3754973,4069138,4155174
10477850000,56162,191986,350675,755919,1276579,1832274,2230141,2783356,6645,3799734,4069103,4168350
10477860000,77450,187151,363990,684475,1272667,1858304,2454614,3627770,7233,3952760,4103839,4190650
10477870000,51524,173952,341615,620293,1177690,1805928,2352365,3554439,6068,3933095,4084532,4186025
10477880000,70620,183544,357515,650456,1258106,1845218,2448182,3622512,6896,3950444,4099258,4189963
10477890000,112423,265815,487236,892542,1630946,2134816,3037401,3832629,18921,4017391,4150791,4205724
10477920000,83944,173015,351628,713673,1264947,1799032,2395199,3538488,15477,3968245,4114556,4194722
10477940000,100175,205162,430920,832893,1414932,1943398,2525091,3652229,39212,4012610,4137257,4200380
10477950000,101993,217852,440954,859806,1437022,1961083,2536641,3654490,40647,4018341,4137243,4201289
10477960000,100005,205064,430937,833181,1413688,1943117,2520826,3650753,39211,4012385,4136723,4200501
10477970000,102672,219982,441444,888503,1443722,1964609,2541041,3664944,41309,4019768,4138874,4201781
10477980000,100871,208103,430399,834365,1418120,1945312,2533734,3659519,38797,4014970,4138724,4200515
10477990000,104731,233240,448204,871441,1491575,2008890,2565116,3657432,47301,4026602,4137237,4202354
10478010000,100552,217530,440597,862025,1441089,1960880,2532152,3640016,42093,4016291,4135254,4200760
10478020000,104836,222205,448458,911364,1471390,1981298,2573547,3691610,43544,4024613,4142324,4202449
10478030000,97574,208049,430635,826684,1419354,1945998,2511006,3621909,40617,4010724,4132061,4200171
10478060000,116573,255127,483472,929054,1590044,2149557,2573498,3668037,49037,4033513,4135837,4203938
10478070000,116779,255896,484045,951195,1590695,2150576,2575187,3671282,49173,4034367,4136125,4204097
10478100000,104157,231385,447958,832319,1492420,2027646,2514373,3579087,46711,4009398,4117326,4199265
10478110000,104507,235999,449184,859448,1495938,2014569,2546200,3642756,47283,4024483,4130864,4201739
10478120000,99441,221717,436369,811410,1434899,1973581,2505499,3610092,41864,4012442,4124795,4199503
10478130000,100151,217302,436630,817549,1438500,1974541,2509921,3620145,41994,4014429,4127480,4199898
10478140000,127352,274842,521748,1029671,1668656,2189514,2718224,3762025,51653,4050806,4153213,4207019
10478150000,113781,252408,482893,942908,1571253,2107395,2645742,3727180,47237,4042894,4150515,4205231
10478160000,114558,256622,488255,952939,1581163,2115439,2661600,3736268,48112,4045961,4151968,4205897
10478170000,129431,267259,524249,915545,1640565,2152534,2732808,3764242,55165,4039464,4145515,4203311
10478190000,124368,263666,510735,958199,1627096,2152728,2648541,3706596,50697,4040428,4140293,4203608
10478200000,122057,261879,509540,961987,1607148,2155156,2647031,3709523,50284,4041600,4145098,4204442
10478210000,126389,267512,515864,940639,1634944,2158059,2653566,3710946,50180,4040566,4137432,4203202
10478220000,131427,281263,531449,932577,1661299,2181477,2774561,3789302,56277,4043875,4148590,4204743
10478230000,129622,266808,517808,901427,1644032,2156665,2751228,3777496,55512,4037301,4146738,4204032
10478240000,132909,292438,532008,943785,1664328,2186053,2774675,3789926,57405,4045046,4148773,4205148
10478250000,128917,276286,519327,927678,1639653,2167089,2719479,3753594,53192,4037983,4144703,4203426
10478260000,132145,281191,524302,938387,1649147,2177017,2736883,3763097,54130,4040740,4145850,4203744
10478270000,128607,280296,524730,986250,1647884,2176914,2694578,3741271,51515,4043501,4142641,4204070
10478280000,128666,273956,518248,917285,1634684,2164279,2712536,3749755,52054,4036190,4144233,4203271
10478290000,95373,204197,425314,789865,1400137,1939373,2487525,3596325,41126,4002013,4122338,4197806
10478300000,97841,200529,421796,820014,1395389,1932927,2511162,3639191,38352,4005033,4133086,4199615
10478310000,130085,267471,534111,899046,1665678,2180781,2876426,3815808,52640,4035874,4149311,4205033
10478320000,129288,267234,518885,899161,1645201,2154655,2773677,3780996,55224,4036192,4147337,4203915
10478330000,131783,274178,543937,918460,1687530,2190383,2916591,3827845,55367,4039146,4151725,4205403
10478340000,129276,269572,527689,893894,1648933,2162244,2800676,3801891,54117,4034952,4147256,4203394
10478350000,129445,271605,529256,897843,1656042,2164913,2806762,3803061,53606,4035880,4147926,4203775
10478360000,118724,255467,496667,857156,1602848,2152446,2774247,3791567,56055,4016284,4144292,4202520
10478380000,123470,260005,506651,861922,1628328,2163185,2862422,3813311,58125,4022364,4147690,4204422
10478400000,118960,264472,515454,894465,1588105,2175976,2700024,3743976,27888,4011366,4139773,4201397
10478410000,122916,268160,520874,912337,1607284,2184829,2711637,3754794,44213,4014378,4141075,4202250
10478420000,115474,258011,505698,877470,1571186,2161210,2663127,3720570,43493,4005977,4134112,4200617
10478430000,117886,257237,501121,864161,1588492,2153726,2698368,3743237,47943,4011264,4139095,4200719
10478440000,123460,261573,519289,879546,1614094,2175898,2730612,3769323,46583,4015821,4142672,4202493
10478450000,120154,256503,495940,850608,1607718,2147025,2812591,3803663,56722,4018703,4146265,4203181
10478460000,107479,248093,488203,848057,1575952,2144270,2720527,3761080,46055,4008330,4139657,4201563
10478480000,117707,253714,498840,860425,1585676,2142657,2699585,3743511,48344,4012140,4139733,4200885
10478490000,123264,263797,520555,878765,1635313,2165164,2802296,3805720,52917,4024430,4147119,4203658
10478500000,123305,264051,520763,878905,1635410,2165203,2802638,3805756,54218,4024569,4147484,4203714
10478510000,130004,268735,534698,903291,1675057,2186948,2888074,3820399,55203,4033083,4151089,4205302
10478520000,121694,260128,507964,867238,1618540,2152328,2777864,3792663,54141,4021201,4145169,4202587
10478540000,121194,256887,503318,853072,1607911,2143584,2769444,3788472,54089,4018825,4144349,4202301
10478550000,120471,253874,495790,847148,1586571,2138147,2748552,3769945,54427,4016743,4142855,4201872
10478560000,92060,217208,422458,751203,1396768,2050359,2583911,3650999,5952,3988583,4119654,4196226
10478610000,93589,266201,492482,905005,1359809,2142885,2516342,3530990,7798,3998488,4111988,4197342
10478620000,54871,197095,411539,834706,1284752,1911953,2323330,2834716,8152,3837640,4080318,4173499
10478630000,56501,204030,418370,856427,1322505,1936106,2335378,2857786,9836,3856295,4082449,4175644
10478660000,80299,210377,415198,836196,1403786,1919566,2310077,2982456,7668,3919777,4081723,4184417
10478670000,74842,198310,396075,787334,1368511,1897009,2284247,2956794,5774,3899425,4078881,4181804
10478680000,89687,217271,431635,849309,1438145,1946272,2339785,3074595,9599,3971553,4086732,4189112
10478690000,84050,206168,416313,814561,1402778,1928444,2324724,3047634,7613,3941822,4083931,4185475
10478700000,82015,192086,396385,792633,1379194,1946347,2332774,3005946,6768,3922502,4082630,4181702
10478710000,88783,220472,443224,867523,1475820,1992085,2369244,3188678,8658,3985907,4094179,4191676
10478720000,54440,179884,347687,732272,1273325,1844379,2246161,2792422,6237,3797793,4067357,4167919
10478730000,77694,196884,370155,775434,1323764,1879143,2278884,2898646,7521,3856974,4073951,4176397
10478740000,85507,202007,382921,797488,1346695,1895120,2298321,2943461,8322,3887083,4078570,4180352
10478750000,56156,179431,350146,723548,1227094,1829574,2257283,2759241,6605,3761439,4064035,4158447
10478760000,84157,196088,367294,757113,1279816,1864841,2273094,2809425,7262,3818390,4069957,4169379
10478770000,80610,184716,372515,756044,1313090,1886381,2286920,2859065,6913,3856599,4074546,4172826
10478780000,86098,202504,403702,809851,1401112,1965950,2348871,3054983,8255,3942181,4085252,4184128
10478790000,47540,142985,323387,638520,1153050,1768345,2203598,2702648,3416,3695094,4056886,4149192
10478800000,67196,150499,332802,656300,1186979,1792347,2217920,2717886,4058,3719769,4059974,4152500
10478810000,83317,189892,375155,765921,1321179,1891656,2292811,2897295,7333,3863039,4075341,4173427
10478820000,78857,166909,357996,707064,1238980,1843742,2259852,2781851,5287,3795840,4067043,4163914
10478830000,76302,163682,353113,698688,1228835,1837665,2257013,2774716,5085,3775402,4065297,4162150
10478840000,108348,221295,498131,927737,1570593,2104499,2459645,3432188,15661,4009209,4105397,4195427
10478850000,62764,187444,358241,773863,1200205,1875354,2297935,2778378,7494,3739074,4073856,4148392
10478860000,53283,190166,394744,810649,1227972,1868798,2292708,2774971,7422,3794278,4075658,4164388
10478870000,73966,213869,441238,893173,1374582,1980724,2365715,2927065,9111,3915574,4088002,4182883
10478880000,50030,184598,356014,781644,1202178,1842978,2273394,2734071,6941,3694027,4070357,4154229
10478890000,60104,184453,352836,750948,1166843,1851772,2286688,2755487,6905,3681642,4071072,4144645
10478900000,47894,180093,335438,727986,1148190,1786383,2223256,2692897,5465,3665566,4061847,4142860
10478910000,57949,194070,369517,790681,1284098,1864146,2276278,2792269,8419,3807948,4073407,4166785
10478920000,57928,193913,355264,761597,1280563,1846879,2250320,2792600,7146,3802263,4071372,4167845
10478930000,60551,184850,352075,753510,1168179,1855178,2289042,2765411,6987,3692801,4071650,4145366
10478940000,53936,190243,350346,752005,1258767,1840999,2245008,2771507,6842,3789373,4069800,4165630
10478950000,67073,197941,377691,804862,1237270,1920870,2323857,2843903,9023,3847048,4077749,4160802
10478960000,64659,194082,371444,778155,1208085,1911294,2319467,2860655,8886,3843231,4076705,4160624
10478970000,67831,196095,368356,787662,1218839,1914302,2327151,2885148,8755,3855537,4078052,4163673
10478980000,89979,202894,383700,819084,1246827,1942376,2345052,2927698,9482,3891996,4082522,4169008
10478990000,54971,177344,341803,719497,1142425,1805548,2251261,2724547,5878,3633835,4061483,4138559
10479000000,58296,182991,354587,729198,1212476,1823205,2264688,2747920,6594,3746436,4063952,4153534
10479010000,62660,189972,360419,760502,1182748,1890536,2304675,2794177,7775,3770299,4072993,4153251
10479020000,60242,185458,359915,747835,1174626,1852879,2289983,2771406,7440,3752737,4070606,4152888
10479030000,62837,190404,366574,758907,1253785,1885928,2296245,2812510,8135,3802251,4073068,4163741
10479040000,58828,186275,358322,741803,1254318,1859724,2272330,2793658,6940,3796249,4067729,4164109
10479050000,59963,182405,356495,741236,1167262,1842003,2287277,2760367,6571,3676279,4066611,4143795
10479060000,61693,191433,359608,751804,1258226,1858441,2270218,2791915,7021,3803910,4068494,4165428
10479070000,58148,177244,343336,710721,1138798,1795634,2246770,2699482,5820,3628786,4059491,4138248
10479080000,82990,192403,375993,763482,1288749,1893368,2299115,2842846,6389,3829640,4071963,4169709
10479090000,57545,179732,347802,724572,1159022,1811584,2258585,2730821,6380,3652962,4063257,4142063
10479100000,74100,171729,340551,695012,1129774,1780754,2234819,2649194,5517,3626302,4058238,4138434
10479110000,81081,183035,361081,725758,1221881,1837514,2278539,2754473,5698,3765396,4066184,4160159
10479120000,80212,181598,357066,702072,1205478,1824400,2263239,2725730,5100,3744301,4063555,4154320
10479130000,58260,180021,347506,739656,1151808,1821513,2285204,2760582,5853,3676790,4066735,4143831
10479140000,82323,192417,369546,778746,1215883,1912228,2322586,2878105,8257,3845972,4076630,4161588
10479150000,88784,199952,374788,791397,1276344,1948585,2346077,2919952,8000,3888352,4080452,4167351
10479160000,77998,186382,355305,750892,1182090,1882369,2300587,2823770,6533,3806726,4073316,4156045
10479170000,81488,183240,361235,726465,1222254,1846565,2278836,2755030,5641,3765933,4066246,4160189
10479180000,78432,173650,357033,704076,1175904,1804270,2248865,2716816,4565,3723857,4061363,4149833
10479190000,82002,185033,366895,726090,1224228,1841938,2273567,2770572,5353,3755464,4065749,4158780
10479200000,81591,190386,364713,758367,1238149,1894693,2306734,2851706,6785,3815118,4074008,4157431
10479210000,83728,196983,383810,780513,1288115,1922898,2326894,2909461,7351,3851700,4077514,4167880
10479220000,86931,200989,392651,789290,1315726,1935697,2334364,2989674,7843,3867791,4080948,4171501
10479230000,91797,205003,403135,795191,1346830,1946336,2343052,3057534,8280,3899842,4083805,4176714
10479260000,112706,233322,455133,896795,1524448,2083176,2454598,3435922,18800,3985470,4101829,4194099
10479270000,109663,225625,453244,885511,1521286,2082084,2451805,3435709,17089,3985168,4101832,4194178
10479290000,100827,206368,430425,847299,1468848,2050325,2415956,3334610,12257,3973321,4097009,4189422
10479300000,83001,193125,375775,759394,1293313,1898557,2299379,2841869,6737,3830237,4072272,4169940
10479310000,90631,187172,403431,777311,1407793,1993926,2368312,3169021,5332,3949674,4085984,4183690
10479320000,83843,188449,380474,749206,1261980,1884042,2297042,2841927,6361,3813243,4069921,4166564
10479340000,101138,214024,427527,856344,1393493,2009791,2389637,3118979,10192,3956638,4090377,4179773
10479350000,96200,207263,406868,809223,1369872,1968263,2356909,3073554,8883,3912884,4085888,4178414
10479360000,94673,207248,406237,840863,1349423,1996061,2377720,3057042,9359,3944541,4088111,4174498
10479370000,102186,219897,433960,883187,1396557,2033974,2410113,3163577,11835,3972259,4092754,4181903
10479380000,99955,211390,414001,818488,1401118,1995406,2373552,3166245,10040,3938952,4089357,4182527
10479390000,95009,202880,405569,788657,1362460,1958633,2350109,3138213,7834,3905685,4085559,4178553
10479400000,95173,206270,407370,793550,1386677,1983020,2370249,3176391,6590,3929502,4084734,4181898
10479410000,91456,190302,404532,775035,1382927,1982439,2368919,3178112,5218,3930449,4084713,4182111
10479420000,96869,205139,414950,804513,1409032,2011644,2386646,3246923,7106,3948331,4091057,4184239
10479430000,106897,214767,468319,885589,1516771,2085575,2440308,3418969,14045,3993871,4103007,4193953
10479440000,116872,242418,494202,930829,1578972,2117185,2496150,3502319,21352,4007429,4109853,4198669
10479450000,118067,235639,494445,942033,1574737,2116129,2488830,3497244,20840,4007611,4109897,4198419
10479460000,99018,197571,430579,840698,1484872,2066580,2421327,3397077,12068,3976328,4098912,4190791
10479470000,99642,200902,451777,849960,1480206,2060298,2425193,3336112,12059,3986521,4099315,4191522
10479480000,96373,191211,424850,827340,1472011,2048510,2418049,3392398,6703,3977148,4098461,4191634
10479490000,107271,210062,448962,879967,1534181,2090414,2462332,3475534,16600,3988754,4105685,4195794
10479500000,89580,182027,399694,753131,1362930,1964250,2357737,3153980,4293,3915687,4082785,4180474
10479510000,69858,208556,437886,882535,1351108,1965408,2354862,2904626,11077,3889828,4085880,4179939
10479520000,62967,204080,433121,863210,1333942,1952374,2346853,2879848,8887,3868665,4084169,4177132
10479561000,89961,243800,552464,969836,1564897,2080775,2490260,3258833,12185,4017686,4108987,4193622
10479562000,70213,229291,501555,933607,1484225,2029748,2438280,3125439,9385,3978902,4099764,4189808
10479570000,68349,206483,428334,863727,1334706,1952039,2346774,2868196,8069,3868243,4084121,4177009
10479580000,65846,204646,431202,878655,1350532,1966039,2355424,2905662,7581,3891180,4086141,4180283
10479590000,66442,198636,405960,838416,1276704,1906422,2324499,2829916,7751,3834360,4080091,4170915
10479600000,65885,197937,403304,831726,1269814,1913700,2323842,2817702,7232,3829804,4079843,4170036
10479610000,77627,235322,525137,947566,1520129,2059264,2458401,3209080,10145,4004371,4103499,4191543
10479620000,67935,227235,487013,918514,1450655,2013692,2413255,3088853,7578,3960529,4095708,4187919
10479640000,121797,282532,651569,1069591,1715583,2186067,2636933,3539508,18263,4050268,4128225,4203142
10479650000,95259,249220,566671,989929,1602663,2108763,2519979,3340530,12345,4026483,4116426,4195955
10479660000,86065,238824,533334,960342,1544607,2064796,2473785,3242940,9367,4008497,4105212,4192290
10479670000,73574,215768,459085,900089,1402607,1988378,2371461,2971368,7876,3924850,4089754,4184399
10479680000,86233,238619,483810,922772,1443488,2009838,2393388,3068313,10160,3958645,4093750,4187206
10479690000,67006,198365,401343,828486,1247076,1918115,2325527,2828273,7588,3825769,4079959,4165890
10479702000,97008,213495,432940,863407,1308788,2003839,2380520,3031415,10061,3953948,4090859,4177421
10479710000,101230,219258,447780,892528,1374619,2043599,2413849,3170355,12084,3980503,4095394,4183076
10479720000,135509,263823,587332,1006683,1602460,2107137,2520669,3335619,18455,4027161,4116027,4195754
10479730000,128339,258056,569008,990530,1580594,2094255,2505656,3285011,16798,4021937,4109997,4193937
10479740000,98714,246363,529866,957226,1514251,2051900,2455876,3186170,14778,4002530,4103019,4190881
10479750000,124680,261118,574954,1007971,1587076,2124993,2519826,3307053,16292,4027871,4108927,4192906
10479760000,117716,257365,556785,994836,1547836,2123215,2508690,3309612,17183,4027402,4107517,4192620
10479770000,104306,227571,469752,926968,1417841,2062889,2424038,3153636,11852,3996832,4096396,4184403
10479780000,104875,229684,470573,929226,1419397,2064219,2429741,3164400,12683,3997377,4096912,4184890
10479790000,99984,224140,452128,914000,1359792,2057783,2428356,3211431,10297,3990639,4098314,4185893
