"MB_CODE16","value"
10262550000,672946
10262560000,642899
10262570000,654431
10262580000,666954
10262590000,662935
10262600000,644559
10262610000,644524
10262620000,673386
10262630000,669646
10262640000,651792
10262650000,675229
10262660000,652325
10262670000,649494
10262680000,649555
10262690000,666940
10262700000,679259
10262710000,685257
10262720000,671365
10262730000,668878
10262740000,657901
10262750000,691500
10262760000,666489
10262770000,690052
10262780000,676373
10262790000,678668
10262800000,700614
10262810000,652132
10262820000,670939
10262830000,625195
10262840000,640839
10262850000,619765
10262860000,636814
10262870000,665324
10262880000,661197
10262890000,631660
10262900000,652641
10262911000,600000
10262912000,588482
10262920000,556217
10262930000,569500
10262940000,600955
10262950000,651611
10262960000,635118
10262970000,600767
10262980000,593568
10262990000,666374
10263000000,579080
10263010000,600048
10263020000,641905
10263030000,648814
10263040000,609991
10263050000,632078
10263060000,624409
10263070000,652755
10263080000,655165
10263090000,626895
10263100000,623829
10263110000,636495
10263120000,613336
10263130000,610126
10263140000,623634
10263150000,635272
10263160000,593742
10263170000,623002
10263180000,611567
10263190000,585213
10263200000,642503
10263210000,579054
10263220000,632486
10263230000,600952
10263250000,646491
10263260000,606455
10263270000,582717
10263280000,636732
10263290000,649216
10263300000,619337
10263310000,604927
10263320000,626111
10263330000,605965
10263340000,630110
10263350000,611078
10263360000,608785
10263371000,710596
10263372000,715754
10263380000,725065
10263390000,744187
10263400000,729375
10263410000,688942
10263420000,737763
10263430000,709938
10263440000,708030
10263450000,701673
10263460000,670374
10263470000,681774
10263480000,673889
10263490000,664613
10263500000,694511
10263510000,699364
10263520000,688791
10263530000,703696
10263540000,743914
10263550000,732029
10263560000,721316
10263570000,662184
10263580000,675043
10263590000,669200
10263600000,654532
10263610000,720562
10263620000,679811
10263630000,684692
10263640000,658833
10263650000,631329
10263660000,639677
10263670000,658057
10263680000,635683
10263690000,657320
10263700000,662376
10263710000,636126
10263720000,635884
10263730000,704736
10263740000,685810
10263750000,714862
10263760000,678970
10263770000,673613
10263780000,638676
10263790000,669045
10263800000,662574
10263810000,646830
10263820000,624911
10263831000,697691
10263832000,688144
10263833000,693956
10263841000,715573
10263842000,686218
10263843000,702090
10263844000,675600
10263850000,708357
10263860000,678926
10263870000,664860
10263880000,660901
10263890000,662732
10263900000,660018
10263910000,653138
10263920000,633160
10263930000,633401
10263940000,620870
10263950000,619452
10263960000,632041
10263970000,609295
10263981000,615342
10263982000,624368
10263990000,705808
10264000000,663771
10264010000,644562
10264020000,616167
10264030000,700491
10264040000,677525
10264050000,645147
10264061000,639353
10264062000,626975
10264071000,617744
10264072000,629520
10264080000,637189
10264090000,669702
10264100000,693699
10264110000,601244
10264120000,612860
10264130000,626684
10264140000,639913
10264150000,659928
10264160000,669390
10264170000,683795
10264180000,695070
10264190000,647608
10264210000,684673
10264220000,686794
10264230000,682258
10264240000,683702
10264250000,645732
10264260000,639963
10264270000,633448
10264280000,669786
10264290000,666571
10264300000,643350
10264310000,661097
10264320000,663539
10264330000,660843
10264340000,645590
10264350000,657390
10264360000,620967
10264370000,606565
10264380000,628752
10264390000,641359
10264400000,638015
10264410000,637986
10264420000,630258
10264430000,622620
10264440000,601767
10264450000,614467
10264460000,641774
10264470000,624694
10264480000,613111
10264490000,604492
10264500000,607318
10264510000,668789
10264520000,656071
10264530000,667227
10264540000,655167
10264550000,633783
10264570000,637027
10264580000,652110
10264590000,634051
10264600000,635511
10264610000,623722
10264620000,625291
10264630000,635278
10264640000,657387
10264650000,640717
10264660000,624142
10264670000,621548
10264680000,622550
10264690000,638713
10264700000,636368
10264711000,653732
10264712000,651216
10264720000,639961
10264730000,621749
10264741000,641991
10264742000,648201
10264743000,645003
10264744000,646138
10264745000,627967
10264752000,606992
10264753000,620694
10264800000,601494
10264810000,604772
10264830000,605215
10264840000,647462
10264850000,674693
10264860000,629278
10264870000,658846
10264880000,678750
10264890000,651081
10264900000,605366
10264910000,590440
10264920000,653321
10264930000,641576
10264940000,597774
10264950000,642835
10264960000,651996
10264970000,614067
10264980000,643200
10264990000,637911
10265000000,635568
10265010000,632478
10265020000,614121
10265030000,639668
10265040000,613469
10265050000,632499
10265060000,634723
10265070000,626515
10265080000,636567
10265090000,624141
10265100000,613702
10265110000,635270
10265120000,626722
10265130000,604598
10265140000,602579
10265150000,604316
10265160000,604334
10265170000,610885
10265180000,582153
10265190000,584220
10265200000,579612
10265210000,587084
10265220000,536235
10265230000,508014
10265240000,563648
10265250000,544619
10265260000,668568
10265270000,639228
10265280000,661106
10265301000,669114
10265302000,677724
10265303000,673224
10265311000,700937
10265312000,687204
10265313000,674652
10265320000,718738
10265330000,705022
10265350000,695810
10265360000,683391
10265370000,684844
10265380000,672685
10265390000,662967
10265400000,673658
10265410000,668926
10265420000,644291
10265430000,663026
10265440000,643835
10265450000,661619
10265460000,640285
10265470000,651860
10265480000,629163
10265490000,642911
10265500000,622299
10265510000,639793
10265520000,623823
10265530000,645000
10265540000,626291
10265550000,634821
10265560000,668069
10265570000,640788
10265581000,682147
10265582000,671263
10265590000,706059
10265600000,703828
10265610000,704983
10265620000,663568
10265630000,680318
10265640000,654882
10265650000,689168
10265660000,700480
10265670000,694627
10265680000,684745
10265690000,678652
10265700000,689676
10265710000,674625
10265720000,680385
10265730000,646229
10265740000,663021
10265750000,682357
10265760000,676453
10265770000,674944
10265780000,643650
10265790000,651587
10265800000,622443
10265810000,643888
10265820000,608318
10265830000,655041
10265840000,638841
10265850000,640960
10265860000,631996
10265870000,630297
10265880000,611343
10265890000,600746
10265900000,618656
10265910000,622763
10265920000,625722
10265930000,608862
10265940000,613291
10265950000,611890
10265960000,616787
10265990000,594840
10266000000,593867
10266010000,591912
10266020000,611197
10266030000,611229
10266040000,592962
10266050000,606812
10266070000,604274
10266080000,586738
10266090000,593908
10266100000,577987
10266110000,607215
10266120000,607324
10266130000,601841
10266140000,616316
10266150000,602221
10266160000,577988
10266170000,601949
10266180000,576873
10266190000,609335
10266200000,600471
10266211000,579526
10266212000,581363
10266221000,591077
10266222000,603396
10266223000,622209
10266230000,702731
10266240000,713595
10266260000,731115
10266280000,706188
10266290000,700396
10266300000,669714
10266310000,670498
10266320000,673413
10266330000,659620
10266340000,660700
10266350000,650621
10266360000,647823
10266370000,658398
10266380000,638177
10266390000,653168
10266400000,672347
10266410000,646410
10266420000,652829
10266430000,638437
10266440000,623344
10266450000,620095
10266460000,658178
10266470000,637865
10266480000,636386
10266490000,617152
10266500000,627444
10266510000,652075
10266520000,639371
10266530000,616445
10266540000,622846
10266550000,645666
10266560000,630490
10266570000,643193
10266580000,624723
10266590000,616477
10266600000,635812
10266610000,626465
10266620000,618584
10266630000,602913
10266640000,596791
10266650000,620226
10266660000,611529
10266670000,596210
10266680000,600063
10266690000,647269
10266700000,628888
10266710000,626238
10266720000,636984
10266730000,649283
10266740000,628657
10266750000,643267
10266760000,630043
10266770000,614885
10266780000,619727
10266790000,635341
10266800000,625907
10266820000,617606
10266830000,611243
10266840000,631243
10266850000,612377
10266860000,591386
10266870000,609661
10266880000,605533
10266890000,588587
10266900000,557066
10266910000,572820
10266920000,581384
10266930000,592308
10266940000,560846
10266950000,562674
10266960000,549150
10266971000,573903
10266972000,564653
10266973000,573162
10266980000,611209
10266990000,561828
10267000000,565660
10267010000,562165
10267020000,584975
10267030000,575616
10267040000,566513
10267050000,567675
10267060000,552366
10267070000,584695
10267080000,594752
10267090000,569623
10267100000,581531
10267110000,580343
10267120000,607693
10267130000,603726
10267140000,615655
10267150000,582755
10267160000,600543
10267170000,588291
10267180000,564682
10267190000,571073
10267200000,573166
10267210000,637794
10267220000,662420
10267241000,709895
10267250000,670836
10267261000,663573
10267270000,685018
10267281000,643490
10267282000,647705
10267283000,646419
10267290000,635202
10267301000,642316
10267302000,660174
10267311000,652264
10267312000,652651
10267321000,671598
10267322000,692445
10267323000,676202
10267331000,703437
10267341000,648492
10267360000,686022
10267370000,698424
10267380000,632648
10267390000,655512
10267400000,671574
10267410000,693172
10267420000,701006
10267430000,677327
10267440000,641564
10267450000,660441
10267460000,701400
10267470000,691827
10267480000,649791
10267490000,688749
10267500000,638311
10267510000,635365
10267520000,641333
10267530000,634760
10267560000,663119
10267570000,660252
10267580000,652695
10267590000,665717
10267600000,672005
10267610000,623472
10267640000,625172
10267650000,666674
10267660000,653172
10267670000,624736
10267680000,629704
10267690000,617590
10267700000,640197
10267710000,615583
10267720000,638024
10267730000,607306
10267740000,529879
10267750000,575304
10267760000,603231
10267771000,592659
10267772000,597908
10267780000,590361
10267790000,571409
10267801000,576920
10267802000,588739
10267810000,578161
10267820000,566577
10267830000,598920
10267840000,594433
10267850000,599211
10267860000,599602
10267870000,599038
10267880000,597087
10267890000,599711
10267900000,598907
10267910000,595607
10267920000,594798
10267930000,611187
10267940000,618935
10267950000,610368
10267960000,610731
10267970000,643733
10267980000,622723
10267990000,634131
10268000000,615304
10268010000,591299
10268020000,590879
10268030000,596035
10268040000,592345
10268050000,606956
10268060000,590146
10268070000,605858
10268080000,580293
10268090000,598421
10268100000,581213
10268110000,610037
10268120000,627640
10268130000,624649
10268140000,564529
10268150000,623627
10268160000,622061
10268170000,619448
10268180000,604291
10268190000,602013
10268200000,602258
10268210000,580199
10268220000,636018
10268230000,591600
10268240000,599962
10268250000,593845
10268261000,643292
10268262000,658536
10268263000,638027
10268264000,629525
10268270000,637947
10268280000,631490
10268290000,635708
10268300000,611189
10268310000,605658
10268320000,612310
10268330000,600010
10268340000,622620
10268350000,603470
10268360000,621717
10268370000,619569
10268380000,624526
10268390000,627450
10268400000,619735
10268410000,594326
10268420000,602082
10268431000,641354
10268432000,631777
10268440000,608494
10268450000,621711
10268460000,668364
10268470000,596475
10268480000,565818
10268490000,566570
10268500000,530632
10268510000,542582
10268520000,561601
10268530000,589771
10268540000,561589
10268550000,609514
10268560000,615017
10268570000,602429
10268580000,619303
10268590000,615306
10268600000,600521
10268610000,598675
10268620000,595526
10268630000,586694
10268640000,593399
10268650000,559594
10268660000,589644
10268670000,568482
10268680000,574752
10268690000,593872
10268700000,618948
10268710000,691256
10268720000,678993
10268730000,705024
10268740000,704376
10268750000,665432
10268760000,671711
10268770000,659172
10268780000,636952
10268790000,641337
10268800000,631331
10268810000,667264
10268820000,645991
10268830000,638609
10268840000,686293
10268860000,657620
10268880000,748460
10268890000,760079
10268900000,748110
10268910000,665889
10268920000,698699
10268930000,696431
10268940000,770134
10268950000,759263
10268960000,797494
10268970000,759277
10268981000,753594
10268982000,719746
10268990000,714449
10269000000,718587
10269011000,659466
10269012000,682284
10269021000,687724
10269022000,713746
10269023000,684929
10269030000,713205
10269040000,703822
10269060000,675378
10269072000,694052
10269080000,669750
10269090000,672266
10269100000,659364
10269120000,701700
10269130000,667814
10269150000,708360
10269160000,705170
10269170000,692916
10269180000,679371
10269190000,674541
10269200000,681076
10269210000,696887
10269220000,690730
10269230000,670280
10269240000,665647
10269251000,673588
10269252000,679446
10269261000,746471
10269262000,717650
10269270000,707790
10269280000,681487
10269290000,678114
10269300000,679188
10269310000,678657
10269320000,689270
10269330000,704510
10269340000,734248
10269350000,686124
10269360000,709199
10269370000,680399
10269380000,683570
10269390000,684642
10269400000,678350
10269410000,680581
10269420000,675783
10269430000,673941
10269440000,673617
10269450000,688183
10269460000,683264
10269470000,693249
10269480000,687984
10269490000,677362
10269500000,702851
10269510000,700248
10269520000,689006
10269530000,700784
10269540000,685990
10269550000,682057
10269560000,687512
10269570000,701735
10269581000,700162
10269582000,736769
10269583000,717834
10269584000,708639
10269585000,718934
10269590000,687116
10269600000,687227
10269611000,704645
10269612000,677573
10269620000,702960
10269630000,671317
10269640000,675598
10269650000,690474
10269660000,687961
10269670000,690671
10269680000,699281
10269690000,666245
10269700000,718245
10269710000,683426
10269720000,700930
10269730000,701113
10269740000,563423
10269750000,559935
10269760000,680914
10269770000,667979
10269780000,653480
10269790000,641802
10269800000,695815
10269810000,648162
10269820000,705549
10269830000,713641
10269840000,671491
10269850000,667366
10269860000,665479
10269870000,645555
10269890000,625837
10269900000,677186
10269910000,624556
10269920000,688133
10269930000,676171
10269940000,636668
10269950000,674554
10269960000,606279
10269970000,663399
10269980000,647850
10269990000,638572
10270000000,676229
10270010000,711980
10270020000,652857
10270030000,663150
10270050000,710733
10270060000,663345
10270080000,647983
10270090000,649690
10270101000,653715
10270102000,663275
10270103000,659922
10270110000,683155
10270120000,615872
10270130000,652470
10270140000,645135
10270150000,700252
10270160000,664236
10270170000,640348
10270180000,637350
10270190000,633626
10270200000,633021
10270220000,666044
10270230000,625297
10270240000,630040
10270260000,640427
10270270000,577451
10270280000,660525
10270290000,645792
10270300000,648833
10270310000,634282
10270320000,604966
10270330000,680901
10270341000,629839
10270350000,649433
10270360000,640016
10270370000,644166
10270380000,678205
10270390000,654425
10270410000,636883
10270420000,640499
10270430000,685567
10270440000,696818
10270450000,621549
10270460000,607714
10270470000,700684
10270480000,596681
10270490000,619655
10270500000,696990
10270510000,693862
10270520000,638715
10270540000,709448
10270550000,622895
10270560000,696187
10270570000,610160
10270580000,611505
10270590000,692420
10270600000,618609
10270610000,704338
10270620000,613662
10270630000,685722
10270640000,646958
10270650000,595932
10270660000,593240
10270670000,598807
10270680000,643774
10270690000,686792
10270700000,695469
10270710000,651464
10270720000,695156
10270730000,671795
10270740000,689946
10270750000,649911
10270760000,748953
10270770000,691798
10270780000,700748
10270790000,694518
10270820000,576360
10270830000,599011
10270850000,765284
10270860000,815964
10270870000,815263
10270880000,619224
10270890000,691152
10270920000,685420
10270930000,707807
10270940000,721610
10270950000,664568
10270970000,677911
10270980000,694233
10270990000,688618
10271000000,664704
10271020000,585934
10271040000,629103
10271050000,622610
10271060000,600185
10271070000,618925
10271080000,636300
10271090000,742133
10271100000,751718
10271150000,704026
10271160000,719086
10271170000,712393
10271180000,712095
10271201000,597461
10271202000,590022
10271210000,612478
10271220000,675573
10271230000,626914
10271240000,626158
10271260000,663194
10271290000,683719
10271300000,699596
10271310000,616882
10271330000,625042
10271340000,663456
10271350000,648800
10271360000,668059
10271370000,657847
10271380000,652481
10271390000,652180
10271410000,660633
10271430000,624514
10271440000,642576
10271450000,594678
10271470000,609408
10271480000,637984
10271490000,607528
10271500000,650024
10271510000,611435
10271560000,648642
10271570000,649505
10271580000,645268
10271610000,636606
10271620000,668884
10271631000,629658
10271632000,643301
10271640000,628862
10271650000,662000
10271660000,664519
10271670000,652661
10271680000,687372
10271720000,680959
10271730000,675699
10271760000,703603
10271790000,697742
10271800000,697864
10271810000,680369
10271820000,705049
10271830000,711012
10271850000,712643
10271860000,694422
10271870000,724110
10271890000,709138
10271900000,691431
10271920000,674252
10271930000,638220
10271950000,693136
10271960000,737082
10271970000,724314
10271980000,716448
10271990000,705033
10272020000,689266
10272030000,700882
10272040000,668824
10272060000,674034
10272080000,698812
10272090000,684309
10272100000,683490
10272120000,644347
10272130000,704715
10272140000,700132
10272160000,666723
10272170000,681254
10272180000,650163
10272190000,675502
10272200000,649051
10272210000,673819
10272220000,642320
10272230000,640417
10272240000,641655
10272250000,723120
10272261000,712436
10272262000,715933
10272290000,671476
10272300000,647896
10272311000,673418
10272312000,667732
10272320000,644541
10272340000,674633
10272350000,659431
10272360000,658840
10272370000,650338
10272380000,662655
10272390000,657592
10272400000,658543
10272410000,676696
10272430000,669130
10272440000,676878
10272460000,663917
10272470000,666388
10272480000,673936
10272500000,807153
10272510000,747223
10272520000,666281
10272530000,683520
10272540000,695768
10272550000,678034
10272560000,777446
10272570000,727331
10272580000,642811
10272590000,756965
10272600000,658822
10272610000,754156
10272620000,752864
10272630000,723949
10272640000,807149
10272650000,798248
10272660000,776191
10272670000,800456
10272680000,705830
10272690000,667859
10272701000,687127
10272702000,675689
10272710000,757297
10272720000,769955
10272731000,748796
10272732000,759317
10272740000,722015
10272751000,752553
10272752000,808649
10272760000,738594
10272770000,714153
10272780000,649479
10272791000,704703
10272792000,642907
10272801000,654634
10272802000,732861
10272810000,657732
10272820000,640912
10272830000,635638
10272840000,667420
10272850000,675644
10272860000,649435
10272870000,731617
10272880000,661368
10272890000,697739
10272900000,678679
10272910000,678447
10272920000,681700
10272940000,675227
10272950000,702014
10272960000,709810
10272971000,703452
10272972000,723327
10272980000,709536
10272990000,710089
10273001000,697636
10273002000,686189
10273010000,691239
10273020000,739693
10273030000,738298
10273040000,752288
10273050000,673100
10273061000,710284
10273062000,729057
10273070000,628986
10273081000,709560
10273082000,666862
10273090000,698677
10273100000,699554
10273110000,717865
10273130000,723882
10273140000,703761
10273150000,728463
10273160000,719555
10273170000,734163
10273180000,740997
10273190000,706402
10273200000,696594
10273211000,707842
10273212000,714007
10273220000,700569
10273230000,739426
10273240000,707682
10273290000,702242
10273300000,695381
10273310000,697887
10273320000,699838
10273330000,738597
10273340000,709546
10273350000,712006
10273360000,700848
10273370000,706004
10273380000,700079
10273390000,692472
10273400000,715225
10273410000,697142
10273420000,705110
10273431000,708839
10273432000,684997
10273440000,682543
10273450000,680503
10273480000,680714
10273490000,688683
10273500000,692446
10273510000,685388
10273520000,676389
10273530000,718920
10273540000,673763
10273550000,654328
10273560000,693529
10273570000,699630
10273580000,686236
10273590000,701922
10273600000,685596
10273610000,684633
10273620000,691117
10273630000,679539
10273640000,720881
10273650000,704183
10273660000,699145
10273670000,718969
10273680000,692672
10273690000,708103
10273700000,710928
10273710000,711147
10273720000,696497
10273730000,687526
10273740000,690701
10273750000,689810
10273760000,722983
10273770000,677639
10273780000,709958
10273790000,697192
10273800000,703221
10273810000,688268
10273820000,729517
10273830000,700786
10273840000,689599
10273850000,717955
10273860000,712003
10273870000,683964
10273880000,653252
10273890000,648729
10273901000,686624
10273902000,662328
10273910000,665140
10273930000,688637
10273940000,690550
10273950000,695676
10273960000,687041
10273990000,675914
10274001000,685340
10274002000,675499
10274003000,705362
10274010000,632193
10274020000,639466
10274030000,641610
10274040000,666166
10274050000,642085
10274060000,648362
10274070000,664686
10274081000,665218
10274082000,647423
10274083000,676655
10274090000,644105
10274100000,647952
10274110000,654800
10274130000,657703
10274140000,664843
10274150000,657106
10274160000,640026
10274170000,660752
10274180000,626492
10274190000,645787
10274200000,618503
10274210000,622646
10274220000,638591
10274230000,628555
10274240000,652951
10274250000,640811
10274260000,623748
10274270000,649687
10274280000,642277
10274290000,635437
10274300000,637881
10274310000,629787
10274320000,625011
10274330000,639631
10274340000,659322
10274350000,646240
10274360000,638519
10274370000,621820
10274381000,633716
10274382000,640006
10274390000,632639
10274400000,627848
10274410000,609674
10274420000,590794
10274430000,634518
10274440000,631916
10274450000,614887
10274460000,625762
10274470000,646632
10274480000,593506
10274490000,631106
10274500000,622112
10274510000,595176
10274530000,636220
10274540000,615113
10274550000,619252
10274560000,694810
10274570000,693387
10274580000,725128
10274590000,699218
10274600000,686283
10274610000,675246
10274620000,660667
10274630000,666827
10274640000,666614
10274650000,660419
10274660000,665589
10274670000,662034
10274680000,677508
10274690000,664540
10274700000,676449
10274710000,673090
10274720000,652119
10274730000,653269
10274740000,660610
10274760000,653561
10274770000,649437
10274780000,658582
10274790000,649761
10274800000,650979
10274810000,649934
10274820000,662439
10274830000,659727
10274840000,665043
10274850000,682360
10274860000,703691
10274870000,694416
10274880000,715794
10274890000,694000
10274900000,676728
10274910000,673029
10274920000,693560
10274931000,665527
10274932000,661241
10274940000,679597
10274950000,667951
10274960000,714261
10274970000,692785
10274980000,694912
10274990000,700640
10275000000,688854
10275020000,653589
10275030000,645239
10275040000,695823
10275050000,669774
10275060000,609873
10275070000,619922
10275080000,672116
10275090000,681175
10275100000,681930
10275110000,681610
10275120000,671207
10275130000,699319
10275140000,665609
10275150000,700641
10275160000,705305
10275170000,708222
10275180000,690944
10275190000,717540
10275200000,698671
10275210000,729803
10275220000,740226
10275230000,750051
10275241000,655263
10275242000,663965
10275250000,713921
10275261000,670237
10275262000,698824
10275270000,686012
10275281000,674461
10275282000,633882
10275290000,663720
10275300000,669665
10275310000,629702
10275320000,670097
10275330000,634699
10275340000,637863
10275350000,653114
10275360000,647537
10275370000,605264
10275380000,661447
10275390000,692514
10275400000,645905
10275410000,615026
10275420000,714728
10275430000,724811
10275440000,670777
10275450000,644721
10275470000,594069
10275480000,645721
10275490000,616889
10275501000,660461
10275511000,632454
10275512000,663701
10275513000,628158
10275520000,637472
10275530000,659387
10275550000,653587
10275560000,651004
10275570000,643034
10275580000,639233
10275590000,593723
10275600000,616091
10275610000,641855
10275620000,674396
10275630000,674836
10275640000,623806
10275650000,625025
10275660000,701198
10275670000,658972
10275680000,684698
10275690000,659309
10275701000,705792
10275702000,700592
10275710000,674779
10275720000,671726
10275730000,645828
10275740000,633042
10275750000,643958
10275770000,657790
10275790000,647683
10275800000,647875
10275810000,647137
10275820000,644728
10275830000,656901
10275840000,659486
10275850000,629608
10275860000,638136
10275870000,631650
10275880000,632174
10275890000,650413
10275900000,638403
10275910000,658014
10275920000,661971
10275930000,652242
10275940000,643216
10275950000,671673
10275960000,679710
10275970000,630770
10275980000,633272
10275990000,670326
10276000000,651101
10276010000,635205
10276020000,652991
10276030000,644544
10276041000,679884
10276042000,671261
10276043000,678249
10276050000,675272
10276060000,659399
10276070000,664278
10276080000,676669
10276090000,685036
10276100000,665734
10276110000,683342
10276120000,650274
10276130000,673548
10276140000,631890
10276151000,631007
10276153000,638735
10276160000,639115
10276170000,644764
10276180000,614645
10276190000,604880
10276200000,622053
10276210000,607218
10276221000,649486
10276222000,598525
10276223000,619444
10276230000,580007
10276240000,646402
10276250000,617937
10276260000,630695
10276270000,604239
10276280000,593503
10276290000,625570
10276301000,644363
10276302000,624072
10276310000,630201
10276320000,650744
10276330000,639983
10276340000,599232
10276350000,597041
10276360000,591795
10276370000,594499
10276380000,615002
10276390000,605366
10276400000,649797
10276410000,647484
10276420000,670484
10276450000,621416
10276480000,609132
10276490000,617117
10276500000,643186
10276520000,639102
10276530000,660093
10276540000,669571
10276550000,659349
10276560000,617846
10276580000,618295
10276590000,614961
10276600000,685115
10276610000,695448
10276620000,716181
10276630000,691626
10276640000,715720
10276650000,716280
10276660000,712763
10276670000,712532
10276680000,741254
10276690000,709800
10276700000,694821
10276710000,712345
10276720000,729546
10276730000,724654
10276740000,685133
10276750000,702684
10276760000,645885
10276770000,708343
10276780000,665406
10276790000,700496
10276800000,695358
10276810000,675137
10276820000,697285
10276830000,686116
10276840000,594285
10276850000,617321
10276860000,636853
10276870000,665577
10276881000,720456
10276882000,698313
10276890000,668261
10276900000,680276
10276910000,712304
10276920000,625558
10276930000,680662
10276940000,702076
10276950000,670974
10276960000,673040
10276970000,624525
10276980000,667952
10276990000,628162
10277000000,627783
10277010000,649337
10277020000,620917
10277030000,626025
10277041000,624870
10277042000,707582
10277050000,684362
10277060000,601070
10277070000,646844
10277080000,617945
10277090000,595199
10277100000,645296
10277110000,562674
10277120000,569540
10277130000,619026
10277140000,578178
10277150000,589328
10277160000,607242
10277170000,625724
10277180000,680832
10277190000,680743
10277200000,662214
10277210000,608963
10277220000,605633
10277230000,629588
10277240000,619334
10277250000,602267
10277260000,608719
10277271000,668715
10277272000,674484
10277280000,656560
10277290000,633574
10277300000,661406
10277310000,648532
10277320000,617035
10277330000,663919
10277340000,657493
10277350000,629532
10277360000,617505
10277371000,584412
10277380000,580996
10277390000,581113
10277420000,566471
10277430000,640947
10277440000,607190
10277450000,618445
10277460000,640671
10277470000,712063
10277490000,688606
10283290000,60539
10283300000,63865
10283310000,55153
10283320000,67913
10283330000,53478
10283340000,53884
10283350000,50828
10283370000,49793
10283380000,49761
10283390000,68816
10283400000,56241
10283410000,68012
10283420000,68325
10283430000,65318
10283440000,65926
10283450000,50744
10283460000,52025
10283470000,77715
10283480000,49037
10283490000,78497
10283500000,48999
10283510000,75058
10283520000,78240
10283530000,78989
10283540000,45791
10283550000,78312
10283560000,79522
10283570000,35424
10283580000,79014
10283590000,36097
10283600000,79438
10283610000,80711
10283620000,80061
10283630000,80501
10283640000,73233
10283650000,72198
10283660000,80974
10283670000,81269
10283680000,81614
10283690000,81615
10283700000,81393
10283710000,75329
10283720000,73299
10283730000,80091
10283740000,76896
10283750000,78375
10283760000,82050
10283770000,78375
10283780000,48681
10283790000,35904
10283800000,33639
10283810000,44807
10283820000,74803
10283830000,53216
10283840000,63325
10283850000,76858
10283860000,80452
10283870000,82644
10283880000,49885
10283900000,59582
10283910000,77876
10283930000,79079
10283940000,75482
10283950000,81580
10283970000,80854
10283980000,80012
10283990000,78869
10284000000,74308
10284010000,81421
10284020000,79522
10284030000,80964
10284040000,79066
10284050000,79792
10284061000,79374
10284063000,79326
10284070000,80038
10284080000,79310
10284100000,65610
10284110000,64207
10284120000,65277
10284130000,66107
10284140000,65603
10284150000,65515
10284160000,64098
10284170000,64781
10284180000,49704
10284190000,49066
10284200000,81253
10284210000,78576
10284220000,78473
10284230000,75281
10284240000,74333
10284250000,74383
10284260000,68215
10284270000,65752
10284280000,64680
10284290000,64063
10284300000,64322
10284310000,64128
10284320000,60975
10284330000,59671
10284340000,60992
10284350000,62544
10284360000,53325
10284370000,56624
10284380000,51439
10284400000,42794
10284410000,35877
10284420000,38862
10284430000,36622
10284440000,53183
10284450000,56677
10284460000,47802
10284470000,47723
10284480000,55619
10284500000,54920
10284530000,59776
10284540000,55234
10284550000,65299
10284560000,64865
10284570000,62789
10284580000,51465
10284590000,56824
10284600000,63513
10284610000,61862
10284630000,73693
10284640000,67137
10284670000,79318
10284680000,78101
10284690000,78292
10284720000,75472
10284730000,78440
10284740000,60798
10284750000,43602
10284760000,57551
10284770000,52953
10284780000,52818
10284790000,53327
10284800000,49017
10284810000,39856
10284820000,29611
10284830000,53233
10284840000,53877
10284850000,58654
10284880000,57988
10284890000,61694
10284900000,73628
10284910000,78709
10284920000,79989
10284950000,78371
10284960000,78904
10284990000,65067
10285000000,65291
10285010000,63941
10285030000,64913
10285040000,65074
10285050000,64325
10285060000,63906
10285070000,68017
10285080000,79508
10285090000,78972
10285100000,79483
10285111000,77638
10285112000,78663
10285120000,78739
10285130000,78581
10285140000,66469
10285160000,55858
10285170000,55939
10285210000,59716
10285240000,71735
10285250000,61632
10285260000,65246
10285270000,61137
10285280000,61836
10285291000,82975
10285292000,82408
10285300000,79725
10285310000,76805
10285321000,81553
10285322000,80446
10285330000,79338
10285340000,79966
10285350000,78157
10285360000,81259
10285370000,81796
10285381000,72773
10285382000,74047
10285383000,71775
10285391000,78242
10285411000,66870
10285412000,78541
10285430000,63181
10285441000,69340
10285442000,78602
10285443000,76445
10285444000,60052
10285450000,76872
10285460000,77534
10285470000,77526
10285480000,78577
10285490000,80436
10285501000,77770
10285512000,79580
10285520000,80326
10285530000,73949
10285540000,77884
10285550000,71108
10285571000,75067
10285572000,75589
10285580000,73316
10285590000,80366
10285600000,79150
10285610000,76751
10285620000,78622
10285630000,75542
10285650000,79660
10285660000,78188
10285670000,68289
10285680000,71513
10285690000,74235
10285700000,77438
10285710000,78912
10285720000,75507
10285731000,75113
10285732000,76974
10285740000,78402
10285750000,77504
10285760000,77859
10285770000,77601
10285780000,77220
10285790000,77440
10285800000,74774
10285810000,79911
10285820000,79623
10285830000,76951
10285840000,72314
10285850000,75728
10285860000,71243
10285870000,74188
10285880000,79637
10285890000,80081
10285900000,80856
10285910000,80057
10285920000,79893
10285930000,80178
10285940000,78757
10285950000,80184
10285960000,79959
10285970000,79972
10285980000,78116
10285990000,78098
10286000000,80493
10286010000,79932
10286021000,80054
10286022000,79048
10286030000,78692
10286040000,79471
10286050000,81971
10286060000,82240
10286070000,81911
10286080000,82226
10286090000,82371
10286100000,81465
10286110000,80745
10286120000,81105
10286130000,79316
10286140000,78869
10286150000,76663
10286160000,77247
10286170000,81309
10286180000,80852
10286190000,81192
10286200000,82383
10286210000,80144
10286220000,79907
