"MB_ID","JobsT10","JobsT15","JobsT20","JobsT25","JobsT30","JobsT35","JobsT40","JobsT45","JobsT5_","JobsT50","JobsT55","JobsT60"
10478820000,635,2348,3926,11061,34057,63394,79142,97714,82,152859,221263,307103
10478830000,731,2224,7011,22400,61286,78139,98651,133756,50,190430,287837,448382
10478840000,356,1934,14404,49291,63669,91992,128572,186199,36,305372,467868,666298
10478850000,3215,9380,23613,59639,87708,128879,188251,257152,45,376478,614142,1155044
10478860000,671,4563,11704,43937,63977,90912,135001,180386,113,248905,351831,518675
10478870000,1035,4670,11723,43265,68855,98235,139702,207698,234,297425,489212,674688
10478880000,474,3444,9353,41975,49282,82996,122068,164909,127,235489,331997,510472
10478890000,779,3936,10018,44595,66471,88023,118107,165360,21,250009,352974,515019
10478900000,435,1658,4813,12774,24824,68515,114616,158319,35,215923,305844,503603
10478910000,771,3036,7276,15898,49425,93894,138307,175378,53,241412,385954,600535
10478920000,742,2655,6653,14403,36702,74458,105143,142691,97,194458,270739,421807
10478930000,963,3469,10246,28362,57936,82682,128251,184525,24,250972,363773,534834
10478940000,680,3038,7760,16040,43662,79211,114559,156743,76,215708,312897,483724
10478950000,1369,4935,12861,48772,70968,101479,150455,210287,51,301412,417799,813450
10478960000,1035,4146,14090,51524,70484,96833,145975,200916,76,296697,413485,787281
10478970000,1115,4801,10875,41501,67550,88647,140357,199782,58,283965,409869,686796
10478980000,446,3284,8348,29286,60179,81018,122413,164998,144,225278,332232,491786
10478990000,931,3381,8206,23784,58415,73767,100901,139682,34,198320,293739,417478
10479000000,1039,2572,5869,11603,44227,64259,77745,110163,32,164215,218467,305254
10479010000,536,2170,7264,18136,57284,75860,116258,161454,102,226592,323213,452266
10479020000,450,2319,7476,20316,57032,76949,115922,153693,72,220073,317038,448396
10479030000,1077,2272,7402,19130,43907,72372,99082,139394,90,196236,292673,437815
10479040000,1031,2093,6569,14221,42835,69144,94909,141479,124,190542,282492,409377
10479050000,1278,2578,6781,22461,55143,66657,83880,120802,37,177614,252647,363249
10479060000,1030,3314,6000,22041,56504,67588,92422,138861,80,200222,280671,411461
10479070000,1176,2856,6874,21413,55122,67964,82292,119515,69,174235,239941,336385
10479080000,679,1966,5541,40477,57791,69215,90480,135362,111,196486,281330,432553
10479090000,1183,2684,6611,25824,56640,66265,80645,113468,31,171245,237266,330022
10479100000,1147,3112,6233,24306,54721,67264,83880,110888,89,166887,240653,365622
10479110000,868,2642,6342,21604,55614,68733,87803,120383,0,175830,252006,391455
10479120000,1200,3378,7356,26672,58470,68271,90178,127148,34,182257,258528,410998
10479130000,713,3105,8072,25183,58636,74712,113193,152069,37,211978,310142,430318
10479140000,1594,4911,21288,51473,71526,105573,162485,228934,270,317942,464554,1049993
10479150000,479,2041,8079,41196,61370,82614,125765,180942,128,247341,362406,553326
10479160000,1153,3180,8037,36247,61807,81494,119155,165313,41,222086,326331,486689
10479170000,1746,3583,7703,29345,60064,69115,90292,128605,99,184378,266616,430598
10479180000,617,2196,4842,24135,53241,65927,81444,116017,103,171269,254069,398660
10479190000,576,2952,6779,26758,57528,67607,83256,117277,44,182140,260512,409643
10479200000,759,2181,6400,33842,60815,79081,124717,164991,135,232584,341085,502808
10479210000,476,1527,5590,27884,58913,78606,125104,166958,61,233802,345565,507815
10479220000,878,2661,6775,31540,60863,78268,118210,164909,99,225671,335318,488287
10479230000,508,1552,4937,40549,59310,71420,106377,147519,29,201532,299002,454371
10479260000,679,3420,30081,50223,58689,74799,105260,157803,19,221626,322471,547360
10479270000,420,1918,31440,48628,60200,71461,103378,156900,0,221666,312835,610888
10479290000,546,2123,9748,24831,56950,66398,87074,129557,29,179094,258346,395382
10479300000,790,1769,5797,26212,57679,67055,84911,131042,148,190190,264550,418297
10479310000,620,1860,4990,16880,47954,65122,85692,116111,144,156100,229528,373963
10479320000,1382,3622,6743,25792,60126,70604,97223,138987,29,187292,272901,427584
10479340000,427,2933,9748,40930,63102,88298,135566,191467,117,280801,409102,718638
10479350000,578,1499,6839,46570,61005,80787,125447,165811,138,236023,344628,506550
10479360000,784,5145,22233,53064,76152,116333,174687,246129,20,333864,479757,1105572
10479370000,481,4283,15030,55419,68984,103493,151843,218838,3,311731,452793,988324
10479380000,578,1238,4572,25299,57950,70461,103623,147345,61,197841,291710,448287
10479390000,487,1333,4669,42620,58526,69219,96086,149545,29,200504,296131,448550
10479400000,491,2320,5806,43841,56613,66623,92686,126519,135,177431,253332,394319
10479410000,248,858,3434,18279,47510,64057,83767,112217,45,175731,241687,392572
10479420000,396,1648,6277,40949,56568,69314,93754,130964,35,186833,268347,410426
10479430000,378,1040,3563,17463,52876,62014,78402,108582,83,156746,221373,329476
10479440000,457,2509,20709,52420,68149,90202,137590,205842,43,321225,497021,762928
10479450000,460,1686,34041,48013,59131,68552,93141,150293,35,217462,298250,560134
10479460000,276,1616,19175,48174,60996,84379,112244,163768,19,235294,335345,611342
10479470000,256,715,10945,43386,55895,68619,102860,158672,19,279090,421113,625947
10479480000,182,619,10302,44550,57687,72837,102811,161485,19,270015,409222,614692
10479490000,479,3264,20930,50633,68939,89557,131435,196235,129,310190,478159,727109
10479500000,303,1268,13100,39594,61599,82658,131382,203977,0,283649,417592,1104366
10479510000,1844,7572,16390,56568,79941,118898,165558,250417,98,380827,571037,939615
10479520000,845,2794,9391,24180,67119,97943,148665,197193,88,288215,410322,640720
10479561000,1146,3859,14588,32723,90833,134397,183353,285035,109,487481,659904,995460
10479562000,1934,5159,12257,27506,51979,109066,164061,216784,88,328095,521796,669171
10479570000,928,6262,14536,51986,76984,102493,166684,233151,161,339259,531502,917701
10479580000,1303,4438,10191,22616,71275,105969,153374,211641,51,313230,479889,648741
10479590000,2334,9171,23864,59072,86846,129803,194050,269615,151,393616,642370,1210973
10479600000,1051,4271,9291,21354,43843,79242,122585,173672,58,248816,356386,515293
10479610000,2025,6291,11901,26382,60697,123305,170210,238778,117,370384,548666,680307
10479620000,2091,6438,11490,21148,63523,112257,153559,215716,139,297429,500551,587472
10479640000,704,3354,13009,66315,94767,141389,201761,295471,0,423352,600462,866095
10479650000,1193,1958,5892,24952,73788,102783,156402,226720,95,320087,416343,598398
10479660000,1396,5855,12013,23158,54658,110584,153485,218303,212,300132,434603,577540
10479670000,1292,4666,9924,25138,61911,83704,134440,186922,233,265955,377932,540100
10479680000,1203,3994,10487,46667,69450,101598,160298,217579,22,310316,454188,660033
10479690000,1547,5409,12780,47630,68147,88007,125711,186251,0,266833,383116,662966
10479702000,1503,6209,19628,53031,72362,106673,160309,223163,44,327341,451994,959293
10479710000,2169,7751,28392,54919,78582,132866,199686,282828,299,395703,638536,1281791
10479720000,685,15946,55226,78073,116710,182603,267379,385901,15,560548,1109350,1696736
10479730000,520,3808,43705,69602,98126,149650,217705,307121,30,472508,692494,1372038
10479740000,1106,13006,54665,86730,124563,194896,278096,394903,26,567583,1076821,1712414
10479750000,2486,21740,55476,83809,121947,194569,277162,400972,39,602670,1236821,1817888
10479760000,1344,14131,52211,71614,108393,167351,239212,356103,30,534805,1052556,1668039
10479770000,121,1009,7644,45147,63959,89686,139656,203828,26,301051,416534,729277
10479780000,138,2686,12466,49661,67338,96662,156992,226825,52,329311,458597,963543
10479790000,285,3802,32714,58458,72258,101282,166950,233931,26,343422,489453,1133795
10479800000,2323,9393,51813,64250,86326,136305,198166,282775,56,416188,963051,1635538
10479810000,157,4827,36538,58720,73825,107434,170514,238290,13,346767,509257,1180388
10479820000,234,4267,18327,57084,72269,98011,162175,236583,58,343647,482387,1119538
10479830000,338,13901,48518,64467,91927,148901,205001,313934,46,489181,1032266,1618112
10479840000,138,2136,9453,46863,65041,87737,142276,198165,59,299401,414405,821005
10479850000,2146,25748,56301,71364,109629,162751,241025,357102,15,551832,1194897,1757031
10479860000,1179,12474,51489,66671,94768,149276,210007,320219,23,495229,1007159,1619419
10479870000,2067,41346,60857,83285,131387,184070,274657,388138,31,616271,1253506,1845690
10479880000,462,32215,47566,65269,100460,154113,230842,336133,13,534933,1164049,1731900
10479890000,235,2764,15423,48710,68021,92848,152606,217013,71,312692,435108,965360
10479900000,170,1037,14700,54076,73396,112081,164775,242701,23,392527,585366,1162458
10479910000,142,4591,18844,51214,72575,100364,159636,233149,2,333357,487902,1110357
10479920000,2164,20047,51192,72306,117069,165349,245380,367076,21,565566,1201108,1780607
10479930000,124,1033,10245,52822,71764,103638,143138,219409,32,345715,526825,741759
10479940000,293,17156,49201,66561,101047,158208,231336,357781,11,544347,1119211,1695272
10479950000,2660,6594,10497,13171,46823,82162,116429,164989,1262,233543,314631,430457
10479960000,1949,7833,29635,80712,112348,162079,242995,341678,270,488998,696462,1300445
10479970000,646,8014,32038,67036,94986,131641,199700,285526,30,442350,653803,1272518
10479981000,2085,6234,13428,23430,65246,85110,128360,175612,391,248498,342693,462486
10479982000,992,6824,13604,39229,67067,94305,128372,168174,84,226321,321204,430072
10479990000,1247,3105,15814,59283,77220,108618,153623,236114,507,328942,458428,812500
10480002000,1193,5445,26983,60415,80552,119546,180341,274537,539,422243,630233,1254520
10480010000,1372,2690,15705,61968,75742,106300,153865,223012,74,311573,430226,796365
10480020000,383,2389,9715,50255,72945,102873,139609,206181,160,333802,478814,688405
10480030000,804,19343,53399,76148,116002,167245,247948,356815,28,548658,1101055,1711073
10480040000,322,1226,4206,30818,71020,100011,139136,206866,21,288913,394759,577405
10480050000,326,2516,9780,55881,80382,116985,150923,223853,63,338720,498537,694998
10480060000,2078,41240,61460,87880,133212,197523,288270,407854,14,682722,1346777,1901878
10480070000,605,18237,53264,75725,114883,163873,248343,358416,44,543748,1110324,1728511
10480080000,536,3607,50094,68062,99629,150781,215290,316380,0,494889,916433,1535154
10480100000,1607,3840,23145,60505,83091,117638,158461,233646,39,363450,534022,745659
10480110000,643,19855,52588,76298,112215,166430,239081,352898,51,553427,1153945,1738678
10480120000,800,4043,23101,57835,80960,117989,175177,254271,21,388572,568483,1083111
10480180000,1178,3032,15490,38134,69250,87861,131281,180094,0,248323,356692,650440
10480220000,491,2464,27819,60483,78499,113079,167745,231601,108,371521,567079,1184233
10480230000,977,12893,40290,57019,79590,122207,179089,264672,177,398164,833650,1474797
10480240000,633,41005,53941,74555,123424,174674,268347,386588,36,669426,1343772,1869654
10480250000,985,42334,53449,81663,130363,189193,283444,413458,122,769720,1471727,1978079
10480260000,7675,43731,55334,88444,142106,203013,294535,478691,61,1056099,1691840,2127200
10480270000,536,7717,45037,57956,92577,146707,208856,313299,63,484791,1023784,1598502
10480280000,4754,42477,54690,82564,131029,195126,284064,443648,35,927147,1603880,2095386
10480290000,675,38173,45795,64217,101962,162082,239007,344893,76,634229,1296059,1864515
10480300000,29691,42674,57692,97218,152342,228404,324122,640961,83,1395331,1875335,2260746
10480310000,795,36857,43941,61167,99727,154526,232326,349284,81,565801,1231540,1806426
10480320000,427,17233,41990,55149,84917,140764,209868,306525,51,542124,1175309,1752116
10480331000,7456,41101,54270,82150,133143,203048,290329,464804,180,1058981,1723538,2169522
10480332000,15744,40292,53900,93447,144680,219214,316577,676788,222,1411855,1866533,2273191
10480340000,329,10153,33600,55071,85745,138635,210759,307297,82,498929,1090063,1702330
10480350000,374,28759,37635,57808,94590,152146,226245,333469,107,553529,1210816,1784940
10480361000,28190,38707,48495,79065,127130,196837,308073,519707,47,1241446,1778768,2191936
10480362000,431,28752,40766,51036,80967,133296,208409,304297,31,503983,1153477,1721407
10480370000,722,38028,46947,72564,120393,179453,264150,382414,27,702200,1427343,1929517
10480380000,400,24732,36030,56123,89934,146478,218693,320699,154,517807,1138752,1742596
10480390000,528,36575,41784,62427,103685,159268,249165,356345,97,732745,1420883,1936385
10480400000,548,10046,34995,47786,75738,119806,177800,269596,161,434726,971198,1572279
10480410000,400,9579,34415,48263,73787,119975,173016,268403,34,430580,927608,1522688
10480420000,654,8383,37284,54436,79185,121144,174919,273728,68,433735,929874,1552349
