"MB_ID","JobsA10","JobsA15","JobsA20","JobsA25","JobsA30","JobsA35","JobsA40","JobsA45","JobsA5_","JobsA50","JobsA55","JobsA60"
10476940000,79740,177903,377843,747934,1267570,1882579,2300399,2906743,3742,3830810,4071226,4167280
10476950000,109465,214994,478621,919974,1536495,2093049,2454852,3425813,17544,3998585,4103968,4195141
10476960000,54779,190998,397971,755253,1183286,1939882,2418049,3337924,2299,3924651,4088214,4177327
10476970000,119770,267031,535740,940259,1638898,2222278,2984795,3842050,21491,4028465,4155442,4208541
10476980000,96988,233695,447910,857853,1365051,2099741,2553546,3615580,4405,3986365,4121216,4197061
10476990000,102298,232844,457879,854056,1492522,2117361,2682248,3732530,10659,4003092,4134371,4199412
10477000000,112512,255884,518682,921801,1605416,2204921,2949033,3831237,16109,4023619,4151424,4206373
10477010000,113985,260186,499233,913849,1462800,2175851,2706356,3755903,9889,4017810,4140949,4203462
10477020000,124229,276247,549381,968982,1687355,2259247,3079831,3855545,20241,4034950,4161501,4210005
10477030000,107534,250530,501576,908234,1587487,2191084,2891210,3824577,14912,4020422,4148178,4205007
10477040000,123402,267692,539146,945801,1639994,2229047,2983792,3843116,19412,4029459,4155808,4208703
10477050000,85068,180551,384873,781218,1408686,1934599,2488211,3606504,7710,4012796,4130258,4200573
10477060000,94077,197918,415043,881479,1475185,2001272,2559532,3676337,11906,4030366,4142811,4203149
10477070000,116432,262270,531894,950851,1639377,2239079,2967640,3843586,14981,4031574,4155120,4208177
10477080000,99146,218551,433674,942063,1532587,2043022,2798913,3777574,16581,4045622,4159468,4208932
10477090000,144107,309764,601193,1033366,1777278,2323708,3112140,3883152,22090,4058927,4165725,4213839
10477100000,124236,261719,529445,932659,1672643,2203498,2911069,3831067,52591,4027950,4151030,4205290
10477110000,128794,267981,521901,931622,1644946,2155845,2789050,3799238,55835,4035193,4146920,4203634
10477120000,114433,248767,482026,962071,1570398,2106165,2629807,3713979,47814,4042298,4149878,4204899
10477130000,104039,226970,456512,783050,1476268,2050201,2582060,3670911,49644,3994450,4126325,4197129
10477140000,104059,244283,461596,855135,1488620,2028988,2529401,3551720,51453,4003411,4117829,4197472
10477150000,101742,235531,464243,819459,1494079,2050550,2569478,3642726,49644,3994137,4124991,4196837
10477160000,150641,309098,587609,1060477,1806494,2355908,3314099,3896593,35994,4056938,4172331,4213886
10477180000,147257,302832,578221,1039434,1790975,2327386,3225017,3887466,49169,4051810,4168872,4212275
10477190000,143256,299429,573781,1036210,1781300,2316851,3211295,3883460,50705,4049054,4168230,4212118
10477200000,130841,282403,552684,977621,1719883,2279525,3142330,3867316,30968,4041844,4164409,4210663
10477210000,131066,281941,549965,978355,1721298,2280505,3168463,3868352,30842,4041911,4164735,4210653
10477220000,99821,203221,414305,828495,1408620,1922427,2585576,3676989,37763,4011530,4140355,4200768
10477230000,102457,217524,441790,861775,1433888,1946935,2692549,3733157,40255,4021352,4147278,4203937
10477240000,100952,205228,425098,839648,1418013,1931379,2638913,3708246,38371,4015812,4144800,4202592
10477250000,119180,275433,510974,968031,1708239,2256978,3306775,3875478,16776,4041773,4166015,4211049
10477260000,42928,189121,381504,680116,1298870,1988552,2628186,3697751,2747,3980997,4114899,4194749
10477270000,25619,157404,321859,602843,1126344,1821573,2393737,3430650,2266,3931133,4067485,4184181
10477290000,88775,208686,390674,710980,1338425,1966785,2469645,3479245,10824,3951882,4089594,4188033
10477300000,107559,241947,453217,866203,1552808,2078043,2729235,3766506,18693,3998144,4130050,4198826
10477310000,96269,238697,469779,863585,1582325,2122934,3032889,3825787,9617,4015149,4147197,4205373
10477320000,102215,234788,438213,815131,1517795,2061760,2695004,3740420,17504,3993130,4126532,4197654
10477330000,94195,221169,414463,746896,1458438,2014785,2595167,3657391,14258,3977783,4110836,4194054
10477340000,64399,216900,435183,825163,1479495,2086436,2863699,3806967,5545,4007200,4139401,4202371
10477350000,98504,250783,483618,913275,1596105,2181596,3072154,3842135,8475,4023477,4154171,4207335
10477360000,32780,176914,360692,651046,1242764,1913950,2497094,3579714,3446,3955680,4087058,4190570
10477370000,39021,186674,378264,683846,1290079,1970558,2589617,3654018,4021,3972109,4107522,4193394
10477390000,108427,269628,506067,952308,1660721,2228831,3150896,3858360,14171,4035120,4160937,4209041
10477400000,92010,223124,421925,752901,1495478,2035001,2706698,3749972,8732,3986044,4120917,4196585
10477410000,86031,221504,421322,751237,1497463,2040270,2726442,3754685,8282,3986795,4121837,4196865
10477420000,98054,227999,430503,786406,1502130,2036262,2648834,3711233,15517,3987515,4120130,4195772
10477430000,30602,172738,350591,643542,1215325,1895480,2463151,3533189,3714,3948121,4077749,4189055
10477440000,107906,269024,501973,950299,1680039,2189862,3076693,3843426,12787,4026412,4154786,4207663
10477450000,105634,243197,449096,839208,1564975,2082905,2824457,3789002,17801,4002191,4135047,4200644
10477460000,105695,266374,500384,944438,1681171,2193396,3078326,3844766,12781,4026659,4156591,4207795
10477470000,80924,227044,454503,844394,1504891,2105135,2928168,3814538,5091,4012545,4142361,4203632
10477480000,77284,181951,350161,694329,1228006,1808289,2301893,3503293,8197,3931851,4095107,4188643
10477490000,62134,149738,337291,696398,1151262,1673155,2541147,3642150,2221,3962986,4127755,4194233
10477500000,64998,158738,326056,642181,1118163,1723424,2224184,3365181,4324,3896932,4071700,4176490
10477510000,64414,220150,437931,830588,1488522,2089305,2863602,3806810,4859,4007169,4139173,4202350
10477520000,49544,198082,400023,726385,1353532,2017242,2671258,3731558,3292,3987201,4120282,4197104
10477530000,85672,202682,375422,697656,1401443,1935405,2574684,3695347,9512,3967911,4111928,4193597
10477540000,42089,188538,387268,700251,1314986,1990914,2621792,3693388,2880,3980098,4114978,4194599
10477560000,60792,160467,319749,602256,1087101,1721063,2213189,3302166,4935,3873899,4060169,4170266
10477570000,95969,234904,428750,802777,1546787,2038248,2883562,3801712,10117,4000808,4135213,4201352
10477580000,76165,184808,352816,680964,1212702,1813157,2298838,3456676,8278,3927284,4084277,4184369
10477590000,36759,177361,368140,667817,1268623,1933127,2528112,3608354,2673,3964783,4091683,4191784
10477600000,86938,195679,375184,708853,1326312,1884135,2409390,3576446,9920,3945650,4097707,4190051
10477610000,89914,198706,376842,721868,1375129,1918766,2483690,3618282,8310,3958158,4103881,4192075
10477620000,89918,198738,376876,722117,1375079,1918925,2484172,3618375,8310,3958135,4103910,4192082
10477630000,101202,226082,419470,792610,1527076,2014275,2867127,3798688,10202,3993198,4134038,4201039
10477640000,10294,100397,222555,568113,927888,1366341,2138369,3425278,474,3878664,4084313,4177597
10477650000,110656,252987,450089,849642,1592417,2077724,2998119,3820017,12095,4010054,4146549,4204398
10477660000,69361,182793,354907,649534,1271705,1837306,2432124,3615022,6856,3947973,4096726,4189505
10477670000,34154,136971,340531,719813,1094897,1583713,2728240,3651933,2300,3972084,4131856,4192316
10477680000,54391,208557,429709,822466,1323578,1886798,2295655,2828492,8524,3844908,4078753,4174480
10477690000,50034,210804,455735,847492,1316224,1921649,2327652,2838147,9607,3840672,4080586,4174059
10477700000,62161,228897,510470,902726,1404290,1988109,2371383,2971152,11926,3924760,4089610,4184321
10477710000,52752,208918,455603,855447,1322930,1936440,2335474,2857959,9732,3856688,4082398,4175592
10477720000,75682,239690,571528,960332,1546646,2069306,2481099,3246218,10741,4010908,4105679,4192679
10477730000,82099,246934,586131,977820,1586039,2098476,2511283,3308849,11725,4023156,4111390,4195248
10477740000,80561,218558,413977,860137,1276789,2057574,2447731,3340648,11457,3972776,4100464,4187775
10477750000,70218,217465,426201,851114,1259254,2052549,2454470,3352425,9399,3961834,4101062,4187468
10477760000,51460,195742,391131,794431,1261413,1852781,2275442,2755773,7200,3785320,4071341,4160368
10477780000,53110,191870,376727,787594,1265053,1849326,2265455,2770242,6830,3780315,4070698,4161683
10477800000,76773,189661,369635,780243,1324247,1876494,2268864,2899380,6660,3855655,4073794,4176509
10477810000,87027,202805,421764,819698,1393947,1923197,2324205,3006184,8701,3933918,4083542,4183901
10477820000,45713,192247,386342,792213,1209416,1841817,2271438,2731980,7574,3721537,4069792,4157100
10477830000,49691,191420,379256,787281,1209360,1839848,2269389,2740229,6922,3760518,4069625,4155813
10477840000,49528,188144,373384,784841,1206789,1836318,2261685,2737376,6988,3754895,4069060,4155096
10477850000,56162,190102,357236,764309,1276528,1832196,2230063,2783278,6645,3799656,4069025,4168272
10477860000,77450,187151,363990,685652,1302934,1858512,2454536,3627692,7233,3952682,4103761,4190572
10477870000,51524,173952,341615,621011,1200156,1807562,2352287,3554361,6068,3933017,4084454,4185947
10477880000,70620,183544,357515,651646,1287045,1845426,2448104,3622434,6896,3950366,4099180,4189885
10477890000,112423,265815,488038,916524,1631906,2134738,3037323,3832551,18921,4017313,4150713,4205646
10477920000,83944,173015,350915,714422,1292769,1798954,2395121,3538410,15426,3968167,4114478,4194644
10477940000,100175,205162,420902,833913,1422379,1943320,2525013,3652151,39212,4012532,4137179,4200302
10477950000,101993,217852,433446,861799,1443360,1961005,2536563,3654412,40647,4018263,4137165,4201211
10477960000,100005,205064,420817,834200,1422025,1943039,2520748,3650675,39211,4012307,4136645,4200423
10477970000,102672,219982,434675,890730,1449481,1964531,2540963,3664866,41309,4019690,4138796,4201703
10477980000,100871,208103,421059,835377,1425353,1945234,2533656,3659441,38797,4014892,4138646,4200437
10477990000,104731,233240,444476,876640,1495213,2008812,2565038,3657354,47301,4026524,4137159,4202276
10478010000,100552,217530,431574,863374,1446981,1960802,2532074,3639938,42093,4016213,4135176,4200682
10478020000,104836,222205,443969,915066,1475932,1981220,2573469,3691532,43544,4024535,4142246,4202371
10478030000,97574,208049,420262,827579,1427064,1945920,2510928,3621831,40617,4010646,4131983,4200093
10478060000,116573,255123,484503,956214,1590372,2149479,2573420,3667959,49037,4033435,4135759,4203860
10478070000,116779,255892,484973,978660,1591009,2150498,2575109,3671204,49173,4034289,4136047,4204019
10478100000,104157,231385,445122,838004,1495590,2027568,2514295,3579009,46711,4009320,4117248,4199187
10478110000,104507,235999,446019,864900,1499304,2014491,2546122,3642678,47283,4024405,4130786,4201661
10478120000,99441,221717,429491,813610,1441104,1973503,2505421,3610014,41864,4012364,4124717,4199425
10478130000,100151,217302,429107,819525,1444919,1974463,2509843,3620067,41994,4014351,4127402,4199820
10478140000,127352,274838,522765,1059097,1668578,2189436,2718146,3761947,51653,4050728,4153135,4206941
10478150000,113781,252408,483103,963982,1572309,2107317,2645664,3727102,47237,4042816,4150437,4205153
10478160000,114558,256622,488781,975572,1582065,2115361,2661522,3736190,48112,4045883,4151890,4205819
10478170000,129431,264231,524487,952067,1640487,2152456,2732730,3764164,55165,4039386,4145437,4203233
10478190000,124368,263662,511786,992211,1627060,2152650,2648463,3706518,50697,4040350,4140215,4203530
10478200000,122057,261861,510775,993593,1607266,2155078,2646953,3709445,50284,4041522,4145020,4204364
10478210000,126389,267065,516792,975839,1634866,2157981,2653488,3710868,50180,4040488,4137354,4203124
10478220000,131427,277716,531644,967201,1661221,2181399,2774483,3789224,56277,4043797,4148512,4204665
10478230000,129622,264773,518252,938794,1643954,2156587,2751150,3777418,55512,4037223,4146660,4203954
10478240000,132909,282585,532317,971304,1664253,2185975,2774597,3789848,57405,4044968,4148695,4205070
10478250000,128917,266433,519806,956038,1639578,2167011,2719401,3753516,53192,4037905,4144625,4203348
10478260000,132145,270758,525189,963131,1649076,2176939,2736805,3763019,54130,4040662,4145772,4203666
10478270000,128607,274276,525092,1019080,1647806,2176836,2694500,3741193,51515,4043423,4142563,4203992
10478280000,128666,264368,518603,946505,1634609,2164201,2712458,3749677,52054,4036112,4144155,4203193
10478290000,95373,204197,415197,790881,1409788,1939295,2487447,3596247,41126,4001935,4122260,4197728
10478300000,97841,200529,412005,820364,1407405,1932849,2511084,3639113,38352,4004955,4133008,4199537
10478310000,130085,263812,534626,934275,1665600,2180703,2876348,3815730,52640,4035796,4149233,4204955
10478320000,129288,266163,519416,936455,1645123,2154577,2773599,3780918,55224,4036114,4147259,4203837
10478330000,131783,267811,544366,951275,1687452,2190305,2916513,3827767,55367,4039068,4151647,4205325
10478340000,129276,267260,528322,931319,1648855,2162166,2800598,3801813,54117,4034874,4147178,4203316
10478350000,129445,269260,529834,934779,1655964,2164835,2806684,3802983,53606,4035802,4147848,4203697
10478360000,118724,254396,497849,895391,1602770,2152368,2774169,3791489,56055,4016206,4144214,4202442
10478380000,123470,259292,507936,899433,1628250,2163107,2862344,3813233,58125,4022286,4147612,4204344
10478400000,118960,254000,516134,916044,1588027,2175898,2699946,3743898,27888,4011288,4139695,4201319
10478410000,122916,257823,521760,932260,1607206,2184751,2711559,3754716,44213,4014300,4140997,4202172
10478420000,115474,248423,505955,902643,1571108,2161132,2663049,3720492,43493,4005899,4134034,4200539
10478430000,117886,251993,501426,898087,1588414,2153648,2698290,3743159,47943,4011186,4139017,4200641
10478440000,123460,254577,519383,909808,1614016,2175820,2730534,3769245,46583,4015743,4142594,4202415
10478450000,120154,256056,497372,888798,1607640,2146947,2812513,3803585,56722,4018625,4146187,4203103
10478460000,107479,245748,488848,884866,1575874,2144192,2720449,3761002,46055,4008252,4139579,4201485
10478480000,117707,250180,499301,895454,1585598,2142579,2699507,3743433,48344,4012062,4139655,4200807
10478490000,123264,260700,521181,915598,1635235,2165086,2802218,3805642,52917,4024352,4147041,4203580
10478500000,123305,260954,521391,915847,1635332,2165125,2802560,3805678,54218,4024491,4147406,4203636
10478510000,130004,265221,535181,938314,1674979,2186870,2887996,3820321,55203,4033005,4151011,4205224
10478520000,121694,257933,509029,905728,1618462,2152250,2777786,3792585,54141,4021123,4145091,4202509
10478540000,121194,254852,504544,891870,1607833,2143506,2769366,3788394,54089,4018747,4144271,4202223
10478550000,120471,252803,497017,885565,1586493,2138069,2748474,3769867,54427,4016665,4142777,4201794
10478560000,92060,217208,423819,784388,1396746,2050281,2583833,3650921,5952,3988505,4119576,4196148
10478610000,93589,264784,498611,905303,1359731,2142807,2516264,3530912,7798,3998410,4111910,4197264
10478620000,54871,198519,445611,835720,1284713,1911875,2323252,2834638,8152,3837562,4080240,4173421
10478630000,56501,205658,455369,857273,1322463,1936028,2335300,2857708,9836,3856217,4082371,4175566
10478660000,80299,205713,418935,841505,1403708,1919488,2309999,2982378,7668,3919699,4081645,4184339
10478670000,74842,188450,397125,795705,1368433,1896931,2284169,2956716,5774,3899347,4078803,4181726
10478680000,89687,213462,436540,854486,1438067,1946194,2339707,3074517,9599,3971475,4086654,4189034
10478690000,84050,195728,417251,822434,1402700,1928366,2324646,3047556,7613,3941744,4083853,4185397
10478700000,82015,186505,396684,806036,1379116,1946269,2332696,3005868,6768,3922424,4082552,4181624
10478710000,88783,210179,444214,872774,1475742,1992007,2369166,3188600,8658,3985829,4094101,4191598
10478720000,54440,170296,348146,751783,1273250,1844301,2246083,2792344,6237,3797715,4067279,4167841
10478730000,77694,189927,372415,785098,1323694,1879065,2278806,2898568,7521,3856896,4073873,4176319
10478740000,85507,198969,388428,804888,1346634,1895042,2298243,2943383,8322,3887005,4078492,4180274
10478750000,56156,169056,351144,742405,1227026,1829496,2257205,2759163,6605,3761361,4063957,4158369
10478760000,84157,186411,368378,772028,1279749,1864763,2273016,2809347,7262,3818312,4069879,4169301
10478770000,80610,177319,372992,775761,1313012,1886303,2286842,2858987,6913,3856521,4074468,4172748
10478780000,86098,192918,404113,821393,1401034,1965872,2348793,3054905,8255,3942103,4085174,4184050
10478790000,47540,142981,324603,667935,1153546,1768267,2203520,2702570,3416,3695016,4056808,4149114
10478800000,67196,150052,333892,688361,1187181,1792269,2217842,2717808,4058,3719691,4059896,4152422
10478810000,83317,180787,375595,784067,1321102,1891578,2292733,2897217,7333,3862961,4075263,4173349
10478820000,78857,163714,358472,735665,1238902,1843614,2259774,2781773,5287,3795762,4066965,4163836
10478830000,76302,161370,353661,728742,1228785,1837592,2256935,2774638,5085,3775324,4065219,4162072
10478840000,108348,218631,498325,933613,1570515,2104421,2459730,3432110,15661,4009131,4105319,4195349
10478850000,62764,186741,371965,779997,1200164,1875276,2297857,2778300,7494,3738996,4073778,4148314
10478860000,53283,191155,420923,812437,1227962,1868720,2292630,2774893,7422,3794200,4075580,4164310
10478870000,73519,215511,483459,893459,1374522,1980646,2365637,2926987,9111,3915496,4087924,4182805
10478880000,50030,185065,375118,785406,1202156,1842900,2273316,2733993,6941,3693949,4070279,4154151
10478890000,60104,182843,360395,759395,1166806,1851694,2286610,2755409,6905,3681564,4070994,4144567
10478900000,47894,178621,344112,736073,1148153,1786305,2223178,2692819,5465,3665488,4061769,4142782
10478910000,57949,194644,389471,794187,1284076,1864068,2276200,2792191,8419,3807870,4073329,4166707
10478920000,57928,192539,364696,769060,1280516,1846801,2250242,2792522,7146,3802185,4071294,4167767
10478930000,60551,183482,361239,761563,1168142,1855100,2288964,2765333,6987,3692723,4071572,4145288
10478940000,53936,188414,356906,760398,1258717,1840905,2244930,2771429,6842,3789295,4069722,4165552
10478950000,67073,198212,394416,809621,1237246,1920792,2323779,2843825,9023,3846970,4077671,4160724
10478960000,64659,193580,383712,784702,1208053,1911216,2319389,2860577,8886,3843153,4076627,4160546
10478970000,67831,196136,382439,793700,1218798,1914224,2327073,2885070,8755,3855459,4077974,4163595
10478980000,89979,203361,402804,822846,1246805,1942298,2344974,2927620,9482,3891918,4082444,4168930
10478990000,54971,171230,344245,734394,1142374,1805470,2251183,2724469,5878,3633757,4061405,4138481
10479000000,58296,175468,356662,745501,1212414,1823127,2264610,2747842,6594,3746358,4063874,4153456
10479010000,62660,188297,367964,768979,1182701,1890458,2304597,2794099,7775,3770221,4072915,4153173
10479020000,60242,183219,365930,757306,1174584,1852801,2289905,2771328,7440,3752659,4070528,4152810
10479030000,62837,188240,372742,767917,1253736,1885654,2296167,2812432,8135,3802173,4072990,4163663
10479040000,58828,179727,360603,754922,1254254,1859646,2272252,2793580,6940,3796171,4067651,4164031
10479050000,59963,178811,361581,752093,1167219,1841925,2287199,2760289,6571,3676201,4066533,4143717
10479060000,61693,184477,361892,765244,1258164,1858363,2270140,2791837,7021,3803832,4068416,4165350
10479070000,58148,170214,345631,727008,1138744,1795556,2246692,2699404,5820,3628708,4059413,4138170
10479080000,82990,182815,376451,784215,1288674,1893290,2299037,2842768,6389,3829562,4071885,4169631
10479090000,57545,174135,350540,738594,1158971,1811506,2258507,2730743,6380,3652884,4063179,4141985
10479100000,74100,161900,341629,715509,1129711,1780676,2234741,2649288,5517,3626224,4058160,4138356
10479110000,81081,174042,362489,744321,1221822,1837436,2278461,2754395,5698,3765318,4066106,4160081
10479120000,80212,171578,358125,723566,1205410,1824322,2263161,2725652,5100,3744223,4063477,4154242
10479130000,58260,176478,352589,750507,1151765,1821435,2285126,2760504,5853,3676712,4066657,4143753
10479140000,82323,191343,379789,786220,1215848,1912150,2322508,2878027,8257,3845894,4076552,4161510
10479150000,88784,198949,385084,798669,1276309,1948507,2345999,2919874,8000,3888274,4080374,4167273
10479160000,77998,182252,359502,762532,1182043,1882291,2300509,2823692,6533,3806648,4073238,4155967
10479170000,81488,174505,362630,745042,1222195,1846487,2278758,2754952,5641,3765855,4066168,4160111
10479180000,78432,164062,357546,730464,1175829,1804192,2248787,2716738,4565,3723779,4061285,4149755
10479190000,82002,175500,368013,745324,1224165,1841860,2273489,2770494,5353,3755459,4065671,4158702
10479200000,81591,186605,369534,769826,1238097,1894615,2306656,2851628,6785,3815040,4073930,4157353
10479210000,83728,194651,389825,790413,1288035,1922820,2326816,2909383,7351,3851622,4077436,4167802
10479220000,86931,199160,399216,798273,1315679,1935619,2334286,2989596,7843,3867713,4080870,4171423
10479230000,91797,203241,410278,804078,1346783,1946258,2342974,3057456,8280,3899764,4083727,4176636
10479260000,112706,225081,456560,906853,1524377,2083098,2454520,3435844,18800,3985392,4101751,4194021
10479270000,109663,215990,453666,900609,1521208,2082006,2451727,3435631,17089,3985090,4101754,4194100
10479290000,100827,200001,430775,867025,1468770,2050247,2415878,3334532,12257,3973243,4096931,4189344
10479300000,83001,184013,376236,780798,1293236,1898479,2299301,2841791,6737,3830159,4072194,4169862
10479310000,90631,186459,403785,799040,1407827,1993848,2368234,3168943,5332,3949596,4085906,4183612
10479320000,83843,181569,382781,764716,1261926,1883964,2296964,2841849,6361,3813165,4069843,4166486
10479340000,101138,214545,446859,860100,1393470,2009713,2389559,3118901,10192,3956560,4090299,4179695
10479350000,96200,206519,418227,816481,1369837,1968185,2356831,3073476,8883,3912806,4085810,4178336
10479360000,94673,207586,423753,845288,1349399,1995983,2377642,3056964,9359,3944463,4088033,4174420
10479370000,102186,220725,457996,885351,1396543,2033896,2410035,3163499,11835,3972181,4092676,4181825
10479380000,99955,210387,424297,825760,1401083,1995328,2373474,3166167,10040,3938874,4089279,4182449
10479390000,95009,197794,408497,801829,1362405,1958555,2350031,3138135,7834,3905607,4085481,4178475
10479400000,95173,196598,408473,810943,1386613,1982942,2370171,3176313,6590,3929424,4084656,4181820
10479410000,91456,184282,404956,804130,1382849,1982361,2368841,3178034,5218,3930371,4084635,4182033
10479420000,96869,194339,415620,824647,1408960,2011566,2386568,3246845,7106,3948253,4090979,4184161
10479430000,106897,211489,468552,894358,1516693,2085497,2440230,3418891,14045,3993793,4102929,4193875
10479440000,116872,234470,494599,941655,1578894,2117107,2496072,3502241,21352,4007351,4109775,4198591
10479450000,118067,229071,494667,949094,1574659,2116051,2488752,3497166,20840,4007533,4109819,4198341
10479460000,99018,197567,430585,858040,1485060,2066502,2421249,3396999,12068,3976250,4098834,4190713
10479470000,99642,200874,451693,856998,1480282,2060220,2425115,3336034,12059,3986443,4099237,4191444
10479480000,96373,191211,424459,839063,1472311,2048432,2417971,3392320,6703,3977070,4098383,4191556
10479490000,107271,209349,449227,897405,1534215,2090336,2462254,3475456,16600,3988676,4105607,4195716
10479500000,89580,178513,400169,783862,1362852,1964172,2357659,3153902,4293,3915609,4082707,4180396
10479510000,69854,210108,478307,882961,1351054,1965330,2354784,2904548,11077,3889750,4085802,4179861
10479520000,62967,205820,471908,863860,1333893,1952296,2346775,2879770,8887,3868587,4084091,4177054
10479561000,80326,244145,581603,969761,1564819,2080697,2490182,3258755,12185,4017608,4108909,4193544
10479562000,66666,229885,541379,933529,1484147,2029670,2438202,3125361,9385,3978824,4099686,4189730
10479570000,68349,208195,466624,864391,1334652,1951961,2346696,2868118,8069,3868165,4084043,4176931
10479580000,65842,206230,471743,879081,1350478,1965961,2355346,2905584,7581,3891102,4086063,4180205
10479590000,66442,199878,436691,839772,1276677,1906344,2324421,2829838,7751,3834282,4080013,4170837
10479600000,65885,199161,432604,833284,1269802,1913622,2323764,2817624,7232,3829726,4079765,4169958
10479610000,70631,235616,559762,947488,1520051,2059186,2458323,3209002,10145,4004293,4103421,4191465
10479620000,64907,227943,529344,918464,1450582,2013614,2413177,3088775,7578,3960451,4095630,4187841
10479640000,119040,288052,662053,1069543,1715505,2185989,2636855,3539430,18263,4050190,4128147,4203064
10479650000,84771,250145,590298,989861,1602583,2108685,2519901,3340452,12345,4026405,4116348,4195877
10479660000,78457,239114,565701,960265,1544529,2064718,2473707,3242862,9367,4008419,4105134,4192212
10479670000,73127,217286,501462,900235,1402539,1988300,2371383,2971290,7876,3924772,4089676,4184321
10479680000,83930,239552,527108,922722,1443411,2009760,2393310,3068235,10160,3958567,4093672,4187128
10479690000,67006,199364,427522,830274,1247066,1918037,2325449,2828195,7588,3825691,4079881,4165812
10479702000,97008,214534,460061,865195,1308779,2003761,2380442,3031337,10061,3953870,4090781,4177343
10479710000,101197,220476,478480,893940,1374606,2043521,2413771,3170277,12084,3980425,4095316,4182998
10479720000,125076,264710,612076,1006612,1602382,2107059,2520591,3335541,18455,4027083,4115949,4195676
10479730000,118486,258535,597368,990455,1580516,2094177,2505578,3284933,16798,4021859,4109919,4193859
10479740000,92763,246864,567575,957148,1514173,2051822,2455798,3186092,14778,4002452,4102941,4190803
10479750000,117241,261439,607737,1007859,1586993,2124915,2519748,3306975,16292,4027793,4108849,4192828
10479760000,114169,257956,596662,994758,1547758,2123137,2508680,3309534,17183,4027324,4107439,4192542
10479770000,103930,229242,511613,927254,1417782,2062811,2423960,3153558,11852,3996754,4096318,4184325
10479780000,104428,231326,512734,929512,1419337,2064141,2429663,3164322,12683,3997299,4096834,4184812
10479790000,99984,225663,487987,914916,1359753,2057705,2428278,3211353,10297,3990561,4098236,4185815
