"MB_ID","JobsA10","JobsA15","JobsA20","JobsA25","JobsA30","JobsA35","JobsA40","JobsA45","JobsA5_","JobsA50","JobsA55","JobsA60"
10477600000,86938,195679,375124,707720,1327592,1882818,2408073,3575129,9920,3944333,4096390,4188734
10477610000,89914,198706,375638,720602,1373812,1917449,2482373,3616965,8310,3956841,4102564,4190758
10477620000,89918,198738,375672,720851,1373762,1917608,2482855,3617058,8310,3956818,4102593,4190765
10477630000,101202,226082,416938,791397,1525759,2012958,2865810,3797371,10202,3991881,4132721,4199722
10477640000,10294,100397,222555,568113,923297,1370604,2137052,3423961,474,3877347,4082996,4176280
10477650000,110656,252987,446190,848602,1591100,2076407,2996802,3818700,12095,4008737,4145232,4203081
10477660000,69361,182793,354907,648492,1276748,1835989,2430807,3613705,6856,3946656,4095409,4188188
10477670000,34154,136971,340531,719813,1093626,1584014,2726923,3650616,2300,3970767,4130539,4190999
10477680000,54391,206535,434826,821149,1322261,1885481,2294338,2827175,8524,3843591,4077436,4173163
10477690000,50034,209949,460762,846175,1314907,1920332,2326335,2836830,9607,3839355,4079269,4172742
10477700000,61874,227733,511219,901409,1402973,1986792,2370066,2969835,11926,3923443,4088293,4183036
10477710000,52752,207933,460405,854130,1321613,1935123,2334157,2856642,9732,3855371,4081081,4174275
10477720000,73904,238505,570211,959015,1545329,2067989,2479782,3244901,10741,4009591,4104362,4191362
10477730000,79859,245770,584814,976503,1584722,2097159,2509966,3307532,11725,4021839,4110073,4193931
10477740000,80561,214376,415550,858820,1275472,2056257,2446414,3339331,11457,3971459,4099147,4186458
10477750000,70218,213446,425874,849797,1257937,2051232,2453153,3351108,9399,3960517,4099745,4186151
10477760000,51460,193769,396351,793114,1260096,1851464,2274125,2754456,7200,3784003,4070024,4159051
10477780000,53110,188992,381441,786277,1263736,1848009,2264138,2768925,6830,3778998,4069381,4160366
10477800000,76773,186079,368529,778926,1322930,1875177,2267547,2898063,6660,3854338,4072477,4175192
10477810000,87027,198902,420860,818381,1392630,1921880,2322888,3004867,8701,3932601,4082225,4182584
10477820000,45713,190271,391632,790896,1208099,1840500,2270121,2730663,7574,3720220,4068475,4155783
10477830000,49691,188848,384997,785964,1208043,1838531,2268072,2738912,6922,3759201,4068308,4154496
10477840000,49528,185235,378100,783524,1205472,1835001,2260368,2736059,6988,3753578,4067743,4153779
10477850000,56162,185767,357791,762992,1275211,1830879,2228746,2781961,6645,3798339,4067708,4166955
10477860000,77450,187151,363990,684894,1307222,1857195,2453219,3626375,7233,3951365,4102444,4189255
10477870000,51524,173952,341615,619097,1205521,1806245,2350970,3553044,6068,3931700,4083137,4184630
10477880000,70620,183544,357515,650894,1292440,1844109,2446787,3621117,6896,3949049,4097863,4188568
10477890000,112423,265815,486476,922789,1630589,2133421,3036006,3831234,18921,4015996,4149396,4204329
10477920000,83944,173015,350622,712871,1291452,1797637,2393804,3537093,15426,3966850,4113161,4193327
10477940000,100175,205162,418345,832808,1421062,1942003,2523696,3650834,39212,4011215,4135862,4198985
10477950000,101993,217852,429903,860812,1442043,1959688,2535246,3653095,40647,4016946,4135848,4199894
10477960000,100005,205064,418298,833093,1420708,1941722,2519431,3649358,39211,4010990,4135328,4199106
10477970000,102672,219982,430996,890095,1448164,1963214,2539646,3663549,41309,4018373,4137479,4200386
10477980000,100871,208103,418106,834271,1424036,1943917,2532339,3658124,38797,4013575,4137329,4199120
10477990000,104731,233240,440312,877964,1493896,2007495,2563721,3656037,47301,4025207,4135842,4200959
10478010000,100552,217530,428567,862268,1445664,1959485,2530757,3638621,42093,4014896,4133859,4199365
10478020000,104836,222205,440086,915571,1474615,1979903,2572152,3690215,43544,4023218,4140929,4201054
10478030000,97574,208049,417764,826472,1425747,1944603,2509611,3620514,40617,4009329,4130666,4198776
10478060000,116573,255063,483048,956185,1589055,2148162,2572103,3666642,49037,4032118,4134442,4202543
10478070000,116779,255832,483519,978502,1589692,2149181,2573792,3669887,49173,4032972,4134730,4202702
10478100000,104157,231385,440875,839316,1494273,2026251,2512978,3577692,46711,4008003,4115931,4197870
10478110000,104507,235999,441864,866215,1497987,2013174,2544805,3641361,47283,4023088,4129469,4200344
10478120000,99441,221717,425820,812491,1439787,1972186,2504104,3608697,41864,4011047,4123400,4198108
10478130000,100151,217302,425657,818405,1443602,1973146,2508526,3618750,41994,4013034,4126085,4198503
10478140000,127352,274778,521208,1057900,1667261,2188119,2716829,3760630,51653,4049411,4151818,4205624
10478150000,113781,252408,480677,967064,1570992,2106000,2644347,3725785,47237,4041499,4149120,4203836
10478160000,114558,256622,486608,978955,1580748,2114044,2660205,3734873,48112,4044566,4150573,4204502
10478170000,129431,263741,523053,950750,1639170,2151139,2731413,3762847,55165,4038069,4144120,4201916
10478190000,124368,263602,510128,990974,1625743,2151333,2647146,3705201,50697,4039033,4138898,4202213
10478200000,122057,261861,509129,993264,1605949,2153761,2645636,3708128,50284,4040205,4143703,4203047
10478210000,126389,266778,515138,974522,1633549,2156664,2652171,3709551,50180,4039171,4136037,4201807
10478220000,131427,277105,530275,965884,1659904,2180082,2773166,3787907,56277,4042480,4147195,4203348
10478230000,129622,264468,516758,937713,1642637,2155270,2749833,3776101,55512,4035906,4145343,4202637
10478240000,132909,280706,531139,969987,1662936,2184658,2773280,3788531,57405,4043651,4147378,4203753
10478250000,128917,264554,518646,954721,1638261,2165694,2718084,3752199,53192,4036588,4143308,4202031
10478260000,132145,268513,524022,961814,1647759,2175622,2735488,3761702,54130,4039345,4144455,4202349
10478270000,128607,273068,523700,1017763,1646489,2175519,2693183,3739876,51515,4042106,4141246,4202675
10478280000,128666,262521,517447,945188,1633292,2162884,2711141,3748360,52054,4034795,4142838,4201876
10478290000,95373,204197,412665,789642,1408471,1937978,2486130,3594930,41126,4000618,4120943,4196411
10478300000,97841,200529,410179,819113,1406111,1931532,2509767,3637796,38352,4003638,4131691,4198220
10478310000,130085,263196,533363,933194,1664283,2179386,2875031,3814413,52640,4034479,4147916,4203638
10478320000,129288,265885,517954,935610,1643806,2153260,2772282,3779601,55224,4034797,4145942,4202520
10478330000,131783,266622,543123,949958,1686135,2188988,2915196,3826450,55367,4037751,4150330,4204008
10478340000,129276,266726,526953,930592,1647538,2160849,2799281,3800496,54117,4033557,4145861,4201999
10478350000,129445,268711,528465,933698,1654647,2163518,2805367,3801666,53606,4034485,4146531,4202380
10478360000,118724,254118,496553,895255,1601453,2151051,2772852,3790172,56055,4014889,4142897,4201125
10478380000,123470,258999,506636,899415,1626933,2161790,2861027,3811916,58125,4020969,4146295,4203027
10478400000,118960,251760,515005,914727,1586710,2174581,2698629,3742581,27888,4009971,4138378,4200002
10478410000,122916,255340,520551,930943,1605889,2183434,2710242,3753399,44213,4012983,4139680,4200855
10478420000,115474,246576,504790,901326,1569791,2159815,2661732,3719175,43493,4004582,4132717,4199222
10478430000,117886,251145,500139,896770,1587097,2152331,2696973,3741842,47943,4009869,4137700,4199324
10478440000,123460,253387,518146,908491,1612699,2174503,2729217,3767928,46583,4014426,4141277,4201098
10478450000,120154,255769,496080,889370,1606323,2145630,2811196,3802268,56722,4017308,4144870,4201786
10478460000,107479,245199,487517,884021,1574557,2142875,2719132,3759685,46055,4006935,4138262,4200168
10478480000,117707,249584,498025,894137,1584281,2141262,2698190,3742116,48344,4010745,4138338,4199490
10478490000,123264,260198,519881,914871,1633918,2163769,2800901,3804325,52917,4023035,4145724,4202263
10478500000,123305,260452,520102,915120,1634015,2163808,2801243,3804361,54218,4023174,4146089,4202319
10478510000,130004,264625,533899,936997,1673662,2185553,2886679,3819004,55203,4031688,4149694,4203907
10478520000,121694,257403,507690,905356,1617145,2150933,2776469,3791268,54141,4019806,4143774,4201192
10478540000,121194,254547,503221,891498,1606516,2142189,2768049,3787077,54089,4017430,4142954,4200906
10478550000,120471,252525,495755,885548,1585176,2136752,2747157,3768550,54427,4015348,4141460,4200477
10478560000,92060,217208,422981,787760,1395429,2048964,2582516,3649604,5952,3987188,4118259,4194831
10478610000,93589,260416,499095,903986,1358414,2141490,2514947,3529595,7798,3997093,4110593,4195947
10478620000,54871,197698,450700,834403,1283396,1910558,2321935,2833321,8152,3836245,4078923,4172104
10478630000,56501,204707,459702,855956,1321146,1934711,2333983,2856391,9836,3854900,4081054,4174249
10478660000,80299,201850,420154,840188,1402391,1918171,2308682,2981061,7668,3918382,4080328,4183022
10478670000,74842,185723,396148,794388,1367116,1895614,2282852,2955399,5774,3898030,4077486,4180409
10478680000,89687,209332,437639,853169,1436750,1944877,2338390,3073200,9599,3970158,4085337,4187717
10478690000,84050,193144,416620,821117,1401383,1927049,2323329,3046239,7613,3940427,4082536,4184080
10478700000,82015,185311,395472,804719,1377799,1944952,2331379,3004551,6768,3921107,4081235,4180307
10478710000,88783,207275,445944,871457,1474425,1990690,2367849,3187283,8658,3984512,4092784,4190281
10478720000,54440,168449,346893,750466,1271933,1842984,2244766,2791027,6237,3796398,4065962,4166524
10478730000,77694,186271,371315,783781,1322377,1877748,2277489,2897251,7521,3855579,4072556,4175002
10478740000,85507,195028,388115,803571,1345317,1893725,2296926,2942066,8322,3885688,4077175,4178957
10478750000,56156,166518,349911,741088,1225709,1828179,2255888,2757846,6605,3760044,4062640,4157052
10478760000,84157,183646,367154,770711,1278432,1863446,2271699,2808030,7262,3816995,4068562,4167984
10478770000,80610,175949,371694,774444,1311695,1884986,2285525,2857670,6913,3855204,4073151,4171431
10478780000,86098,191063,402989,820076,1399717,1964555,2347476,3053588,8255,3940786,4083857,4182733
10478790000,47540,142921,323059,667981,1152229,1766950,2202203,2701253,3416,3693699,4055491,4147797
10478800000,67196,149765,332264,687457,1185864,1790952,2216525,2716491,4058,3718374,4058579,4151105
10478810000,83317,179042,374341,782750,1319785,1890261,2291416,2895900,7333,3861644,4073946,4172032
10478820000,78857,163189,357040,734348,1237585,1842352,2258457,2780456,5287,3794445,4065648,4162519
10478830000,76302,160836,352158,727458,1227468,1836275,2255618,2773321,5085,3774007,4063902,4160755
10478840000,108348,218055,500651,932470,1569198,2103104,2458413,3430793,15661,4007814,4104002,4194032
10478850000,62764,182939,375231,778680,1198847,1873959,2296540,2776983,7494,3737679,4072461,4146997
10478860000,53283,190112,427858,811120,1226645,1867403,2291313,2773576,7422,3792883,4074263,4162993
10478870000,73232,214336,485253,892142,1373205,1979329,2364320,2925670,9111,3914179,4086607,4181488
10478880000,50030,182328,379831,784089,1200839,1841583,2271999,2732676,6941,3692632,4068962,4152834
10478890000,60104,178445,360950,758078,1165489,1850377,2285293,2754092,6905,3680247,4069677,4143250
10478900000,47894,174454,345694,734756,1146836,1784988,2221861,2691502,5465,3664171,4060452,4141465
10478910000,57949,192354,394769,792870,1282759,1862751,2274883,2790874,8419,3806553,4072012,4165390
10478920000,57928,188381,366274,767743,1279199,1845484,2248925,2791205,7146,3800868,4069977,4166450
10478930000,60551,179282,362821,760246,1166825,1853783,2287647,2764016,6987,3691406,4070255,4143971
10478940000,53936,184073,357461,759081,1257400,1839604,2243613,2770112,6842,3787978,4068405,4164235
10478950000,67073,195288,399375,808304,1235929,1919475,2322462,2842508,9023,3845653,4076354,4159407
10478960000,64659,189520,386034,783385,1206736,1909899,2318072,2859260,8886,3841836,4075310,4159229
10478970000,67831,192462,385587,792383,1217481,1912907,2325756,2883753,8755,3854142,4076657,4162278
10478980000,89979,200624,407517,821529,1245488,1940981,2343657,2926303,9482,3890601,4081127,4167613
10478990000,54971,167641,343135,733077,1141057,1804153,2249866,2723152,5878,3632440,4060088,4137164
10479000000,58296,172018,355436,744184,1211097,1821810,2263293,2746525,6594,3745041,4062557,4152139
10479010000,62660,183903,368521,767662,1181384,1889141,2303280,2792782,7775,3768904,4071598,4151856
10479020000,60242,179000,365619,755989,1173267,1851484,2288588,2770011,7440,3751342,4069211,4151493
10479030000,62837,183976,373182,766600,1252419,1884337,2294850,2811115,8135,3800856,4071673,4162346
10479040000,58828,176123,359497,753605,1252937,1858329,2270935,2792263,6940,3794854,4066334,4162714
10479050000,59963,174792,360677,750776,1165902,1840608,2285882,2758972,6571,3674884,4065216,4142400
10479060000,61693,180821,360793,763927,1256847,1857046,2268823,2790520,7021,3802515,4067099,4164033
10479070000,58148,166571,344410,725691,1137427,1794239,2245375,2698087,5820,3627391,4058096,4136853
10479080000,82990,180968,375196,782898,1287357,1891973,2297720,2841451,6389,3828245,4070568,4168314
10479090000,57545,170387,349519,737277,1157654,1810189,2257190,2729426,6380,3651567,4061862,4140668
10479100000,74100,159199,340412,714192,1128394,1779359,2233424,2647971,5517,3624907,4056843,4137039
10479110000,81081,171038,361272,743004,1220505,1836119,2277144,2753078,5698,3764001,4064789,4158764
10479120000,80212,169029,356924,722249,1204093,1823005,2261844,2724335,5100,3742906,4062160,4152925
10479130000,58260,172459,351686,749190,1150448,1820118,2283809,2759187,5853,3675395,4065340,4142436
10479140000,82323,187150,381365,784903,1214531,1910833,2321191,2876710,8257,3844577,4075235,4160193
10479150000,88784,194781,387529,797352,1274992,1947190,2344682,2918557,8000,3886957,4079057,4165956
10479160000,77998,178435,358598,761215,1180726,1880974,2299192,2822375,6533,3805331,4071921,4154650
10479170000,81488,171370,361416,743725,1220878,1845170,2277441,2753635,5641,3764538,4064851,4158794
10479180000,78432,162215,356296,729147,1174512,1802875,2247470,2715421,4565,3722462,4059968,4148438
10479190000,82002,172632,366786,744007,1222848,1840543,2272172,2769177,5353,3754069,4064354,4157385
10479200000,81591,182628,368630,768509,1236780,1893298,2305339,2850311,6785,3813723,4072613,4156036
10479210000,83728,190464,389515,789096,1286750,1921503,2325499,2908066,7351,3850305,4076119,4166485
10479220000,86931,194819,399771,796956,1314362,1934302,2332969,2988279,7843,3866396,4079553,4170106
10479230000,91797,198906,410834,802761,1345466,1944941,2341657,3056139,8280,3898447,4082410,4175319
10479260000,112706,221905,455339,905536,1523060,2081781,2453203,3434527,18800,3984075,4100434,4192704
10479270000,109663,214162,452415,899292,1519891,2080689,2450410,3434314,17089,3983773,4100437,4192783
10479290000,100827,198812,429435,865708,1467453,2048930,2414561,3333215,12257,3971926,4095614,4188027
10479300000,83001,182165,374984,779481,1291919,1897162,2297984,2840474,6737,3828842,4070877,4168545
10479310000,90631,186166,402382,797946,1406510,1992531,2366917,3167626,5332,3948279,4084589,4182295
10479320000,83843,177898,381686,763399,1260609,1882647,2295647,2840532,6361,3811848,4068526,4165169
10479340000,101138,211906,452400,858783,1392153,2008396,2388242,3117584,10192,3955243,4088982,4178378
10479350000,96200,202410,420668,815164,1368520,1966868,2355514,3072159,8883,3911489,4084493,4177019
10479360000,94673,204656,428469,843971,1348082,1994666,2376325,3055647,9359,3943146,4086716,4173103
10479370000,102186,219137,464481,884034,1395226,2032579,2408718,3162182,11835,3970864,4091359,4180508
10479380000,99955,206219,426742,824443,1399766,1994011,2372157,3164850,10040,3937557,4087962,4181132
10479390000,95009,193923,407472,800512,1361088,1957238,2348714,3136818,7834,3904290,4084164,4177158
10479400000,95173,193833,407249,809626,1385296,1981625,2368854,3174996,6590,3928107,4083339,4180503
10479410000,91456,183074,403546,802813,1381532,1981044,2367524,3176717,5218,3929054,4083318,4180716
10479420000,96869,192292,414382,823330,1407643,2010249,2385251,3245528,7106,3946936,4089662,4182844
10479430000,106897,210847,467788,893041,1515376,2084180,2438913,3417574,14045,3992476,4101612,4192558
10479440000,116872,232657,493440,940338,1577577,2115790,2494755,3500924,21352,4006034,4108458,4197274
10479450000,118067,227778,494525,947777,1573342,2114734,2487435,3495849,20840,4006216,4108502,4197024
10479460000,99018,197507,429225,857939,1483743,2065185,2419932,3395682,12068,3974933,4097517,4189396
10479470000,99642,200848,450545,857715,1478965,2058903,2423798,3334717,12059,3985126,4097920,4190127
10479480000,96373,191211,423174,839701,1470994,2047115,2416654,3391003,6703,3975753,4097066,4190239
10479490000,107271,209056,447829,896311,1532898,2089019,2460937,3474139,16600,3987359,4104290,4194399
10479500000,89580,177917,398720,782545,1361535,1962855,2356342,3152585,4293,3914292,4081390,4179079
10479510000,69794,209013,480897,881644,1349737,1964013,2353467,2903231,11077,3888433,4084485,4178544
10479520000,62967,204767,475258,862543,1332576,1950979,2345458,2878453,8887,3867270,4082774,4175737
10479561000,78498,242987,580286,968444,1563502,2079380,2488865,3257438,12185,4016291,4107592,4192227
10479562000,66055,228639,540298,932212,1482830,2028353,2436885,3124044,9385,3977507,4098369,4188413
10479570000,68349,207159,470446,863074,1333335,1950644,2345379,2866801,8069,3866848,4082726,4175614
10479580000,65782,205156,474358,877764,1349161,1964644,2354029,2904267,7581,3889785,4084746,4178888
10479590000,66442,199116,442173,838455,1275360,1905027,2323104,2828521,7751,3832965,4078696,4169520
10479600000,65885,198165,439047,831967,1268485,1912305,2322447,2816307,7232,3828409,4078448,4168641
10479610000,69441,234400,558445,946171,1518734,2057869,2457006,3207685,10145,4002976,4102104,4190148
10479620000,64417,226668,528617,917147,1449265,2012297,2411860,3087458,7578,3959134,4094313,4186524
10479640000,114948,287740,660736,1068226,1714188,2184672,2635538,3538113,18263,4048873,4126830,4201747
10479650000,82376,248960,588981,988544,1601268,2107368,2518584,3339135,12345,4025088,4115031,4194560
10479660000,76840,237945,564384,958948,1543212,2063401,2472390,3241545,9367,4007102,4103817,4190895
10479670000,72840,216100,502415,898918,1401222,1986983,2370066,2969973,7876,3923455,4088359,4183036
10479680000,83411,238292,526685,921405,1442094,2008443,2391993,3066918,10160,3957250,4092355,4185811
10479690000,67006,198318,434457,828957,1245749,1916720,2324132,2826878,7588,3824374,4078564,4164495
10479702000,97008,213518,466124,863878,1307462,2002444,2379125,3030020,10061,3952553,4089464,4176026
10479710000,101230,219724,483962,892623,1373289,2042204,2412454,3168960,12084,3979108,4093999,4181720
10479720000,122831,263543,610759,1005295,1601065,2105742,2519274,3334224,18455,4025766,4114632,4194359
10479730000,116607,257375,596051,989138,1579199,2092860,2504261,3283616,16798,4020542,4108602,4192542
10479740000,91567,245643,566258,955831,1512856,2050505,2454481,3184775,14778,4001135,4101624,4189486
10479750000,115656,260269,606420,1006542,1585681,2123598,2518431,3305658,16292,4026476,4107532,4191511
10479760000,113558,256715,595581,993441,1546441,2121820,2507363,3308217,17183,4026007,4106122,4191225
10479770000,103808,228079,513618,925937,1416465,2061494,2422643,3152241,11852,3995437,4095001,4183008
10479780000,104141,230151,514528,928195,1418020,2062824,2428346,3163005,12683,3995982,4095517,4183495
10479790000,99984,224795,492673,913599,1358436,2056388,2426961,3210036,10297,3989244,4096919,4184498
