"MB_ID","JobsT10","JobsT15","JobsT20","JobsT25","JobsT30","JobsT35","JobsT40","JobsT45","JobsT5_","JobsT50","JobsT55","JobsT60"
10477480000,105,831,2608,13256,51314,84689,117112,176314,14,272261,780430,1416479
10477490000,286,938,3314,35986,51855,67189,91285,118875,18,170886,244263,378483
10477500000,159,839,2533,11762,32147,79508,124621,186830,15,282148,756169,1401359
10477510000,1000,2242,3204,4481,5848,9706,15858,42387,277,83563,152201,231616
10477520000,1000,2337,3248,4198,5566,8704,14324,21094,188,74975,122901,189513
10477530000,1309,3527,11425,30164,77691,103020,152116,241319,26,613471,1246795,1700757
10477540000,1623,2390,3039,4026,5641,8940,14595,19119,89,75856,123058,188800
10477560000,358,1101,3303,15062,50657,82655,123245,187963,48,284729,800577,1426779
10477570000,282,1225,3768,12654,52812,87340,129075,188961,58,475900,1030589,1471099
10477580000,778,1864,4675,17966,49078,85376,124880,187630,32,285016,798821,1431421
10477590000,1359,1632,2234,2905,4339,6858,9080,18716,335,72620,115780,174351
10477600000,347,1259,4010,13682,49834,82039,121656,179212,37,269863,752294,1375182
10477610000,1329,3932,5745,17211,50811,83165,123085,185131,52,281313,749960,1362280
10477620000,326,2401,4852,9742,42214,74516,113915,167919,27,251516,474382,1124598
10477630000,645,2488,7642,23616,68410,105317,154122,240601,41,766453,1326367,1707340
10477640000,162,1818,4763,35908,51643,67546,90396,116998,0,173416,245961,373176
10477650000,1005,5264,13125,54395,84868,124040,188143,300715,25,789457,1399112,1842744
10477660000,729,1451,3577,6550,9086,18049,70283,110151,21,158692,241851,551757
10477670000,158,787,813,2078,2914,3290,4712,7648,0,14396,30203,81307
10477680000,760,2759,9084,19819,53028,112415,147549,215425,75,327923,508292,653631
10477690000,860,3111,11480,28378,74690,130863,177687,258232,21,436107,565745,748274
10477700000,647,3194,10121,28159,83987,125332,168636,242215,29,382070,580037,751744
10477710000,1067,4131,11330,30974,87926,128015,165030,242043,0,390033,593716,751239
10477720000,1299,3510,9112,18672,46535,105891,145011,205427,66,293509,451132,612081
10477730000,1551,5561,11275,22310,72498,121003,160616,222780,58,321398,481071,619006
10477740000,1670,8284,18225,44869,72963,104016,138440,192817,122,253086,356271,479848
10477750000,915,6343,11576,34352,67438,98964,142392,193684,28,267202,372234,521043
10477760000,426,2521,9383,21914,47994,100727,151178,223925,41,356839,531181,702519
10477780000,420,1852,6589,14591,31201,96845,141445,181619,35,294065,452996,601178
10477800000,393,1624,5145,20314,56835,85350,123839,158817,109,214388,319986,494414
10477810000,466,2100,5783,21898,58106,80748,112871,147174,77,210490,302082,457201
10477820000,713,2013,7644,20823,50317,115926,156801,226624,53,363727,548841,717978
10477830000,945,2342,8643,20163,47639,113972,151916,224018,29,357265,538932,681924
10477840000,590,2267,6715,14566,40664,90580,131288,163933,29,221157,370842,561755
10477850000,576,1574,4596,14031,28795,83899,128197,163046,56,220540,399293,561829
10477860000,801,1091,3878,7151,10649,35212,86983,134104,27,202106,312733,819633
10477870000,761,1010,3361,6756,9235,44176,90141,134003,74,202076,316826,839528
10477880000,70,336,2030,2359,4499,6152,8558,16085,69,61805,101020,159022
10477890000,943,3145,14078,44931,73394,108949,166616,257699,139,470456,1026530,1607206
10477920000,184,466,4026,26813,55252,78442,137838,278481,14,429857,593764,810833
10477940000,2113,20090,39031,58210,80246,124378,201408,372045,15,534934,723347,961619
10477950000,3231,29320,41773,58618,79675,121500,194529,360851,280,514940,719177,1260336
10477960000,16634,26200,41391,58335,85056,126949,210714,372192,43,566175,742340,1095198
10477970000,3469,25337,39525,58241,82446,128703,210540,385842,24,543831,754163,1248092
10477980000,2723,21762,37893,58797,84269,131232,209274,372463,9,565326,733759,1037713
10477990000,7556,31784,45514,62169,87239,124557,193837,321978,75,463236,704675,1346116
10478010000,3803,29452,42544,60093,83378,131314,202909,371875,570,535188,710681,1257788
10478020000,2126,4160,35612,56277,83209,126343,191742,371649,3,538224,735132,979903
10478030000,3200,28591,43285,62579,82768,128086,208902,382514,649,536343,757061,1288166
10478060000,5667,26294,41923,57459,88549,136857,201588,296580,101,477387,1077336,1668316
10478070000,730,26423,29363,56162,84276,119702,179833,271440,7,421081,931004,1548357
10478100000,8718,32853,48368,65784,95413,143249,226478,385367,827,560393,838823,1524423
10478110000,7711,31048,46714,59685,87225,124636,189579,330597,51,473031,695549,1363866
10478120000,3724,30228,45756,60413,82665,127561,205137,365924,194,515018,737198,1353415
10478130000,3652,29507,42437,59659,80066,118382,193732,366571,56,516535,725730,1269533
10478140000,9290,25432,53319,71507,101181,161277,235614,330778,32,542132,1205267,1605751
10478150000,9059,22585,48718,61850,89847,133063,188023,279979,44,450300,990374,1238549
10478160000,9120,22780,48488,62880,90741,135587,193445,291764,371,457128,1009737,1273846
10478170000,13100,28911,54519,74339,111588,155242,226770,369240,60,571812,873419,1565207
10478190000,16711,28749,54452,75756,112847,157460,234260,380736,11,579093,868243,1593953
10478200000,17423,42941,55566,79893,127043,185870,264235,419586,796,1024223,1301308,1825402
10478210000,9310,24478,53044,70026,94996,149386,212768,306308,374,474066,1080705,1387458
10478220000,6703,18858,31327,66853,95386,134577,210444,344704,0,490965,699883,1372903
10478230000,6969,20869,31374,62280,96597,134172,206815,342388,452,479889,702418,1380878
10478240000,5276,14367,31150,63004,92209,133524,205264,305355,5,467785,681833,1292582
10478250000,1225,10800,27567,51565,75099,118073,171875,249530,8,420262,621386,996421
10478260000,1909,12318,28247,53421,81239,126298,182689,277962,9,448375,688128,1122346
10478270000,18102,23157,51316,89612,140374,209966,301626,645339,3,1340986,1805345,2219973
10478280000,1558,13023,25887,48921,72146,109760,161752,243837,6,404772,606019,989704
10478290000,3043,26316,41177,58763,82130,127069,198529,371833,11,546584,742683,1214519
10478300000,2868,26440,39867,57138,84443,127702,210232,379760,353,563860,741949,1132305
10478310000,6947,19265,32193,63489,94357,137024,214264,347894,85,509034,706698,1389110
10478320000,6830,20964,31817,62405,93647,132255,203124,339705,201,494496,693812,1378682
10478330000,6695,17340,30538,57408,87835,127434,204347,331398,26,475708,677120,1313806
10478340000,6861,23107,32433,61423,93624,137029,214333,354268,1210,528153,755379,1400291
10478350000,6854,21018,32173,62890,94581,136779,206125,350087,1261,513982,720630,1387789
10478360000,3350,14207,38668,61370,88196,145585,236580,406271,31,573261,1098701,1701772
10478380000,8156,34151,54023,80431,122216,189861,291609,471363,2260,798894,1465284,2041877
10478400000,665,2007,8746,20675,51449,75843,114885,175246,1,311812,473317,718446
10478410000,1410,4120,14213,40093,66257,93495,149719,237805,355,386996,588844,1152961
10478420000,797,3888,12062,37884,58695,84714,131126,216992,262,372716,578476,1077573
10478430000,3801,8683,19689,50384,76872,117145,192327,357128,173,522606,805612,1471384
10478440000,3362,11226,33333,54797,78947,129069,212629,379507,342,543383,850858,1553475
10478450000,7556,20232,52886,78398,119024,183415,295541,465722,936,767646,1415135,2002717
10478460000,628,14275,39973,64827,100038,159182,252723,428653,69,607971,1222215,1812201
10478480000,4777,14188,40920,63060,96976,151662,246253,416545,130,590163,1133159,1736030
10478490000,4879,11895,27065,55325,78104,119986,191145,351129,255,518447,792684,1457158
10478500000,4822,14208,40350,59910,88787,141784,230789,399775,9,562663,1036371,1659387
10478510000,2078,11462,33538,50410,70315,106583,177509,306473,405,467183,660384,1310175
10478520000,6702,15316,41639,61683,90955,147528,243090,407394,147,578300,1110744,1675257
10478540000,6342,15232,40728,61119,90422,144462,226363,402911,126,566387,1050064,1651623
10478550000,6315,15665,41426,62174,90330,144315,231760,401740,464,570564,1062186,1654568
10478560000,776,2050,3725,47177,60117,78665,120217,178700,202,240814,335281,673079
10478610000,779,2183,7364,41834,63601,87140,132762,190909,290,260423,357415,627137
10478620000,743,4981,12789,34806,73213,99301,147133,217792,55,297141,438169,711123
10478630000,2669,8219,19971,60356,85782,119587,177063,250543,88,372790,609835,1106847
10478660000,308,1152,4691,13928,41418,80434,110586,155510,29,223478,308917,457698
10478670000,297,970,2877,8002,15719,29917,61257,124575,29,163499,224336,355016
10478680000,400,1633,6616,24038,64248,96703,123161,169306,29,266817,423594,581918
10478690000,524,1820,6031,29108,64631,95864,121807,170813,61,260899,467098,606357
10478700000,654,2163,7900,31070,75399,109247,144704,201327,27,317931,496024,652021
10478710000,595,1793,7026,24608,77097,100046,136010,192350,34,303316,485507,635396
10478720000,724,2348,5512,20965,57803,74428,104084,145006,32,202820,290657,427602
10478730000,629,2691,6640,22577,58445,76700,113579,147700,109,206986,298538,467536
10478740000,678,2715,8327,23744,61421,78295,117486,153330,21,209885,307797,472628
10478750000,670,3208,6154,15061,52724,68835,91314,132597,104,184953,263914,382658
10478760000,808,2190,5782,23630,60312,74307,100582,131904,114,183670,264785,380274
10478770000,803,2970,8266,44014,69621,86158,114277,158029,50,245258,372323,572749
10478780000,931,3365,20190,52334,65539,92506,124781,176246,37,264222,405731,655069
10478790000,437,2403,18691,51101,62840,81480,115750,165718,36,234619,338035,626114
10478800000,373,1315,3130,16674,46228,61065,78386,107473,122,141759,209329,350146
10478810000,808,1887,4740,16033,48617,62154,82108,112480,55,147986,220674,348046
10478820000,635,2348,3926,11061,34057,63366,79142,97967,82,151033,220527,305972
10478830000,731,2224,7011,22400,61286,78139,98651,133706,50,188870,285680,447535
10478840000,356,1934,14404,49291,63669,91992,128568,186332,36,304038,464955,664930
10478850000,3215,9380,23613,59605,87774,127271,189373,255644,45,375703,613854,1154795
10478860000,671,4563,11704,43937,63977,90889,133550,180790,113,246580,350928,517136
10478870000,1035,4670,11723,43265,68855,98206,137623,206964,234,295889,487830,673439
10478880000,474,3444,9353,41975,49228,82837,121292,166292,127,233575,330876,510119
10478890000,779,3936,10018,44595,66444,87468,115401,164549,21,248646,351962,514214
10478900000,435,1658,4813,12774,24824,68579,113375,157527,35,215114,304724,503236
10478910000,771,3036,7276,15898,49613,94063,137426,174736,53,240326,385096,602714
10478920000,742,2655,6653,14403,36702,74666,104930,141771,97,193586,269651,421018
10478930000,963,3469,10246,28362,57874,82330,126952,185179,24,249776,363113,533890
10478940000,680,3038,7760,16040,43662,79188,114005,155671,76,214873,311754,482903
10478950000,1369,4935,12861,48772,71052,100368,149640,209515,51,299834,416902,811859
10478960000,1035,4146,14090,51524,70529,95874,145388,200141,76,295828,412569,786559
10478970000,1115,4801,10875,41501,67542,88727,139677,199371,58,282790,409609,686321
10478980000,446,3284,8348,29286,60179,81243,120709,163493,144,223653,330753,490891
10478990000,931,3381,8206,23784,58415,73489,100540,138415,34,198573,291811,416955
10479000000,1039,2572,5869,11603,44227,64259,77717,109901,32,163366,218152,308927
10479010000,536,2170,7264,18136,57284,76191,114571,160096,102,226111,321104,450925
10479020000,450,2319,7476,20316,57032,77130,113710,152662,72,220410,315129,449741
10479030000,1077,2272,7402,19130,43907,72344,99171,138916,90,197224,290187,437118
10479040000,1031,2093,6569,14221,42835,69116,95307,140068,124,191683,279965,408662
10479050000,1278,2578,6781,22461,55143,66595,83928,119368,37,176812,252097,362212
10479060000,1030,3314,6000,22041,56504,67498,92634,136527,80,199419,280063,410414
10479070000,1176,2856,6874,21413,55122,67964,82264,118239,69,173462,238851,335365
10479080000,679,1966,5541,40477,57791,69215,90618,133861,111,194145,280336,431173
10479090000,1183,2684,6611,25824,56640,66265,80581,111962,31,170684,236642,326813
10479100000,1147,3112,6233,24306,54721,67264,83770,110736,89,166211,239707,364542
10479110000,868,2642,6342,21604,55614,68733,87817,119649,0,174999,250967,390144
10479120000,1200,3378,7356,26672,58470,68271,90265,126158,34,181609,257318,409702
10479130000,713,3105,8072,25183,58636,74663,111706,150745,37,211644,307553,430486
10479140000,1594,4911,21288,51481,71355,103898,163203,227278,270,318021,464910,1050224
10479150000,479,2041,8079,41196,61370,82334,124573,181462,128,246200,361974,552307
10479160000,1153,3180,8037,36247,61807,81727,117320,163787,41,221070,324745,485956
10479170000,1746,3583,7703,29345,60064,69115,90387,127226,99,184266,265882,429260
10479180000,617,2196,4842,24135,53241,65927,81452,115869,103,170073,253731,397838
10479190000,576,2952,6779,26758,57528,67607,83018,117223,44,181328,260175,408379
10479200000,759,2181,6400,33842,60815,79289,122911,163877,135,230946,339901,501992
10479210000,476,1527,5590,27884,58913,78703,122995,165747,61,231744,344433,506866
10479220000,878,2661,6775,31540,60863,78370,116613,163660,99,225208,333152,487308
10479230000,508,1552,4937,40549,59310,71289,106009,146714,29,202033,296264,453345
10479260000,679,3420,30081,50223,58689,74915,105242,157986,19,221283,323237,546007
10479270000,420,1918,31440,48628,60200,71461,103316,157067,0,220192,313140,609724
10479290000,546,2123,9748,24831,56950,66398,87090,128896,29,176135,257418,395099
10479300000,790,1769,5797,26212,57679,67055,84845,131057,148,187389,263301,418110
10479310000,620,1860,4990,16880,47954,65122,85536,115363,144,153408,228350,374327
10479320000,1382,3622,6743,25792,60126,70549,96839,137912,29,186524,271466,426682
10479340000,427,2933,9748,40930,63068,88051,134995,191725,117,279110,408378,716899
10479350000,578,1499,6839,46570,61005,81025,123398,164547,138,233715,343694,505610
10479360000,784,5145,22233,53008,75825,115002,174775,244406,20,333736,479750,1105566
10479370000,481,4283,15030,55357,69130,101766,151110,217779,3,311032,451659,986666
10479380000,578,1238,4572,25299,57950,70433,103939,146658,61,198830,289110,447616
10479390000,487,1333,4669,42620,58526,69165,96198,148352,29,201947,293994,447743
10479400000,491,2320,5806,43841,56613,66623,92624,126434,135,176561,253109,392857
10479410000,248,858,3434,18279,47510,64057,83767,112363,45,173670,239968,390304
10479420000,396,1648,6277,40949,56568,69314,93715,130729,35,186559,268820,407857
10479430000,378,1040,3563,17463,52876,62014,78402,108653,83,156389,221365,329184
10479440000,457,2509,20709,52420,68149,90202,137743,205033,43,320372,495206,762361
10479450000,460,1686,34041,48013,59131,68552,93087,150150,35,216982,298408,558474
10479460000,276,1616,19175,48174,60996,84379,112244,163653,19,233243,332807,610996
10479470000,256,715,10945,43386,55895,68619,102860,158588,19,278616,419912,624587
10479480000,182,619,10302,44550,57687,72837,102775,161526,19,268247,410210,613389
10479490000,479,3264,20930,50633,68939,89557,131776,196231,129,311414,476671,726650
10479500000,303,1268,13100,39594,61599,82624,131574,202908,0,286088,416243,1102980
10479510000,1844,7572,16390,56568,79941,119661,166370,247738,98,379159,568926,937198
10479520000,845,2794,9391,24180,67119,97780,146733,196526,88,286772,408887,639277
10479561000,1146,3846,14528,33171,90958,132688,182696,283689,109,485840,658730,993874
10479562000,1934,5159,12257,27506,51979,108525,162683,215908,88,326631,520520,667879
10479570000,928,6262,14536,51986,76636,102590,166159,232100,161,337807,529699,915945
10479580000,1303,4438,10191,22616,71113,105522,151778,210879,51,311710,478519,647270
10479590000,2334,9171,23864,59080,86748,128637,194834,267226,151,392378,641281,1209928
10479600000,1051,4271,9291,21354,43809,79688,120221,172735,58,247521,354976,514016
10479610000,2025,6291,11901,26297,60436,121359,169527,237464,117,369048,547402,679094
10479620000,2091,6438,11490,21148,63540,110554,152872,214391,139,296102,499270,586235
10479640000,704,3396,13133,64077,93739,140019,200353,294087,0,421973,599267,864981
10479650000,1193,1958,5832,25109,71740,102063,155035,225265,95,318815,415141,597715
10479660000,1396,5855,12013,23158,54225,109101,152761,216941,212,298793,433267,576394
10479670000,1292,4666,9924,25138,61911,83787,132337,186204,233,264629,376502,538815
10479680000,1203,3994,10487,46667,69450,101126,158488,216817,22,308997,452893,658988
10479690000,1547,5409,12780,47630,68087,88547,128592,184643,0,266229,381853,661304
10479702000,1503,6209,19628,52997,72552,105377,159600,221892,44,326220,451283,960820
10479710000,2169,7751,28392,54885,78661,130927,200622,280829,299,394363,637161,1280646
10479720000,685,16677,55334,77529,115686,181342,265862,383880,15,558311,1108534,1696943
10479730000,520,3808,48097,69026,95549,140475,208410,293942,30,444486,634142,1258498
10479740000,1106,12910,54542,84654,123851,193560,276737,393623,26,566351,1075843,1711512
10479750000,2486,21740,55217,82884,121056,193324,275949,398732,39,600659,1235494,1817361
10479760000,1344,14131,52149,71689,106320,166466,237781,354735,30,533661,1051429,1666852
10479770000,121,1009,7644,45147,63931,89610,138591,202928,26,299667,415246,728091
10479780000,138,2686,12466,49661,67166,96151,155951,225624,52,327855,457051,961980
10479790000,285,3802,32714,58458,72790,100920,165428,233311,26,342084,488140,1132581
10479800000,2323,9393,51813,64250,86320,136321,197100,281958,56,414854,961810,1634260
10479810000,157,4827,36538,58720,73827,106825,169132,237674,13,345793,507993,1179281
10479820000,234,4267,18327,57084,72277,98157,161352,235432,58,342370,481369,1118316
10479830000,338,13901,48518,64413,91655,147668,204242,312912,46,487809,1030993,1616963
10479840000,138,2136,9453,46863,64979,88014,141341,197344,59,297816,413009,819714
10479850000,2146,25748,56301,71336,109513,161753,240020,355696,15,550452,1193711,1755773
10479860000,1179,12474,51489,66583,94712,148491,209218,318754,23,493868,1005796,1618293
10479870000,2067,41346,61045,83306,130550,183410,273598,386840,31,615023,1252294,1844734
10479880000,462,32215,47566,65083,100477,153327,230171,334762,13,533583,1162713,1730678
10479890000,235,2764,15423,48710,68021,92756,151556,216517,71,311218,433718,964117
10479900000,170,1037,14700,54050,73200,110841,164159,241377,23,391155,584065,1161245
10479910000,142,4591,18844,51183,72558,100336,158854,232314,2,330951,486070,1109149
10479920000,2164,20047,51192,72563,116029,164803,244057,365611,21,564244,1199787,1779338
10479930000,124,1033,10245,52788,71466,102219,142490,218127,32,344324,525529,740542
10479940000,293,17156,49201,66478,99614,157308,230200,356700,11,543062,1117736,1694207
10479950000,2660,6594,10497,13153,46788,81352,109417,161038,1262,227413,303631,419624
10479960000,1949,7833,45909,78849,111512,160966,241926,340303,270,487798,695428,1299694
10479970000,646,8014,32039,67298,91881,127240,191158,272415,30,420894,596097,1152453
10479981000,2085,6234,13428,23430,65122,82925,118461,167203,391,231873,317547,424455
10479982000,992,6824,13604,39237,68170,97174,131709,170346,84,229189,323309,430988
10479990000,1247,3105,15814,59249,76188,106863,152840,234578,507,327657,457021,811144
10480002000,1193,5445,26983,60415,80384,118273,179673,273210,539,420866,629066,1253313
10480010000,1372,2690,15705,61968,75753,105158,153014,221984,74,310870,429386,796136
10480020000,383,2389,9715,50255,73257,101203,138733,204941,160,332596,477868,688113
10480030000,804,19343,53407,76025,114976,166775,246607,355463,28,547399,1099783,1709878
10480040000,322,1226,4206,30818,71197,98845,138374,205806,21,288060,393843,576985
10480050000,326,2516,9780,55775,80415,115496,150324,222531,63,337357,497336,693828
10480060000,2078,41240,61400,87856,132345,196773,286904,406446,14,681443,1345784,1900715
10480070000,605,18237,53174,75615,113962,163265,246876,356945,44,542464,1109067,1727119
10480080000,536,3607,50094,68087,99102,149853,214287,314982,0,493570,915199,1533911
10480100000,1607,3840,23145,60505,83218,116520,157834,233354,39,362120,532816,744609
10480110000,643,19855,52670,76236,111002,165871,237901,351529,51,552142,1152652,1737590
10480120000,800,4043,23101,57835,81075,116778,174528,252957,21,387151,567198,1081899
10480180000,1178,3032,15490,38130,69250,87656,133027,180042,0,247674,356879,650171
10480220000,491,2464,27819,60483,78650,113066,166637,230689,108,369960,566050,1183818
10480230000,977,12893,40290,57019,79590,122096,179117,264346,177,397230,832494,1472910
10480240000,633,41005,53941,74758,121878,174041,267085,385201,36,668191,1342616,1868732
10480250000,985,42334,53415,81320,128683,188616,282126,412068,122,768505,1470549,1976909
10480260000,7675,43731,55334,88382,142022,201873,293688,477313,61,1054747,1690620,2126195
10480270000,536,7717,45037,57798,92411,145776,208142,311905,63,483453,1022316,1597335
10480280000,4754,42477,54690,82536,131305,194196,283335,442281,35,925784,1602315,2094310
10480290000,675,38173,45795,64129,101815,161488,238093,344049,76,632822,1294712,1863019
10480300000,29691,42674,57692,97044,151765,227605,323361,639504,83,1393989,1873855,2259329
10480310000,795,36857,43941,61167,99708,152637,231522,348106,81,564717,1230126,1805150
10480320000,427,17233,41990,55149,84863,140675,208089,305828,51,540958,1173935,1750832
10480331000,7456,41101,54270,82258,132723,201756,289716,463432,180,1057610,1722438,2168445
10480332000,15744,40292,53900,93367,144168,217740,315821,675496,222,1410339,1865356,2271992
10480340000,329,10153,33600,55071,85634,138555,209852,306613,82,497544,1088718,1700976
10480350000,374,28759,37635,57808,94608,151871,225520,332625,107,552139,1209495,1783572
10480361000,28190,38707,48495,79031,127048,196694,306313,519257,47,1239899,1777418,2190651
10480362000,431,28752,40766,51036,80967,133382,206431,303393,31,502829,1152581,1720393
10480370000,722,38028,46947,72324,120146,178607,263325,381035,27,700867,1425890,1928377
10480380000,400,24732,36030,56123,89810,146216,217994,319724,154,516404,1137430,1741378
10480390000,528,36575,41784,62427,103659,159123,247922,355695,97,731293,1419508,1935104
10480400000,548,10046,34995,47786,75738,119682,177829,268594,161,433993,969810,1570959
10480410000,400,9579,34415,48263,73787,119852,173179,266890,34,429736,926327,1521325
10480420000,654,8383,37284,54436,79185,121095,174903,272774,68,432826,928907,1550976
