"MB_CODE16","value"
10013660000,34614
10013681000,42076
10013682000,41093
10013690000,39167
10013700000,58791
10013710000,92448
10013740000,71164
10013750000,51946
10013760000,61565
10013770000,43277
10013780000,37146
10013790000,33856
10013810000,40287
10013820000,70587
10013830000,41683
10013840000,39771
10013850000,29550
10013860000,32970
10013870000,41513
10013880000,56002
10013890000,31408
10013920000,67621
10013930000,68002
10013940000,94798
10013950000,55541
10013960000,67760
10013990000,55651
10014000000,46765
10014010000,49259
10014020000,45004
10014030000,56376
10014040000,47121
10014050000,32154
10014060000,32809
10014100000,73690
10014111000,106595
10014120000,87742
10014130000,95461
10014140000,75779
10014150000,71414
10014180000,83288
10014250000,86614
10014260000,74441
10014270000,51091
10014280000,63857
10014290000,55074
10014300000,55385
10014330000,75939
10014350000,50401
10014360000,50137
10014380000,48107
10014390000,53997
10014400000,67055
10014410000,64903
10014420000,68699
10014450000,53896
10014460000,48654
10014470000,47505
10014480000,48462
10014490000,48462
10014500000,42117
10014510000,48367
10014520000,42075
10014530000,45989
10014540000,62910
10014550000,44677
10014560000,60460
10014570000,67209
10014580000,65066
10014590000,65748
10014600000,67455
10014610000,70769
10014640000,42016
10014650000,51844
10014660000,41478
10014670000,47644
10014680000,37907
10014730000,36760
10014770000,32175
10014790000,57988
10014800000,41609
10014810000,66810
10014840000,53331
10014850000,68700
10014880000,56921
10014890000,53866
10014900000,64000
10014910000,41025
10014920000,38924
10014930000,38159
10014940000,40800
10014950000,42155
10014960000,42566
10014970000,114658
10014980000,88597
10014990000,51940
10015000000,49538
10015010000,49684
10015020000,47226
10015030000,32416
10015040000,40940
10015050000,22976
10015060000,36656
10015070000,30317
10015080000,57801
10015090000,59451
10015100000,65439
10015110000,72185
10015120000,69226
10015130000,54179
10015140000,59800
10015150000,59750
10015160000,46076
10015170000,49973
10015181000,66583
10015182000,73773
10015190000,63972
10015200000,50227
10015210000,62805
10015220000,58811
10015250000,27784
10015260000,34254
10015280000,52984
10015290000,54297
10015300000,65576
10015310000,64589
10015320000,65933
10015330000,62782
10015340000,81019
10015350000,74485
10015360000,70576
10015370000,58241
10015380000,50912
10015390000,60529
10015400000,55251
10015410000,48728
10015420000,67738
10015431000,63841
10015432000,83113
10015460000,81699
10015500000,56700
10015550000,61289
10015560000,63852
10015570000,57873
10015580000,51375
10015590000,50883
10015600000,45216
10015610000,46665
10015620000,57829
10015630000,69128
10015640000,57588
10015650000,49429
10015660000,57413
10015670000,51554
10015700000,115958
10015722000,279789
10015732000,330678
10015740000,178996
10015751000,269676
10015752000,168265
10015760000,101418
10015770000,117172
10015781000,74612
10015782000,85327
10015811000,75983
10015830000,121169
10015840000,67943
10015850000,66669
10015860000,100717
10015870000,51107
10015890000,49161
10015900000,46640
10015910000,59089
10015920000,52875
10015930000,59249
10015941000,75208
10015942000,56973
10015961000,60370
10015962000,49891
10015970000,119177
10015992000,91154
10016001000,110589
10016002000,138418
10016012000,99967
10016020000,62857
10016030000,66431
10016040000,64760
10016050000,59944
10016070000,149283
10016080000,112508
10016090000,158820
10016100000,114416
10016110000,169132
10016140000,250458
10016151000,317275
10016160000,299679
10016180000,135969
10016200000,174333
10016210000,148095
10016220000,230116
10016230000,142446
10016240000,122148
10016250000,111232
10016260000,58904
10016280000,179608
10016290000,180703
10016300000,123128
10016330000,127695
10016342000,85082
10016350000,152699
10016360000,168032
10016370000,118531
10016390000,156744
10016400000,129803
10016411000,121857
10016414000,119823
10016415000,114406
10016420000,46538
10016430000,59180
10016440000,99321
10016450000,25468
10016460000,20702
10016470000,47127
10016482000,35539
10016490000,34122
10016510000,47228
10016520000,27000
10016530000,36201
10016540000,62614
10016581000,53315
10016582000,53837
10016590000,58148
10016600000,97893
10016611000,76869
10016640000,53664
10016650000,49356
10016661000,45940
10016662000,20132
10016670000,43171
10016680000,60082
10016690000,32913
10016700000,42769
10016710000,56752
10016720000,183077
10016740000,46846
10016760000,59229
10016770000,105936
10016782000,60280
10016801000,122372
10016802000,150719
10016811000,135696
10016812000,87302
10016820000,85926
10016860000,73713
10016870000,74268
10016880000,88501
10016891000,42996
10016900000,41855
10016911000,49952
10016920000,65501
10016931000,84408
10016932000,66109
10016952000,86521
10016960000,41030
10016970000,40899
10016980000,42259
10016990000,64612
10017000000,45912
10017010000,44616
10017020000,50846
10017030000,44914
10017040000,35460
10017050000,33023
10017060000,33573
10017070000,131455
10017090000,54622
10017100000,41814
10017110000,44020
10017120000,47513
10017130000,54446
10017140000,54173
10017150000,56854
10017160000,58563
10017171000,64695
10017172000,52863
10017173000,44962
10017174000,58873
10017175000,49549
10017176000,50839
10017177000,49825
10017180000,14644
10017190000,14566
10017200000,15546
10017213000,26112
10017220000,66357
10017230000,46675
10017240000,67403
10017250000,74990
10017262000,42163
10017271000,39934
10017272000,44911
10017281000,35854
10017282000,37772
10017291000,20813
10017292000,6035
10017300000,15149
10017310000,18807
10017330000,26642
10017340000,31131
10017370000,36588
10017380000,13061
10017390000,18521
10017400000,15787
10017412000,37253
10017420000,34846
10017430000,17943
10017440000,70659
10017450000,154453
10017460000,15478
10017470000,18222
10017480000,26389
10017490000,16381
10017502000,70867
10017510000,15728
10017520000,14647
10017530000,14617
10017550000,13665
10017560000,16212
10017570000,14515
10017580000,8966
10017600000,9018
10017611100,45419
10017611200,54821
10017611300,58318
10017611400,54708
10017611700,56539
10017611800,55852
10017612200,54353
10017620000,16797
10017630000,9318
10017651000,19313
10017652000,9804
10017653000,10579
10017654000,13620
10017655000,24477
10017656000,9415
10017658000,28584
10017660000,7967
10017670000,6822
10017680000,12259
10017690000,8300
10017700000,7693
10017711000,9682
10017712000,36530
10017713000,15764
10017720000,3240
10017730000,31609
10017740000,32892
10017750000,80605
10017760000,113993
10017770000,91086
10017780000,121905
10017790000,22727
10017801000,26383
10017802000,22788
10017811000,33669
10017812000,33105
10017813000,66185
10017830000,39753
10017841100,21815
10017841200,21621
10017842100,21784
10017842200,19626
10017843100,22444
10017843200,21970
10017845000,26812
10017846000,28489
10017848000,41552
10017850000,24480
10017861000,1717
10017862000,36301
10017870000,31090
10017891000,46302
10017892000,52777
10017893000,39693
10017894000,40368
10017895000,39481
10017900000,37119
10017920000,19577
10017930000,21024
10017940000,26895
10017960000,23776
10017971000,135024
10017972000,137913
10017980000,24038
10017990000,76730
10018011000,127130
10018013000,120117
10018014000,109257
10018015000,135652
10018020000,27270
10018031000,43845
10018032000,72907
10018033000,26619
10018041000,40153
10018042000,44244
10018043000,42287
10018051000,64282
10018052000,36131
10018053000,32465
10018072000,74176
10018080000,9525
10018100000,45517
10018110000,28451
10018120000,31982
10018131000,54991
10018132000,53571
10018140000,32366
10018150000,23279
10018160000,71282
10018170000,116764
10018180000,87516
10018190000,98389
10018201000,97581
10018202000,115767
10018220000,8974
10018230000,15154
10018240000,38057
10018251000,31820
10018252000,55956
10018253000,32402
10018261000,66144
10018262000,58135
10018272000,44997
10018273000,26680
10018280000,87318
10018290000,30381
10018300000,56389
10018310000,83745
10018320000,131456
10018330000,12564
10018340000,10920
10018350000,22341
10018360000,30239
10018370000,70840
10018380000,64964
10018390000,164631
10018410000,15536
10018420000,17885
10018430000,21065
10018450000,13103
10018460000,50517
10018470000,28163
10018480000,42119
10018491000,40407
10018492000,35712
10018493000,43305
10018501000,18379
10018502000,67889
10018503000,47065
10018504000,18070
10018510000,55027
10018520000,55239
10018531000,54608
10018532000,50418
10018533000,52557
10018540000,111220
10018560000,82556
10018570000,87349
10018580000,123110
10018591000,171599
10018592000,152058
10018601000,22101
10018611000,37981
10018612000,37089
10018620000,7651
10018630000,20291
10018640000,34019
10018650000,62355
10018660000,95579
10018670000,121746
10018680000,35173
10018690000,86247
10018700000,17089
10018710000,77879
10018720000,35506
10018730000,56212
10018740000,60407
10018750000,93489
10018760000,56214
10018770000,15534
10018781000,39221
10018782000,30984
10018790000,64818
10018800000,27860
10018810000,30532
10018820000,29975
10018830000,69611
10018840000,54486
10018850000,63966
10018860000,85350
10018870000,65197
10018880000,20934
10018890000,12772
10018900000,19634
10018910000,17564
10018920000,49370
10018932000,52707
10018960000,18345
10018970000,27382
10018980000,16587
10018990000,45226
10019000000,69079
10019011000,42621
10019012000,39726
10019021000,125615
10019022000,128342
10019023000,139191
10019024000,123467
10019031000,101363
10019032000,135907
10019033000,131790
10019041000,14667
10019042000,14864
10019045000,17221
10019050000,14311
10019060000,22524
10019070000,20216
10019080000,18584
10019090000,17633
10019110000,11570
10019123000,48641
10019124000,26688
10019125000,56019
10019130000,80659
10019140000,32023
10019150000,38171
10019160000,64933
10019170000,67521
10019180000,64862
10019190000,111935
10019200000,95564
10019210000,79897
10019220000,116906
10019230000,99802
10019240000,87499
10019252000,123534
10019253000,125576
10019254000,125550
10019260000,9875
10019271000,46706
10019272000,53626
10019273000,43108
10019280000,30583
10019290000,21548
10019300000,62837
10019310000,29032
10019320000,40414
10019330000,114787
10019340000,117455
10019360000,81755
10019370000,30790
10019380000,25558
10019390000,69185
10019400000,13392
10019410000,13925
10019420000,32912
10019430000,25722
10019440000,32210
10019450000,33556
10019461000,33805
10019462000,31214
10019470000,35430
10019481000,34669
10019482000,34854
10019490000,132704
10019500000,85343
10019520000,94612
10019530000,23309
10019541000,12305
10019542000,9896
10019550000,15685
10019560000,17637
10019570000,89776
10019580000,83552
10019590000,23483
10019610000,19387
10019620000,11012
10019630000,15672
10019650000,16859
10019660000,14553
10019670000,27686
10019680000,59779
10019690000,123974
10019701000,123048
10019702000,157176
10019711000,21239
10019730000,20353
10019740000,17203
10019750000,20156
10019771000,16894
10019772000,11431
10019780000,37801
10019790000,7996
10019800000,34510
10019810000,12583
10019820000,12566
10019830000,21423
10019840000,28252
10019851000,34701
10019852000,44241
10019853000,32649
10019854000,40734
10019855000,30650
10019860000,96735
10019870000,19965
10019880000,40079
10019890000,71355
10019900000,24271
10019910000,70490
10019920000,53308
10019930000,57436
10019940000,54669
10019950000,71522
10019960000,75043
10019970000,55741
10019980000,73414
10019990000,70471
10020000000,69839
10020010000,40203
10020020000,14634
10020030000,65712
10020042000,145230
10020043000,154419
10020050000,64127
10020060000,14188
10020070000,54966
10020080000,47089
10020090000,68253
10020100000,148125
10020110000,110479
10020120000,58341
10020130000,91372
10020140000,14504
10020150000,23313
10020170000,36384
10020181000,15611
10020182000,16552
10020190000,15185
10020200000,16481
10020210000,29741
10020220000,50540
10020230000,32482
10020240000,29938
10020250000,34862
10020260000,34229
10020270000,35073
10020280000,113304
10020290000,84936
10020300000,74951
10020310000,84710
10020320000,18928
10020330000,7232
10020340000,67596
10020350000,56645
10020360000,25856
10020380000,16464
10020390000,18211
10020400000,16921
10020410000,13176
10020420000,146763
10020431000,22562
10020432000,27308
10020433000,21152
10020440000,24304
10020450000,20036
10020460000,14873
10020470000,17705
10020480000,18935
10020500000,20688
10020511000,32306
10020512000,32591
10020520000,19247
10020530000,128985
10020540000,33108
10020550000,43482
10020570000,68580
10020580000,51499
10020591000,55124
10020592000,65961
10020593000,73480
10020594000,61102
10020600000,124572
10020610000,121524
10020620000,21145
10020630000,25787
10020650000,49312
10020660000,28258
10020671000,47544
10020672000,49777
10020673000,56703
10020674000,48969
10020675000,45532
10020676000,66233
10020681000,24544
10020682000,34201
10020683000,34030
10020690000,69812
10020700000,68255
10020710000,19783
10020720000,42351
10020730000,20081
10020740000,9550
10020750000,24649
10020760000,14638
10020770000,21544
10020780000,31072
10020790000,23736
10020800000,22343
10020810000,18824
10020820000,12199
10020830000,44369
10020840000,63476
10020850000,24783
10020860000,25044
10020870000,14124
10020880000,72195
10020890000,51771
10020901000,22305
10020902000,27933
10020910000,17233
10020920000,10541
10020930000,53516
10020940000,7582
10020950000,15358
10020960000,10877
10020970000,35105
10020980000,87194
10020990000,21867
10021000000,113607
10021010000,78984
10021020000,90440
10021030000,146896
10021040000,23199
10021050000,22842
10021060000,64024
10021070000,69008
10021090000,100039
10021100000,117249
10021110000,80648
10021120000,78863
10021130000,103550
10021140000,15780
10021150000,17193
10021161000,7402
10021170000,8371
10021180000,43517
10021190000,20004
10021200000,14970
10021210000,13747
10021220000,16042
10021230000,34401
10021241000,18293
10021242000,14344
10021243000,9980
10021244000,9432
10021250000,21814
10021270000,16421
10021280000,14389
10021290000,17595
10021300000,23611
10021310000,20234
10021320000,20081
10021330000,13878
10021340000,49550
10021350000,42749
10021360000,35822
10021370000,35043
10021380000,52757
10021390000,65666
10021400000,70797
10021410000,27524
10021420000,14926
10021431000,63643
10021432000,40433
10021440000,145161
10021450000,89372
10021460000,89348
10021470000,124424
10021480000,69661
10021490000,125666
10021520000,29047
10021530000,46714
10021540000,46716
10021550000,51469
10021560000,53619
10021570000,55714
10021580000,1626
10021591000,32901
10021592000,36233
10021593000,33621
10021594000,37528
10021601000,39124
10021602000,35011
10021621000,9981
10021622000,11831
10021630000,56936
10021650000,70537
10021670000,84753
10021690000,64774
10021701000,39476
10021702000,38654
10021703000,40397
10021720000,67685
10021760000,62065
10021770000,112612
10021790000,15281
10021810000,127874
10021820000,61168
10021830000,53342
10021840000,47362
10021860000,6004
10021871000,128917
10021872000,134683
10021880000,28853
10021892000,60238
10021910000,27122
10021920000,20465
10021930000,26155
10021940000,17525
10021950000,40332
10021960000,10234
10021970000,19247
10021980000,15827
10021990000,18742
10022000000,46843
10022010000,16933
10022020000,18756
10022030000,24083
10022040000,24176
10022050000,33656
10022060000,33055
10022080000,18635
10022090000,12881
10022100000,45694
10022111000,116332
10022112000,126212
10022120000,114241
10022130000,116430
10022140000,130191
10022150000,34733
10022160000,57096
10022170000,78798
10022180000,58848
10022190000,115146
10022200000,107851
10022210000,174833
10022220000,12470
10022231000,35633
10022232000,33886
10022233000,56863
10022240000,11933
10022250000,15231
10022260000,17505
10022280000,14677
10022290000,29537
10022300000,27952
10022310000,33728
10022330000,48792
10022340000,67702
10022350000,58920
10022360000,28338
10022370000,23734
10022390000,20102
10022420000,45289
10022430000,8721
10022442000,67516
10022450000,14782
10022460000,18101
10022470000,16998
10022480000,48775
10022490000,70225
10022500000,40595
10022511000,37516
10022512000,37458
10022521000,66854
10022522000,52458
10022523000,51646
10022530000,81937
10022540000,30993
10022550000,133331
10022560000,15023
10022570000,20657
10022580000,77706
10022590000,69679
10022600000,168701
10022620000,13861
10022630000,20471
10022650000,55907
10022660000,36974
10022670000,46042
10022680000,52404
10022690000,47446
10022700000,55022
10022720000,68704
10022740000,113207
10022751000,35428
10022752000,49338
10022753000,34863
10022754000,33344
10022755000,34526
10022756000,48118
10022770000,10621
10022790000,65254
10022800000,66278
10022810000,102372
10022820000,93085
10022830000,64482
10022840000,100805
10022850000,90062
10022860000,43769
10022870000,81910
10022880000,54178
10022890000,15812
10022920000,84604
10022930000,43149
10022940000,70540
10022950000,126029
10022970000,18528
10022980000,45902
10022990000,28486
10023000000,41584
10023010000,55865
10023020000,15917
10023030000,15219
10023050000,134414
10023060000,32655
10023080000,18482
10023090000,23304
10023100000,31426
10023110000,28434
10023120000,17566
10023130000,16738
10023140000,19866
10023150000,40640
10023160000,9058
10023170000,12291
10023180000,69951
10023200000,72710
10023210000,40024
10023220000,70018
10023230000,121926
10023240000,42916
10023250000,54615
10023260000,55742
10023270000,25472
10023280000,36837
10023290000,17939
10023300000,18862
10023310000,22554
10023320000,58092
10023330000,27849
10023340000,8291
10023350000,15909
10023361000,9014
10023362000,9858
10023370000,16079
10023380000,9582
10023390000,15322
10023400000,21935
10023410000,33294
10023420000,31199
10023430000,116333
10023440000,13737
10023450000,29051
10023460000,53652
10030510000,19083
10031630000,16227
10031640000,28097
10031650000,34426
10031660000,25856
10031670000,28106
10031680000,37657
10031690000,20845
10031700000,38002
10031710000,35657
10031720000,44064
10031730000,21759
10031740000,22727
10031750000,31114
10031760000,24482
10031770000,19443
10031780000,29638
10031790000,20610
10031800000,16623
10031810000,6747
10031820000,33476
10031840000,46026
10031850000,36240
10031860000,50452
10031880000,30671
10031890000,29964
10031900000,20532
10031910000,25246
10031920000,34185
10031940000,8717
10031950000,30252
10031960000,29772
10031970000,26628
10031980000,21048
10031990000,20276
10032000000,11646
10032010000,18199
10032020000,34299
10032030000,26298
10032040000,22255
10032050000,24393
10032060000,31521
10032070000,23211
10032080000,26836
10032120000,32998
10032130000,32265
10032140000,32563
10032150000,22615
10032160000,28873
10032180000,35320
10032190000,32982
10032200000,23293
10032210000,29769
10032220000,30238
10032240000,27972
10032250000,26981
10032260000,21522
10032270000,24073
10032280000,23307
10032290000,19633
10032310000,17889
10032320000,16395
10032330000,14118
10032340000,26926
10032350000,27499
10032360000,20818
10032370000,24455
10032380000,17292
10032390000,21659
10032400000,27113
10032410000,27354
10032420000,22689
10032430000,29384
10032440000,27357
10032450000,29023
10032460000,41205
10032470000,21959
10032480000,20952
10032490000,33809
10032500000,16214
10032510000,52122
10032521000,41361
10032522000,46531
10032530000,37369
10032560000,33697
10032570000,23656
10032580000,27623
10032590000,29867
10032600000,42173
10032610000,41018
10032620000,51015
10032640000,38491
10032650000,62441
10032660000,55956
10032680000,29432
10032691000,77166
10032692000,66891
10032700000,74443
10032710000,66942
10032720000,30890
10032730000,23037
10032770000,20428
10032780000,25666
10032790000,19305
10032800000,31812
10032810000,32887
10032830000,48297
10032840000,54212
10032850000,46919
10032860000,55577
10032870000,54495
10032890000,15256
10032900000,16813
10032910000,27864
10032920000,28046
10032930000,25896
10032942000,13089
10032951000,41756
10032952000,17015
10032953000,36266
10032960000,41521
10032971000,11659
10032972000,16846
10032981000,14181
10032982000,21133
10032990000,15285
10033000000,28706
10033010000,24052
10033020000,23432
10033030000,14151
10033041000,28216
10033042000,27261
10033043000,30048
10033050000,16258
10033060000,19530
10033070000,20065
10033080000,16953
10033090000,23983
10033100000,23236
10033110000,24004
10033120000,24050
10033130000,29883
10033140000,25148
10033150000,28803
10033160000,25931
10033170000,24631
10033180000,27287
10033190000,32466
10033200000,32603
10033210000,30085
10033220000,23102
10033230000,15897
10033240000,25476
10033250000,28103
10033261000,30556
10033262000,30797
10033270000,35093
10033280000,32830
10033290000,27851
10033300000,25575
10033310000,32375
10033320000,36131
10033330000,28208
10033340000,29610
10033350000,31973
10033360000,26150
10033370000,31642
10033380000,28935
10033390000,35540
10033400000,28755
10033410000,27966
10033420000,32042
10033430000,29842
10033440000,29906
10033450000,23454
10033460000,28719
10033470000,31771
10033480000,29275
10033490000,29144
10033500000,28951
10033510000,35072
10033520000,33028
10033530000,34339
10033540000,28921
10033550000,26068
10033560000,21192
10033571000,15000
10033572000,14034
10033580000,22728
10033591000,26160
10033592000,25122
10033600000,25947
10033610000,26791
10033620000,34557
10033630000,26515
10033640000,34518
10033650000,30498
10033660000,36211
10033670000,35786
10033680000,34963
10033691000,33027
10033692000,34596
10033701000,34145
10033702000,35565
10033703000,32299
10033704000,32539
10033705000,33425
10033706000,33682
10033710000,28655
10033720000,43106
10033730000,18702
10033740000,31051
10033750000,29501
10033761000,29453
10033763000,30439
10033770000,33937
10033780000,31977
10033790000,32143
10033800000,33680
10033810000,28709
10033820000,13369
10033830000,10159
10033840000,7723
10033850000,17202
10033860000,19992
10033870000,21768
10033880000,21410
10033890000,11225
10033900000,6775
10033910000,10210
10033920000,7068
10033930000,27914
10033940000,27984
10033950000,38319
10033961000,38012
10033962000,28516
10033970000,30059
10033980000,29506
10033991000,35780
10033992000,22150
10034000000,24522
10034010000,24577
10034020000,33729
10034031000,29815
10034032000,32108
10034040000,15700
10034050000,26821
10034060000,27323
10034080000,23132
10034090000,24937
10034100000,22813
10034110000,22980
10034120000,23166
10034130000,19668
10034140000,19921
10034150000,20142
10034160000,19418
10034170000,27199
10034180000,21921
10034190000,23247
10034200000,26879
10034211000,6482
10034212000,21185
10034220000,17252
10034230000,19136
10034240000,25170
10034250000,23885
10034270000,16360
10034280000,16442
10034290000,25448
10034300000,15232
10034310000,18820
10034320000,14690
10034330000,20933
10034350000,27617
10034360000,24583
10034370000,21146
10034380000,19257
10034390000,18282
10034410000,17486
10034421000,17841
10034422000,17155
10034430000,22040
10034440000,35581
10034450000,30857
10034460000,14455
10034470000,22557
10034480000,45926
10034490000,30337
10034500000,37775
10034520000,40395
10034530000,22656
10034540000,21920
10034550000,21109
10034560000,23706
10034570000,24581
10034580000,24621
10034590000,25582
10034600000,27293
10034610000,27254
10034620000,27195
10034631000,27184
10034632000,27969
10034640000,26814
10034650000,25357
10034660000,25498
10034670000,24445
10034680000,23592
10034690000,24083
10034700000,23674
10034711000,36490
10034712000,48976
10034720000,24013
10034731000,49583
10034732000,44809
10034733000,49190
10034740000,36484
10034750000,23146
10034760000,31287
10034770000,40173
10034780000,20883
10034791000,28695
10034792000,32331
10034793000,29331
10034800000,34415
10034810000,28227
10034820000,23777
10034841000,27235
10034842000,30843
10034850000,21019
10034860000,19420
10034870000,27996
10034880000,44866
10034891000,26956
10034892000,33331
10034900000,38602
10034911000,43450
10034912000,14196
10034920000,39364
10034930000,38104
10034941000,35906
10034942000,39242
10034970000,30174
10034980000,31853
10034990000,39893
10035001000,42394
10035002000,35643
10035010000,34472
10035020000,36769
10035030000,35719
10035041000,39774
10035042000,36055
10035050000,42707
10035060000,32189
10035070000,40623
10035080000,35817
10035130000,22508
10035140000,23115
10035170000,44834
10035180000,33615
10035190000,45884
10035210000,56852
10035220000,58456
10035230000,44753
10035240000,57147
10035250000,56050
10035260000,43869
10035270000,42351
10035280000,61408
10035290000,55200
10035300000,43233
10035310000,42592
10035320000,43909
10035330000,47833
10035340000,45059
10035350000,48986
10035360000,47420
10035370000,46631
10035380000,37197
10035390000,46703
10035400000,44769
10035410000,48254
10035420000,45986
10035430000,36493
10035440000,43954
10035490000,31083
10035500000,41855
10035510000,42642
10035520000,48602
10035530000,37046
10035540000,32926
10035550000,39535
10035560000,48977
10035570000,52676
10035591000,28686
10035611000,64841
10035612000,72930
10035613000,59229
10035614000,58794
10035616000,54729
10035630000,51128
10035641000,52333
10035650000,62960
10035661000,74648
10035662000,70795
10035671000,65651
10035672000,57638
10035673000,58497
10035713000,25260
10035714000,32228
10035715000,39206
10035716000,38786
10035720000,31980
10035730000,32446
10035740000,33013
10035750000,32851
10035760000,38481
10035770000,33220
10035780000,27890
10035790000,33909
10035801000,34534
10035802000,26733
10035810000,34140
10035830000,26637
10035850000,41783
10035860000,39402
10035880000,52724
10035890000,49517
10035900000,50238
10035910000,52543
10035920000,52155
10035930000,47827
10035940000,46439
10035950000,42172
10035960000,39139
10035970000,27795
10035990000,33717
10036000000,33401
10036010000,41597
10036030000,53858
10036050000,57051
10036061000,35521
10036080000,35133
10036100000,55274
10036120000,54089
10036130000,19977
10036140000,19510
10036150000,27307
10036160000,19992
10036170000,19904
10036180000,31698
10036191000,19584
10036192000,21411
10036200000,30568
10036210000,26515
10036220000,20551
10036230000,35475
10036240000,19222
10036250000,33404
10036270000,22381
10036280000,23807
10036290000,28391
10036300000,23566
10036310000,33357
10036321000,29547
10036322000,32468
10036351000,32374
10036352000,30385
10036360000,26809
10036370000,24567
10036380000,17898
10036390000,15019
10036400000,26053
10036430000,32393
10036440000,35206
10036450000,44010
10036470000,35995
10036480000,50044
10036490000,51118
10036500000,49673
10036510000,47945
10036520000,33626
10036530000,35877
10036540000,50445
10036550000,46356
10036560000,54655
10036570000,51018
10036580000,56464
10036590000,39189
10036600000,37873
10036610000,40894
10036620000,39297
10036640000,54376
10036650000,54838
10036660000,53216
10036670000,47677
10036680000,49057
10036690000,41023
10036710000,40286
10036720000,41657
10036730000,46551
10036740000,39397
10036750000,44035
10036760000,49810
10036770000,56469
10036780000,55341
10036800000,47024
10036810000,43448
10036820000,41152
10036830000,42690
10036840000,44428
10036870000,39760
10036880000,41540
10036890000,40600
10036900000,37637
10036910000,43773
10036930000,49448
10036940000,37697
10036950000,39165
10036980000,36711
10036990000,32166
10037000000,33028
10037010000,36052
10037020000,40543
10037030000,41170
10037040000,41865
10037050000,41769
10037060000,36373
10037070000,37585
10037080000,36332
10037090000,41373
10037100000,34928
10037110000,37603
10037120000,35449
10037131000,31516
10037132000,22958
10037133000,32979
10037134000,26774
10037135000,32507
10037136000,24597
10037140000,39028
10037151000,28059
10037152000,29279
10037153000,35408
10037160000,43887
10037171000,32382
10037172000,37510
10037180000,38283
10037200000,61046
10037210000,60723
10037220000,58119
10037230000,19375
10037240000,57805
10037251000,82022
10037252000,84991
10037253000,69813
10037261000,53250
10037262000,68301
10037263000,67147
10037271000,82528
10037272000,71637
10037273000,73535
10037274000,73122
10037280000,75653
10037290000,72900
10037313000,58258
10037314000,63766
10037318000,59298
10037332000,73950
10037350000,22297
10037360000,11288
10037370000,12261
10037380000,14981
10037392000,24082
10037393000,27878
10037395000,39139
10037400000,34487
10037410000,34791
10037420000,34578
10037430000,30963
10037440000,12994
10037450000,20546
10037460000,15749
10037470000,14218
10037480000,14900
10037500000,18246
10037510000,14890
10037520000,11867
10037530000,18888
10037550000,6003
10037560000,8416
10037570000,17837
10037580000,15124
10037590000,18414
10037600000,8457
10037610000,21483
10037620000,22052
10037630000,16514
10037650000,19296
10037660000,9272
10037670000,18828
10037680000,15540
10037690000,10440
10037700000,10288
10037710000,10228
10037720000,12403
10037730000,12872
10037740000,11305
10037760000,14323
10037770000,12666
10037780000,17370
10037790000,14271
10037800000,21818
