"MB_ID","JobsT10","JobsT15","JobsT20","JobsT25","JobsT30","JobsT35","JobsT40","JobsT45","JobsT5_","JobsT50","JobsT55","JobsT60"
10477590000,1359,1632,2234,2905,4339,6858,9080,18716,335,72620,115780,174351
10477600000,347,1259,4010,13682,49834,82039,121656,183805,37,278666,758806,1376995
10477610000,1329,3932,5745,17211,50811,83165,123085,189230,52,289782,756049,1364113
10477620000,326,2401,4852,9742,42214,74516,113915,169794,27,259489,482537,1127122
10477630000,645,2488,7642,23616,68410,105317,154122,246394,41,773095,1327975,1709708
10477640000,162,1818,4763,35908,51643,67546,90396,116998,0,182231,251185,375862
10477650000,1005,5264,13125,54395,84868,124090,187948,309373,25,793051,1401207,1845319
10477660000,729,1451,3577,6550,9086,18049,70283,110151,21,158692,242085,557174
10477670000,158,787,813,2078,2914,3290,4712,7648,0,14396,30203,81307
10477680000,760,2759,9084,19992,58113,118212,149558,217042,75,329507,508680,654970
10477690000,860,3111,11480,28829,83192,135347,187320,267829,21,460489,584559,754705
10477700000,647,3194,10121,27874,91026,131628,170461,244597,29,384225,581554,751413
10477710000,1067,4131,11330,28356,95430,135345,162946,246446,0,392117,595130,751520
10477720000,1299,3510,9112,18672,55241,111229,146777,208019,66,295942,453083,613100
10477730000,1551,5561,11275,22840,80319,123970,162867,225606,58,323940,482823,620130
10477740000,1670,8259,19840,44490,67396,94866,135505,190058,122,250715,348567,480039
10477750000,915,6343,11576,30828,67807,102210,142838,193266,28,265057,370419,507302
10477760000,426,2521,9383,21914,54376,106031,152999,226244,41,359269,533196,704361
10477780000,420,1852,6589,14596,35169,101709,143429,183672,35,297209,455801,603597
10477800000,393,1624,5145,20314,57547,91755,127916,160121,109,221759,322200,496248
10477810000,466,2100,5783,21898,58106,81073,118993,150133,77,213093,304637,459847
10477820000,713,2013,7644,20806,57145,121801,158968,229033,53,365992,550838,719841
10477830000,945,2342,8643,20129,54401,119224,154207,226301,29,359529,541067,683472
10477840000,590,2267,6715,14566,41126,99644,134725,165788,29,223746,373355,560594
10477850000,576,1574,4596,14031,28872,91278,131599,165173,56,223463,401635,561920
10477860000,801,1091,3878,7151,10649,35212,86983,134269,27,205074,319721,823513
10477870000,761,1010,3361,6756,9235,44176,90141,134003,74,207007,326458,843586
10477880000,70,336,2030,2359,4499,6152,8558,16085,69,61805,101040,159158
10477890000,943,3145,14078,44931,73394,108949,166616,258066,139,477906,1029470,1609065
10477920000,184,466,4026,26813,55252,78491,138057,278726,14,433486,588586,809443
10477940000,2113,20090,39031,58225,80395,124906,203546,377130,15,537309,720616,964178
10477950000,3231,29320,41773,58618,79695,121775,203594,364828,280,517528,721779,1262704
10477960000,16634,26200,41391,58384,86403,127336,218518,377717,43,568539,744710,1098001
10477970000,3469,25337,39525,58241,83805,129018,219785,390478,24,545939,756588,1250837
10477980000,2723,21762,37893,58846,85784,133325,215869,378024,9,567861,736325,1040233
10477990000,7556,31784,45514,62203,87228,125134,198650,323600,75,465603,707411,1348588
10478010000,3803,29452,42544,60093,83412,131798,210850,375443,570,537523,713418,1260579
10478020000,2126,4160,35612,56277,83281,126459,192274,377149,3,541023,737844,983197
10478030000,3200,28591,43285,62579,82920,128393,217665,386136,649,538868,759611,1290594
10478060000,5667,26294,41923,57459,88549,136589,201981,302456,101,479913,1079444,1671170
10478070000,730,26423,29363,56162,84276,119967,187996,275674,7,422159,933803,1550973
10478100000,8718,32853,48368,65784,95614,149673,231713,386918,827,562720,841715,1526359
10478110000,7711,31048,46714,59699,87205,126106,194856,332165,51,475669,698168,1366420
10478120000,3724,30228,45756,60413,82671,127622,211387,368025,194,517486,740003,1356895
10478130000,3652,29507,42437,59659,80086,118728,202212,370449,56,519076,728432,1272003
10478140000,9290,25432,53319,71473,101204,161001,238671,331905,32,543987,1205380,1605375
10478150000,9059,22585,48718,61912,89867,133021,193900,282033,44,451894,992551,1239312
10478160000,9120,22780,48488,62908,90741,135533,199060,294079,371,458734,1011912,1274705
10478170000,13100,28911,54519,75072,111746,155331,227811,370516,60,572859,873805,1566327
10478190000,16711,28749,54452,75948,112145,156715,235089,382025,11,579854,868850,1594920
10478200000,17423,42941,55566,79893,127231,189300,266635,420442,796,1026435,1301527,1825451
10478210000,9310,24478,53030,70093,95775,149737,216556,307564,374,475824,1081433,1386727
10478220000,6703,18858,31327,66920,95975,136027,213197,345853,0,493278,701222,1372782
10478230000,6969,20869,31374,62368,97330,135818,209234,343363,452,481968,703412,1380979
10478240000,5276,14367,31150,63040,92587,139766,208811,306269,5,470290,683534,1293014
10478250000,1225,10800,27567,51565,75117,126624,175524,251961,8,423100,624363,998671
10478260000,1909,12318,28247,53421,81604,132744,185450,280334,9,451127,690741,1124059
10478270000,18102,23157,51346,89612,140446,208847,301968,646276,3,1342497,1805599,2220073
10478280000,1558,13023,25887,48921,72311,118484,165941,245371,6,407511,608985,991438
10478290000,3043,26316,41177,58763,82194,127300,208283,376506,11,548570,745338,1217320
10478300000,2868,26440,39867,57138,84479,127660,218179,385622,353,566148,744573,1134953
10478310000,6947,19265,32227,63574,94961,137861,216538,349032,85,511153,707951,1389251
10478320000,6830,20964,31871,62468,94590,132898,205026,341195,201,495871,694654,1378664
10478330000,6695,17340,30538,57465,87835,127787,207449,332705,26,477429,678640,1314412
10478340000,6861,23107,32325,61454,93812,137609,217889,355632,1210,529920,756930,1401332
10478350000,6854,21018,32173,62922,95296,136902,209147,351416,1261,515664,722057,1388792
10478360000,3350,14207,38668,61419,88157,146719,242275,408598,31,575559,1101277,1704646
10478380000,8156,34151,54023,80488,122236,199584,295929,473448,2260,801616,1467903,2044055
10478400000,665,2007,8746,20675,51449,75843,114960,183241,1,316418,475320,721385
10478410000,1410,4120,14213,40093,66272,93509,149774,243861,355,389392,591542,1155846
10478420000,797,3888,12062,37884,58729,84765,130922,223719,262,374822,580857,1080041
10478430000,3801,8683,19689,50384,77045,119099,201398,361689,173,524520,808209,1474290
10478440000,3362,11226,33333,54797,79070,129771,222421,383620,342,545598,853263,1556012
10478450000,7556,20232,52886,78432,119323,192707,300211,467588,936,770260,1418134,2004676
10478460000,628,14275,39973,64827,100524,161477,257708,429915,69,610544,1224788,1814709
10478480000,4777,14188,40920,63060,97199,152117,251745,418636,130,592869,1135941,1738320
10478490000,4879,11895,27065,55325,79469,120123,200264,356458,255,520520,795345,1459858
10478500000,4822,14208,40350,59910,88759,142769,237246,402200,9,564933,1038402,1661845
10478510000,2078,11462,33538,50410,70369,108525,183629,312557,405,468708,663021,1312948
10478520000,6702,15316,41639,61683,90934,147685,249284,409376,147,580497,1113372,1677905
10478540000,6342,15232,40728,61139,90467,144516,232346,405307,126,568599,1052663,1654186
10478550000,6315,15665,41426,62174,90429,145263,238061,404062,464,572876,1064895,1657602
10478560000,776,2050,3725,47177,60035,78636,119213,178812,202,241637,336664,673458
10478610000,779,2183,7364,41834,63601,83224,132245,190158,290,257518,351305,610798
10478620000,743,4981,12789,34806,73421,99924,151483,224643,55,299817,440754,713700
10478630000,2669,8219,19971,60373,85670,119801,184929,254562,88,375329,613194,1109936
10478660000,308,1152,4691,13928,42718,83079,120373,163527,29,221100,315223,456452
10478670000,297,970,2877,8002,15719,29920,68664,130228,29,166163,226994,357578
10478680000,400,1633,6616,24038,64467,96998,136416,177622,29,270212,433218,588474
10478690000,524,1820,6031,29108,65434,96703,133836,179556,61,260304,474072,605621
10478700000,654,2163,7900,31070,75399,115271,155410,213108,27,326959,500649,651961
10478710000,595,1793,7026,24680,77582,106603,146776,204806,34,310896,487911,635855
10478720000,724,2348,5512,20965,57803,74426,109587,150052,32,206449,286852,435631
10478730000,629,2691,6640,22577,58445,77430,119085,149922,109,209478,296458,469644
10478740000,678,2715,8327,23744,61421,78957,122798,155490,21,212465,310228,474751
10478750000,670,3208,6154,15061,52724,68835,94513,137489,104,186632,265151,385757
10478760000,808,2190,5782,23630,60312,74307,100639,140035,114,191033,270329,383735
10478770000,803,2970,8266,44014,69621,86158,114732,166571,50,245160,379456,575524
10478780000,931,3365,20190,52334,65539,92491,124781,176625,37,269734,409255,657329
10478790000,437,2403,18691,51101,62840,81480,115750,165792,36,244348,344435,636425
10478800000,373,1315,3130,16674,46228,61065,78386,107473,122,141717,215869,358928
10478810000,808,1887,4740,16033,48617,62154,82108,112858,55,154535,225593,347711
10478820000,635,2348,3926,11061,34057,63531,79142,101192,82,156353,221808,308327
10478830000,731,2224,7011,22400,61286,78139,98651,134499,50,196308,291197,445396
10478840000,356,1934,14404,49291,63669,91992,128581,187734,36,311954,471368,667317
10478850000,3215,9380,23613,60391,94768,127297,190457,266052,45,382819,616711,1158377
10478860000,671,4563,11878,43852,64034,98202,130402,186815,113,251562,352759,518915
10478870000,1035,4670,11723,43265,68867,106702,143122,209332,234,298799,490585,675359
10478880000,474,3444,9228,41988,49003,84305,120148,164019,127,238838,332957,513273
10478890000,779,3936,9826,44595,66173,94941,115422,173822,21,252659,354926,517102
10478900000,435,1658,4813,12774,24824,69961,121604,159215,35,217357,307357,505112
10478910000,771,3036,7276,15898,49285,103429,141122,176405,53,243107,387145,601513
10478920000,742,2655,6653,14403,36702,74566,113172,145470,97,195940,272341,423306
10478930000,963,3469,10246,28362,58139,90809,131149,184927,24,257175,366835,537460
10478940000,680,3038,7760,16040,43662,80112,122171,158038,76,217417,309128,484812
10478950000,1369,4935,12861,48772,72764,105568,151292,212219,51,304514,425595,816148
10478960000,1035,4146,14090,51524,72048,100746,147104,202737,76,298752,415615,789562
10478970000,1115,4801,10875,41501,67680,95295,142320,201685,58,286149,418120,689413
10478980000,446,3284,8348,29262,60177,83960,126777,160815,144,228771,337076,494571
10478990000,931,3381,8206,24970,58415,74981,108785,140205,34,198120,295888,422949
10479000000,1039,2572,5869,11603,44227,64259,77882,116659,32,166236,219169,307341
10479010000,536,2170,7264,18112,57268,78789,120779,156101,102,230625,326545,460030
10479020000,450,2319,7476,17959,57032,81206,120056,148597,72,226223,321782,451046
10479030000,1077,2272,7402,19130,43907,72509,107797,135974,90,200026,295852,438016
10479040000,1031,2093,6569,14952,42835,69499,103078,138786,124,194277,290267,410821
10479050000,1278,2578,6781,22461,55143,66860,85732,124467,37,178411,253318,365135
10479060000,1030,3314,6000,22041,56504,67928,98432,142056,80,200835,281305,413539
10479070000,1176,2856,6874,21413,55122,67964,84171,123565,69,175084,239898,338824
10479080000,679,1966,5541,40477,57791,69215,92327,142787,111,199364,276310,440656
10479090000,1183,2684,6611,25824,56640,66265,82337,117217,31,172262,238185,337049
10479100000,1147,3112,6233,24306,54721,67264,84719,118191,89,170043,242349,366865
10479110000,868,2642,6342,21604,55614,68215,89090,125161,0,177356,253600,393445
10479120000,1200,3378,7356,26672,58470,68271,91486,131561,34,177532,262534,412994
10479130000,713,3105,8072,28963,58636,79185,117869,150001,37,216619,313972,434996
10479140000,1594,4911,21288,52388,79744,104785,165082,232142,270,318730,470165,1054150
10479150000,479,2041,8079,41196,61370,91123,128704,180580,128,254557,364865,559799
10479160000,1153,3180,8037,36154,61805,85448,123493,159296,41,225881,331223,489266
10479170000,1746,3583,7703,29345,60064,69115,92826,132180,99,181476,270590,431969
10479180000,617,2196,4842,24135,53241,65927,81565,124803,103,174882,252898,399534
10479190000,576,2952,6779,26758,57528,67607,82802,124264,44,185168,260101,410764
10479200000,759,2181,6400,33842,60815,85395,127955,160714,135,237047,343872,504306
10479210000,476,1527,5590,27884,58913,85402,128133,163998,61,237028,347417,509288
10479220000,878,2661,6775,31801,60864,82038,122758,160363,99,231131,339265,490307
10479230000,508,1552,4937,40549,59310,73011,114783,145930,29,203904,301924,456039
10479260000,679,3420,30081,50223,58689,75210,105333,158763,19,221949,329090,550468
10479270000,420,1918,31440,48628,60200,71534,103581,163909,0,217527,319042,613429
10479290000,546,2123,9748,24831,56950,66398,88311,135957,29,183727,255793,401610
10479300000,790,1769,5797,26212,57679,67055,84516,138067,148,195603,258087,428546
10479310000,620,1860,4990,16880,47954,65122,86753,122679,144,164271,226639,376581
10479320000,1382,3622,6743,25792,60126,71254,103236,141987,29,185801,279979,429215
10479340000,427,2933,9748,40930,63168,93885,131152,197075,117,282993,411216,721111
10479350000,578,1499,6839,46570,61005,87288,128520,162404,138,239981,347002,508068
10479360000,784,5145,23419,54157,84520,117456,176533,249781,20,334120,482801,1109752
10479370000,481,4283,15030,55622,72341,106763,148355,222937,3,313835,455844,992029
10479380000,578,1238,4572,25299,57950,72130,112064,144770,61,200626,299324,450318
10479390000,487,1333,4669,42620,58526,69543,101926,149294,29,201018,305177,449243
10479400000,491,2320,5806,43841,56613,66623,92889,134765,135,180502,252909,395480
10479410000,248,858,3434,18279,47510,64057,83767,118955,45,179257,240020,394979
10479420000,396,1648,6277,40949,56568,69314,93463,138095,35,189826,270892,414156
10479430000,378,1040,3563,17463,52876,62014,78402,110170,83,156498,220956,338260
10479440000,457,2509,20709,52420,68149,90202,142275,202126,43,327144,503990,771965
10479450000,460,1686,34041,48013,59131,68540,93465,155724,35,212212,302926,564604
10479460000,276,1616,19175,48174,60996,84379,112244,164400,19,242799,335560,613672
10479470000,256,715,10945,43386,55895,68619,102860,159013,19,283892,423402,627752
10479480000,182,619,10302,44550,57687,72837,103547,167794,19,265211,415605,618401
10479490000,479,3264,20930,50633,68939,89557,131913,197094,129,315162,481586,728997
10479500000,303,1268,13100,39594,61599,82724,137254,207283,0,284371,419063,1106144
10479510000,1844,7572,16390,56568,80027,116214,173619,254339,98,381685,571279,940520
10479520000,845,2794,9391,20637,67119,105416,152438,198760,88,289907,411721,641215
10479561000,1146,3824,15424,32777,100032,138628,184854,286340,109,488885,660439,995500
10479562000,1934,5159,12111,27506,52094,118377,166833,218556,88,329980,523085,669865
10479570000,928,6262,14536,51986,78532,104355,171746,234814,161,340403,532879,918956
10479580000,1303,4438,10123,22616,71383,114798,156309,213013,51,314482,481297,649539
10479590000,2334,9171,24001,60325,95174,125487,199489,277809,151,394885,647470,1210564
10479600000,1051,4271,8994,21244,43994,84347,126166,174203,58,250177,358098,515961
10479610000,2025,6291,11986,26991,68268,126810,171488,240041,117,372043,549227,680107
10479620000,2091,6438,11490,21148,73039,115478,154876,216993,139,298825,501020,587398
10479640000,704,3644,17476,70437,95458,142660,203021,296334,0,423291,600478,866513
10479650000,1193,1958,6145,31558,77277,103677,157748,228418,95,320632,416504,598497
10479660000,1396,5855,12013,23365,63461,112742,155176,219270,212,301196,435132,577613
10479670000,1292,4666,9970,25273,62143,91274,137574,187936,233,267153,379261,540626
10479680000,1203,3994,10460,46644,69390,110717,163284,218642,22,311566,455597,660904
10479690000,1547,5409,12780,47675,68018,86688,131024,195025,0,268177,379558,665388
10479702000,1503,6209,19628,53097,78247,109686,160958,224553,44,328540,454447,961326
10479710000,2169,7751,28321,55066,86636,134067,201215,285499,299,397571,639389,1282321
10479720000,685,15946,55516,83099,117823,183852,268873,387003,15,560799,1097976,1697280
10479730000,520,3808,43842,79398,100945,151020,219353,308043,30,473412,692664,1371969
10479740000,1106,13899,61862,90071,125560,196266,279654,395626,26,567437,1077144,1713332
10479750000,2486,21740,56160,89593,123184,195770,279021,402298,39,602787,1236674,1818609
10479760000,1344,14032,52889,79771,111528,168434,240311,357364,30,535714,1052592,1668426
10479770000,121,1009,7644,45147,64303,96078,141159,205172,26,301515,417738,729989
10479780000,138,2686,12466,49661,67910,101889,157866,228162,52,330922,459677,963773
10479790000,285,3802,32714,58458,72258,111164,169910,235247,26,344674,490668,1134618
10479800000,2323,9393,52243,64218,86516,143947,199933,283876,56,417711,964299,1636157
10479810000,157,4827,36538,58720,73776,116672,173435,239776,13,348320,510613,1180681
10479820000,234,4267,18327,57084,72398,99619,165826,236312,58,344009,484745,1121886
10479830000,338,13901,48518,64791,99921,152182,206076,315625,46,490816,1033586,1618631
10479840000,138,2136,9453,46863,65426,93580,145652,198650,59,300737,415985,821801
10479850000,2146,25230,56301,71708,115782,164188,242197,358216,15,552961,1195529,1757127
10479860000,1179,12474,51489,67202,102205,151607,211657,321731,23,496669,1007814,1619602
10479870000,1927,42570,60706,92017,133915,185367,276176,389746,31,618230,1254950,1846118
10479880000,462,32052,47566,65640,107903,156610,232356,337792,13,536493,1164682,1731894
10479890000,235,2764,15423,48710,68021,101241,155903,217867,71,313898,436273,966005
10479900000,170,933,14637,54373,81731,115271,165936,243927,23,394427,586627,1163056
10479910000,142,4591,18913,52243,72622,101876,163731,232644,2,334628,489778,1112298
10479920000,2134,19974,50991,78263,120541,166171,247138,368839,21,570429,1201755,1781075
10479930000,124,997,10691,52436,78139,105108,143754,220775,32,347200,527390,741787
10479940000,293,16904,49080,68700,104480,159208,232955,359537,11,546131,1119957,1695897
10479950000,2660,6594,10497,13171,47010,89295,120066,166674,1262,234917,315981,431284
10479960000,1949,7833,34629,84821,112853,163489,245088,342774,270,488537,696703,1300711
10479970000,646,8124,32038,72155,98600,132135,201148,286896,30,443079,654065,1261359
10479981000,2085,6234,13428,23430,65246,93815,133283,177165,391,249939,343905,463218
10479982000,992,6824,13670,39081,63259,87328,128428,168632,84,227299,322334,431651
10479990000,1247,3105,15814,59349,86533,111274,154956,237496,507,330326,459084,812669
10480002000,1193,5527,26952,60415,89145,122812,181175,275875,539,423846,631030,1254735
10480010000,1372,2690,15705,61968,78005,111174,154793,224516,74,313348,432436,797393
10480020000,383,2389,9688,50255,75827,106245,140503,206953,160,285737,391184,574219
10480030000,696,19311,53520,84871,119216,168337,249719,358331,28,549570,1101493,1710859
10480040000,322,1226,4206,30848,72588,104166,140373,208498,21,290760,396967,578658
10480050000,326,2450,9760,56378,88140,117449,151792,224925,63,340750,499091,694878
10480060000,1889,41309,61713,94676,134958,199092,289922,409864,14,684866,1346947,1902077
10480070000,563,18248,53415,84198,118241,164817,249685,359847,44,544806,1110642,1717546
10480080000,536,3607,50094,70073,104043,151972,216967,318173,0,496354,917531,1535612
10480100000,1607,3771,23232,59988,90161,118737,159437,235622,39,364825,535479,746304
10480110000,558,19855,53065,82276,115490,166984,240539,354251,51,554488,1153821,1738880
10480120000,800,4043,25683,58229,88719,120669,176808,255411,21,390120,569308,1083292
10480180000,1178,3032,15490,38134,69250,86483,133751,180832,0,249758,357891,651594
10480220000,491,2464,27819,60483,78285,119016,169003,232762,108,372903,568428,1185127
10480230000,977,12893,40290,57019,79590,122476,179043,270475,177,399444,834869,1476543
10480240000,633,41005,53186,79828,126841,175466,264709,387999,36,671459,1344389,1870153
10480250000,985,42396,53478,89893,133084,190032,284746,414784,122,770893,1471918,1978406
10480260000,7675,43731,55334,88647,148604,204823,296085,479907,61,1057067,1692605,2127343
10480270000,536,7749,45037,58428,99713,148657,210044,314817,63,486186,1024768,1598612
10480280000,4754,42477,54690,82701,138654,197345,285802,445344,35,928476,1604722,2095708
10480290000,675,38173,45795,64607,102652,167362,240580,346774,76,635777,1298056,1865443
10480300000,29691,42674,57692,97818,157264,229887,325560,642613,83,1396774,1875896,2260976
10480310000,795,36857,43941,61167,103257,157871,233305,350895,81,568037,1233851,1807908
10480320000,427,17233,41990,55149,84917,144241,213323,307543,51,543745,1177717,1757094
10480331000,7456,41101,54270,82440,141712,206265,291128,466192,180,1060143,1724863,2169635
10480332000,15744,40292,53900,93634,152922,222143,317582,678030,222,1413212,1867267,2273068
10480340000,329,10153,33600,55071,86537,146122,212923,308829,82,500182,1091322,1702590
10480350000,374,28759,37635,57808,94636,157501,227741,334734,107,555079,1212149,1785958
10480361000,28190,38707,48495,79065,127267,205251,310223,520931,47,1242616,1780073,2192646
10480362000,431,28752,40766,51036,80967,136383,211929,305222,31,505405,1156029,1724063
10480370000,722,38028,46947,72342,126983,181387,265758,383823,27,703464,1428007,1929613
10480380000,400,24732,36030,56123,90340,153521,220557,322197,154,519296,1139835,1743168
10480390000,528,36575,41784,62427,103685,167804,252638,357461,97,733969,1422532,1937295
10480400000,548,10046,34995,47786,75738,120146,185510,271511,161,435911,972758,1573318
10480410000,400,9579,34415,48263,73787,119975,179208,271758,34,431102,929237,1524066
10480420000,654,8383,37284,54436,79185,121144,175454,278163,68,434929,931249,1553692
10480430000,504,20959,50369,72135,121198,165310,251354,372058,0,591352,1254859,1827590
