"MB_ID","JobsT10","JobsT15","JobsT20","JobsT25","JobsT30","JobsT35","JobsT40","JobsT45","JobsT5_","JobsT50","JobsT55","JobsT60"
10477430000,362,1004,2034,3789,6460,15609,36105,94733,204,164318,284483,510575
10477440000,261,1239,3546,6035,15794,45460,83912,125733,14,190573,324299,940026
10477450000,703,2622,12190,50684,75802,124120,176017,284724,106,803068,1394091,1813568
10477460000,268,1081,3393,5501,11947,20878,70800,118321,20,179271,280517,644445
10477470000,927,1802,3163,4503,6958,13247,15078,28317,89,77769,125721,192093
10477480000,105,831,2608,13256,51314,84689,117112,177092,14,278419,786133,1417653
10477490000,286,938,3314,35986,51855,67189,91285,118875,18,173835,248191,380204
10477500000,159,839,2533,11762,32147,79508,124621,187649,15,288144,761980,1402558
10477510000,1000,2242,3204,4481,5848,9706,15858,42387,277,83563,152201,231616
10477520000,1000,2337,3248,4198,5566,8704,14324,21094,188,74975,122901,189513
10477530000,1309,3527,11425,30164,77691,103020,152116,242360,26,617303,1248003,1702594
10477540000,1623,2390,3039,4026,5641,8940,14595,19119,89,75856,123058,188800
10477560000,358,1101,3303,15062,50657,82655,123245,188704,48,290798,806456,1427977
10477570000,282,1225,3768,12654,52812,87340,129075,189026,58,478207,1032075,1472404
10477580000,778,1864,4675,17966,49078,85376,124880,188388,32,291057,804634,1432683
10477590000,1359,1632,2234,2905,4339,6858,9080,18716,335,72620,115780,174351
10477600000,347,1259,4010,13682,49834,82039,121656,179990,37,275729,758215,1376503
10477610000,1329,3932,5745,17211,50811,83165,123085,185968,52,287011,755885,1363622
10477620000,326,2401,4852,9742,42214,74516,113915,168327,27,255807,481362,1126700
10477630000,645,2488,7642,23616,68410,105317,154122,241200,41,770628,1327571,1709145
10477640000,162,1818,4763,35908,51643,67546,90396,116998,0,176468,250071,374847
10477650000,1005,5264,13125,54395,84868,124090,188501,302958,25,791261,1400161,1844923
10477660000,729,1451,3577,6550,9086,18049,70283,110151,21,158742,241844,553949
10477670000,158,787,813,2078,2914,3290,4712,7648,0,14396,30203,81307
10477680000,760,2759,9084,19994,54828,116279,148537,216776,75,329436,510104,656169
10477690000,860,3111,11480,28586,77217,132320,178798,260680,21,437833,566789,748661
10477700000,647,3194,10121,27874,86148,128744,169670,243898,29,383860,581278,751380
10477710000,1067,4131,11330,28356,90630,131998,165287,245032,0,391839,594958,751310
10477720000,1299,3510,9112,18672,48315,108493,145673,207531,66,295163,452752,613273
10477730000,1551,5561,11275,22534,73827,122795,161997,224920,58,323044,482524,620315
10477740000,1670,8259,19840,44490,67640,94593,128603,187709,122,249879,348259,479014
10477750000,915,6343,11576,30778,67807,95011,139847,192744,28,264828,369600,506738
10477760000,426,2521,9383,21914,50539,104623,152286,225923,41,359151,532940,704263
10477780000,420,1852,6589,14611,32647,99631,142328,182681,35,296393,455245,603108
10477800000,393,1624,5145,20314,57077,86904,125791,159667,109,216153,321741,495794
10477810000,466,2100,5783,21898,58106,81146,115141,149092,77,212369,304556,460136
10477820000,713,2013,7644,20823,53025,120040,157883,228516,53,365954,550510,719715
10477830000,945,2342,8643,20163,49956,118072,152934,225867,29,359433,540769,683379
10477840000,590,2267,6715,14566,40838,92488,132689,164909,29,223153,372710,563344
10477850000,576,1574,4596,14031,29103,85700,129534,164224,56,222755,401234,561704
10477860000,801,1091,3878,7151,10649,35212,86983,134166,27,202761,314987,821749
10477870000,761,1010,3361,6756,9235,44176,90141,134003,74,203277,319831,841807
10477880000,70,336,2030,2359,4499,6152,8558,16085,69,61805,101040,159158
10477890000,943,3145,14078,44931,73394,108949,166616,257883,139,472584,1028079,1607976
10477920000,184,466,4026,26813,55252,78491,138057,278573,14,428680,587147,806501
10477940000,2113,20090,39031,58225,80395,124906,202341,373879,15,536537,725496,963903
10477950000,3231,29320,41773,58618,79695,121534,197000,363362,280,516364,721459,1262170
10477960000,16634,26200,41391,58384,86403,127183,212813,374759,43,567559,744796,1097158
10477970000,3469,25337,39525,58241,83805,128865,212718,388098,24,545151,756283,1250032
10477980000,2723,21762,37893,58846,85784,133325,210715,375327,9,566911,736138,1039533
10477990000,7556,31784,45514,62203,87228,124586,196031,322956,75,465256,706936,1347696
10478010000,3803,29452,42544,60093,83412,131835,205049,373786,570,536586,713012,1259849
10478020000,2126,4160,35612,56277,83281,126459,192018,373543,3,540028,737591,982662
10478030000,3200,28591,43285,62579,82920,128083,210865,384602,649,537750,759269,1289961
10478060000,5667,26294,41923,57459,88549,136784,201615,298380,101,478705,1078482,1670902
10478070000,730,26423,29363,56162,84276,119814,181954,273066,7,421455,933380,1550347
10478100000,8718,32853,48368,65784,95511,144526,229058,386094,827,562362,841051,1525789
10478110000,7711,31048,46714,59699,87205,124961,191427,331902,51,475176,697561,1365682
10478120000,3724,30228,45756,60413,82671,127471,208349,367293,194,517001,739486,1356181
10478130000,3652,29507,42437,59659,80086,118480,195876,368923,56,518131,728021,1271389
10478140000,9290,25432,53319,71473,101204,160794,231622,330265,32,542942,1204983,1604755
10478150000,9059,22585,48718,61912,89867,133021,186924,279425,44,451038,992089,1238598
10478160000,9120,22780,48488,62908,90741,135533,192434,291397,371,457870,1011492,1273865
10478170000,13100,28911,54519,75072,111605,150185,225014,369743,60,572529,873085,1565773
10478190000,16711,28749,54452,75948,112042,152058,232496,381174,11,579498,868029,1594420
10478200000,17423,42941,55566,79893,127246,185650,263555,420067,796,1026081,1300878,1824979
10478210000,9310,24478,53030,70093,95775,149584,208573,305464,374,474985,1081103,1385965
10478220000,6703,18858,31327,66920,95975,135549,209097,344177,0,492291,700778,1371996
10478230000,6969,20869,31374,62368,97330,135063,204717,341948,452,480981,703042,1380219
10478240000,5276,14367,31150,63040,92343,135371,206322,305987,5,469846,682936,1292130
10478250000,1225,10800,27567,51565,75321,119929,172845,250888,8,422455,623710,998119
10478260000,1909,12318,28247,53421,81646,127346,183860,279171,9,450400,690099,1123870
10478270000,18102,23157,51346,89612,140446,209049,298023,645385,3,1341790,1805084,2219301
10478280000,1558,13023,25887,48921,72208,111437,163165,244487,6,407043,608145,991150
10478290000,3043,26316,41177,58763,82194,127147,201222,373798,11,547514,744960,1216495
10478300000,2868,26440,39867,57138,84479,127660,211834,382693,353,565192,744245,1134176
10478310000,6947,19265,32227,63574,94961,137798,212897,347778,85,510272,707425,1388497
10478320000,6830,20964,31871,62468,94349,132657,198659,338454,201,495008,694181,1377973
10478330000,6695,17340,30538,57465,87835,127787,201377,330121,26,476519,678213,1313677
10478340000,6861,23107,32325,61454,93812,137609,211260,353207,1210,529033,756473,1400614
10478350000,6854,21018,32173,62922,95296,136902,202141,348991,1261,514718,721675,1387919
10478360000,3350,14207,38668,61419,88157,146210,239123,407680,31,575216,1100832,1703742
10478380000,8156,34151,54023,80488,122236,192355,293531,472459,2260,801135,1467204,2043947
10478400000,665,2007,8746,20675,51449,75843,114960,176651,1,313723,474419,720909
10478410000,1410,4120,14213,40093,66272,93509,149869,240672,355,388633,591240,1155287
10478420000,797,3888,12062,37884,58729,84765,131440,219655,262,373868,580273,1079608
10478430000,3801,8683,19689,50384,77045,119099,194638,359168,173,523494,807818,1473368
10478440000,3362,11226,33333,54797,79070,129771,215307,381696,342,544565,852987,1555372
10478450000,7556,20232,52886,78432,119170,185107,297892,466602,936,769942,1417226,2004216
10478460000,628,14275,39973,64827,100321,159819,255263,429572,69,610108,1224320,1813909
10478480000,4777,14188,40920,63060,97199,151803,248842,418251,130,592402,1135355,1737796
10478490000,4879,11895,27065,55325,79469,119916,193440,353715,255,519705,795008,1459244
10478500000,4822,14208,40350,59910,88759,142256,233491,401466,9,564438,1038556,1661135
10478510000,2078,11462,33538,50410,70369,108525,179144,309755,405,468122,662654,1312255
10478520000,6702,15316,41639,61683,90934,147796,245654,408693,147,580224,1112947,1677118
10478540000,6342,15232,40728,61139,90467,144516,228510,404510,126,568085,1052223,1653568
10478550000,6315,15665,41426,62174,90429,144713,234687,403182,464,572455,1064411,1656758
10478560000,776,2050,3725,47177,60035,78204,117166,175864,202,241027,336179,672945
10478610000,779,2183,7364,41834,63601,83225,126274,185549,290,256609,350694,610397
10478620000,743,4981,12789,34806,73437,101681,148507,221579,55,299388,440688,712834
10478630000,2669,8219,19971,60356,85670,119625,180011,253617,88,375363,613331,1110339
10478660000,308,1152,4691,13928,41418,80490,114308,161323,29,226437,311241,460398
10478670000,297,970,2877,8002,15719,29917,63290,128300,29,165828,226040,357998
10478680000,400,1633,6616,24038,64248,96837,127610,174687,29,269382,425897,584532
10478690000,524,1820,6031,29108,64631,95976,125715,176554,61,264619,469460,608928
10478700000,654,2163,7900,31070,75399,110226,152445,212285,27,327015,498630,653581
10478710000,595,1793,7026,24608,77209,101243,143697,202937,34,309797,488948,637772
10478720000,724,2348,5512,20965,57803,74428,106369,148878,32,205975,292392,430477
10478730000,629,2691,6640,22577,58445,77197,115999,148844,109,208802,300946,469817
10478740000,678,2715,8327,23744,61421,78417,119760,154644,21,211675,310168,474987
10478750000,670,3208,6154,15061,52724,68835,92005,135290,104,186090,264809,384881
10478760000,808,2190,5782,23630,60312,74307,100907,133654,114,188397,269396,382823
10478770000,803,2970,8266,44014,69621,86158,114393,160485,50,247756,374142,574727
10478780000,931,3365,20190,52334,65539,92506,124781,176190,37,265613,407810,656972
10478790000,437,2403,18691,51101,62840,81480,115750,165900,36,241116,343816,628814
10478800000,373,1315,3130,16674,46228,61065,78386,107473,122,142436,213760,353642
10478810000,808,1887,4740,16033,48617,62154,82108,112614,55,150107,223646,350861
10478820000,635,2348,3926,11061,34057,63428,79142,98410,82,154217,221427,307697
10478830000,731,2224,7011,22400,61286,78139,98651,134085,50,193826,290095,449794
10478840000,356,1934,14404,49291,63669,91992,128574,186574,36,308682,470511,667342
10478850000,3215,9380,23613,60058,88934,128035,188001,257817,45,378098,615894,1157158
10478860000,671,4563,11878,43852,64034,92436,133863,181369,113,249915,352636,519513
10478870000,1035,4670,11723,43265,68855,99942,140476,208047,234,298349,489882,675152
10478880000,474,3444,9228,41988,49248,83348,122703,165369,127,236698,332868,511228
10478890000,779,3936,9826,44595,66529,91015,120565,167050,21,250739,353647,515838
10478900000,435,1658,4813,12774,24824,68926,116266,158521,35,216398,306753,504532
10478910000,771,3036,7276,15898,49607,95910,139017,175627,53,242247,386885,601428
10478920000,742,2655,6653,14403,36702,74381,107492,143222,97,194689,271955,422735
10478930000,963,3469,10246,28362,57986,84442,128943,183695,24,250087,364249,535786
10478940000,680,3038,7760,16040,43662,79425,116058,157051,76,216126,313805,484629
10478950000,1369,4935,12861,48772,71725,102323,149852,208715,51,301614,418293,814075
10478960000,1035,4146,14090,51524,70974,97474,146315,201449,76,297518,414280,787590
10478970000,1115,4801,10875,41501,67527,89753,140556,199970,58,285040,410565,687939
10478980000,446,3284,8348,29262,60179,81794,124916,164143,144,225544,330301,491281
10478990000,931,3381,8206,24970,58415,73556,101787,139474,34,197620,294925,418860
10479000000,1039,2572,5869,11603,44227,64259,77779,110795,32,164595,218455,305949
10479010000,536,2170,7264,18112,57284,76486,118880,160085,102,226673,322264,452014
10479020000,450,2319,7476,17959,57032,78217,118379,151112,72,220621,316145,448082
10479030000,1077,2272,7402,19130,43907,72406,100610,138252,90,195207,294308,439478
10479040000,1031,2093,6569,14952,42835,69178,96364,140078,124,189771,284029,411128
10479050000,1278,2578,6781,22461,55143,66707,84415,121352,37,177569,252365,362849
10479060000,1030,3314,6000,22041,56504,67672,93682,140248,80,200389,280822,411950
10479070000,1176,2856,6874,21413,55122,67964,82709,120267,69,173935,238717,338971
10479080000,679,1966,5541,40477,57791,69215,91345,139647,111,198358,279955,432883
10479090000,1183,2684,6611,25824,56640,66265,81302,114234,31,171511,237081,327260
10479100000,1147,3112,6233,24306,54721,67264,84028,111690,89,167201,241281,366354
10479110000,868,2642,6342,21604,55614,68215,88121,121670,0,175934,251441,391144
10479120000,1200,3378,7356,26672,58470,68271,90744,128119,34,181816,259780,412235
10479130000,713,3105,8072,28963,58636,75572,115561,151543,37,211161,309861,430374
10479140000,1594,4911,21288,51628,73068,104952,162338,230237,270,318458,465667,1051153
10479150000,479,2041,8079,41196,61370,84359,126408,179796,128,246360,362383,554159
10479160000,1153,3180,8037,36154,61807,82773,121857,164040,41,221673,325566,486393
10479170000,1746,3583,7703,29345,60064,69115,91013,129309,99,183028,267789,431603
10479180000,617,2196,4842,24135,53241,65927,81474,117761,103,171881,254117,397246
10479190000,576,2952,6779,26758,57528,67607,83476,118135,44,182173,259535,409017
10479200000,759,2181,6400,33842,60815,80393,126466,163197,135,231731,340369,502571
10479210000,476,1527,5590,27884,58913,79995,126746,165241,61,232710,344489,507199
10479220000,878,2661,6775,31801,60863,79069,120484,163874,99,225959,336019,488518
10479230000,508,1552,4937,40549,59310,71635,107377,146205,29,201513,301459,456416
10479260000,679,3420,30081,50223,58689,74903,105288,158131,19,221802,324482,548480
10479270000,420,1918,31440,48628,60200,71461,103428,158127,0,220999,313935,610804
10479290000,546,2123,9748,24831,56950,66398,87428,132831,29,181753,258949,397861
10479300000,790,1769,5797,26212,57679,67055,85102,133176,148,191591,262910,419418
10479310000,620,1860,4990,16880,47954,65122,85892,119757,144,157348,228862,373024
10479320000,1382,3622,6743,25792,60126,70764,98242,139260,29,186189,274018,428664
10479340000,427,2933,9748,40930,63118,89947,133650,191721,117,281320,409804,719241
10479350000,578,1499,6839,46570,61005,82081,127076,164297,138,235245,343871,506112
10479360000,784,5145,23419,53472,77649,115729,175180,247377,20,335575,482404,1107126
10479370000,481,4283,15030,55469,69604,103384,151118,220279,3,312592,453752,989128
10479380000,578,1238,4572,25299,57950,70495,105163,146322,61,197558,294195,449901
10479390000,487,1333,4669,42620,58526,69299,97313,149516,29,199720,297466,450018
10479400000,491,2320,5806,43841,56613,66623,92736,127674,135,177153,251891,393613
10479410000,248,858,3434,18279,47510,64057,83767,113636,45,177417,240737,392076
10479420000,396,1648,6277,40949,56568,69314,94318,132100,35,187086,267926,411265
10479430000,378,1040,3563,17463,52876,62014,78402,108908,83,156635,221588,330875
10479440000,457,2509,20709,52420,68149,90202,138577,205310,43,320454,493139,756574
10479450000,460,1686,34041,48013,59131,68552,93221,151622,35,216366,298034,560272
10479460000,276,1616,19175,48174,60996,84379,112244,163844,19,238755,338714,610197
10479470000,256,715,10945,43386,55895,68619,102860,158631,19,280925,422083,627318
10479480000,182,619,10302,44550,57687,72837,102992,162929,19,267256,408681,615025
10479490000,479,3264,20930,50633,68939,89557,131681,196092,129,311093,478803,727507
10479500000,303,1268,13100,39594,61599,82674,132717,204526,0,283711,418395,1105201
10479510000,1844,7572,16390,56568,79941,116822,166709,251766,98,381975,571981,940832
10479520000,845,2794,9391,20637,67111,98537,149512,197471,88,289137,411036,641028
10479561000,1146,3823,14891,32958,92465,134990,183389,285962,109,488245,660442,996050
10479562000,1934,5159,12111,27506,52041,111197,164954,217377,88,328974,522290,669654
10479570000,928,6262,14536,51986,77465,103013,168449,233850,161,340138,532207,918350
10479580000,1303,4438,10123,22616,71225,107735,154029,211907,51,314053,480624,649385
10479590000,2334,9171,24001,59574,88345,127914,193702,270710,151,394526,644718,1213051
10479600000,1051,4271,8994,21244,43944,80022,123258,173590,58,249737,357508,515664
10479610000,2025,6291,11986,26575,62515,123927,170361,239555,117,370853,548862,680317
10479620000,2091,6438,11490,21148,65759,113003,153727,216526,139,297966,500880,587691
10479640000,704,3428,13895,67336,94929,142198,202341,295780,0,423569,600731,866430
10479650000,1193,1958,5954,26854,74507,103184,157214,227356,95,319992,416582,598671
10479660000,1396,5855,12013,23158,56477,111158,153864,218858,212,300521,434941,577811
10479670000,1292,4666,9970,25273,61695,85250,134845,187368,233,266748,378609,540663
10479680000,1203,3994,10460,46644,69390,103901,160788,217748,22,311140,454889,660360
10479690000,1547,5409,12780,47675,68118,87291,126071,186538,0,266888,383983,663796
10479702000,1503,6209,19628,53047,73614,107003,160183,223913,44,328333,452770,959603
10479710000,2169,7751,28321,55016,79940,133411,200555,283616,299,396078,638993,1282438
10479720000,685,15946,55300,79738,117184,183372,268104,386311,15,560832,1097996,1697190
10479730000,520,3808,43739,71659,98845,150034,218940,307406,30,472926,692810,1372311
10479740000,1106,13072,56291,87373,125025,195774,278597,395149,26,567741,1077450,1713058
10479750000,2486,21740,55538,85934,122193,195300,278046,401539,39,602620,1236937,1818200
10479760000,1344,14032,52261,73459,108867,167474,239979,356486,30,535291,1052734,1668620
10479770000,121,1009,7644,45147,63993,91821,140355,204763,26,301879,416880,729607
10479780000,138,2686,12466,49661,67553,98944,157468,227649,52,330024,459018,963815
10479790000,285,3802,32714,58458,72258,103475,167465,234521,26,344293,489926,1134186
10479800000,2323,9393,52243,64218,86303,138270,199000,283237,56,417128,963607,1635809
10479810000,157,4827,36538,58720,73849,109437,171261,238588,13,347574,509862,1180560
10479820000,234,4267,18327,57084,72300,98402,163899,237308,58,345778,484519,1120353
10479830000,338,13901,48518,64547,93583,149385,205069,314757,46,489655,1032672,1618205
10479840000,138,2136,9453,46863,65091,89263,142925,198070,59,300284,415236,821218
10479850000,2146,25230,56301,71398,111864,163408,241639,357715,15,552177,1195100,1757190
10479860000,1179,12474,51489,66767,95890,149425,210411,321038,23,495854,1007334,1619669
10479870000,1927,42570,60603,84972,131256,184230,275449,388376,31,616648,1253647,1846340
10479880000,462,32052,47566,65488,101580,154173,231120,336982,13,535552,1164271,1731978
10479890000,235,2764,15423,48710,68021,94325,153015,217017,71,313543,435743,965495
10479900000,170,933,14637,54232,75351,112317,164624,243534,23,393117,585575,1162497
10479910000,142,4591,18913,51672,72587,100540,161094,233705,2,334893,489249,1110964
10479920000,2134,19974,50991,73492,117793,165444,246651,367801,21,566221,1201356,1781172
10479930000,124,997,10691,52386,72766,102309,143367,220286,32,346290,526844,741783
10479940000,293,16904,49080,67220,101664,158287,232263,358633,11,544909,1119566,1695918
10479950000,2660,6594,10497,13171,46869,85084,118866,165946,1262,234348,315241,430721
10479960000,1949,7833,30556,81829,112315,163175,244127,342148,270,488640,696832,1300668
10479970000,646,8124,32038,68084,95799,131582,200640,286333,30,442423,654188,1261563
10479981000,2085,6234,13428,23430,65246,86897,130626,176212,391,249485,343293,462769
10479982000,992,6824,13670,39081,63260,87335,121741,166737,84,226425,322079,430635
10479990000,1247,3105,15814,59299,79270,109094,153961,236984,507,329605,458776,812852
10480002000,1193,5527,26952,60415,82282,119641,180645,275482,539,423145,630357,1254844
10480010000,1372,2690,15705,61968,76531,107383,153878,223722,74,312422,430975,796690
10480020000,383,2389,9688,50255,73751,103384,139992,206209,160,284971,389253,572798
10480030000,696,19311,53429,77659,116333,167391,249114,357502,28,548766,1101355,1711076
10480040000,322,1226,4206,30848,71217,101041,139390,207651,21,289780,395379,577718
10480050000,326,2450,9760,55761,81716,114210,150813,224459,63,339817,498617,695065
10480060000,1889,41309,61522,89125,133272,197979,289126,408289,14,683064,1347035,1902098
10480070000,563,18248,53159,77531,115433,163915,249185,359150,44,544121,1110544,1717755
10480080000,536,3607,50094,68503,100853,150918,215972,317091,0,495580,916618,1535543
10480100000,1607,3771,23232,59988,83406,115967,158468,234799,39,363906,534463,745766
10480110000,558,19855,52708,77964,112855,166418,240000,353633,51,553868,1154071,1739009
10480120000,800,4043,25683,58229,82108,117649,176026,255033,21,389280,568702,1083285
10480180000,1178,3032,15490,38134,69250,86146,129278,179668,0,248832,357396,650811
10480220000,491,2464,27819,60483,78640,114858,167873,232130,108,372425,567644,1184728
10480230000,977,12893,40290,57019,79590,122273,179109,266522,177,398086,833942,1475807
10480240000,633,41005,53186,75916,124163,174818,269192,387453,36,670126,1344246,1870123
10480250000,985,42396,53428,83807,130283,189545,284185,414098,122,770222,1471898,1978580
10480260000,7675,43731,55334,88494,143282,203173,294983,479495,61,1056489,1692246,2127424
10480270000,536,7749,45037,58072,93178,146897,209068,314060,63,485392,1024524,1598737
10480280000,4754,42477,54690,82598,131878,195038,284423,444492,35,927637,1604250,2095697
10480290000,675,38173,45795,64313,102071,163653,239456,345497,76,634977,1296701,1864972
10480300000,29691,42674,57692,97512,153663,228621,324735,641797,83,1396074,1875714,2261175
10480310000,795,36857,43941,61167,100582,154792,232612,350023,81,566653,1232044,1806846
10480320000,427,17233,41990,55149,84917,141746,210386,307115,51,543076,1176213,1752842
10480331000,7456,41101,54270,82224,134860,203253,290342,465569,180,1059543,1724087,2169661
10480332000,15744,40292,53900,93493,146684,219052,316618,677590,222,1412326,1866710,2273344
10480340000,329,10153,33600,55071,85881,139577,210765,307647,82,499764,1090576,1702561
10480350000,374,28759,37635,57808,94714,153893,226477,333898,107,554267,1211428,1785556
10480361000,28190,38707,48495,79065,127164,198189,307807,519870,47,1242290,1779367,2192316
10480362000,431,28752,40766,51036,80967,134230,208947,304596,31,504688,1154362,1721982
10480370000,722,38028,46947,72772,121359,179611,264323,383197,27,702669,1427734,1929743
10480380000,400,24732,36030,56123,90034,147812,219188,321187,154,518578,1139187,1742799
10480390000,528,36575,41784,62427,103685,161406,249820,356423,97,733591,1421600,1936724
10480400000,548,10046,34995,47786,75738,119890,178746,269514,161,434967,972012,1572846
10480410000,400,9579,34415,48263,73787,119975,174451,268351,34,430495,928512,1523387
10480420000,654,8383,37284,54436,79185,121144,175198,274989,68,433655,930493,1553177
10480430000,504,20959,50369,70724,118334,164270,250556,371198,0,590281,1254498,1816192
